REF_DATE,GEO,Number_of_Households,Housing completions,Housing starts,Housing under construction,House only NHPI,Land only NHPI,Total (house and land) NHPI
1983-10-01,British Columbia,1068000,2112.333333333333,1574.6666666666667,4058.6666666666665,,,
1983-10-01,Canada,8748000,14921.0,11699.0,28310.0,37.2,37.2,37.9
1983-10-01,Manitoba,373000,363.6666666666667,271.3333333333333,1016.0,,,
1983-10-01,New Brunswick,226000,386.0,243.66666666666663,782.0,,,
1983-10-01,Newfoundland and Labrador,155000,425.0,181.0,1164.6666666666667,,,
1983-10-01,Ontario,3150000,5109.666666666667,4419.0,10081.0,,,
1983-10-01,Prince Edward Island,39000,70.33333333333333,84.0,105.33333333333331,,,
1983-10-01,Quebec,2294000,3050.333333333333,3398.0,6106.666666666667,,,
1983-11-01,Alberta,810000,2134.333333333333,856.0,2778.6666666666665,,,
1983-11-01,British Columbia,1068000,2112.333333333333,1574.6666666666667,4058.6666666666665,,,
1983-11-01,Canada,8748000,14921.0,11699.0,28310.0,37.3,37.4,38.0
1983-11-01,Manitoba,373000,363.6666666666667,271.3333333333333,1016.0,,,
1983-11-01,New Brunswick,226000,386.0,243.66666666666663,782.0,,,
1983-11-01,Newfoundland and Labrador,155000,425.0,181.0,1164.6666666666667,,,
1983-11-01,Ontario,3150000,5109.666666666667,4419.0,10081.0,,,
1983-11-01,Prince Edward Island,39000,70.33333333333333,84.0,105.33333333333331,,,
1983-11-01,Quebec,2294000,3050.333333333333,3398.0,6106.666666666667,,,
1983-12-01,Alberta,810000,2134.333333333333,856.0,2778.6666666666665,,,
1983-12-01,British Columbia,1068000,2112.333333333333,1574.6666666666667,4058.6666666666665,,,
1983-12-01,Canada,8748000,14921.0,11699.0,28310.0,37.2,37.2,37.9
1983-12-01,Manitoba,373000,363.6666666666667,271.3333333333333,1016.0,,,
1983-12-01,New Brunswick,226000,386.0,243.66666666666663,782.0,,,
1983-12-01,Newfoundland and Labrador,155000,425.0,181.0,1164.6666666666667,,,
1983-12-01,Ontario,3150000,5109.666666666667,4419.0,10081.0,,,
1983-12-01,Prince Edward Island,39000,70.33333333333333,84.0,105.33333333333331,,,
1983-12-01,Quebec,2294000,3050.333333333333,3398.0,6106.666666666667,,,
1984-01-01,Alberta,826000,1022.0,516.0,2243.0,,,
1984-01-01,British Columbia,1089000,1391.3333333333333,1254.3333333333333,3644.0,,,
1984-01-01,Canada,8910000,10703.0,8356.666666666666,25657.33333333333,37.2,37.3,38.0
1984-01-01,Manitoba,380000,248.0,311.0,1079.0,,,
1984-01-01,New Brunswick,229000,256.3333333333333,52.66666666666666,570.0,,,
1984-01-01,Newfoundland and Labrador,157000,256.3333333333333,113.66666666666669,1021.3333333333334,,,
1984-01-01,Ontario,3209000,3686.3333333333335,2526.0,8967.0,,,
1984-01-01,Prince Edward Island,40000,38.0,14.333333333333334,83.0,,,
1984-01-01,Quebec,2336000,2648.6666666666665,2845.0,6270.666666666667,,,
1984-02-01,Alberta,826000,1022.0,516.0,2243.0,,,
1984-02-01,British Columbia,1089000,1391.3333333333333,1254.3333333333333,3644.0,,,
1984-02-01,Canada,8910000,10703.0,8356.666666666666,25657.33333333333,37.4,37.3,38.0
1984-02-01,Manitoba,380000,248.0,311.0,1079.0,,,
1984-02-01,New Brunswick,229000,256.3333333333333,52.66666666666666,570.0,,,
1984-02-01,Newfoundland and Labrador,157000,256.3333333333333,113.66666666666669,1021.3333333333334,,,
1984-02-01,Ontario,3209000,3686.3333333333335,2526.0,8967.0,,,
1984-02-01,Prince Edward Island,40000,38.0,14.333333333333334,83.0,,,
1984-02-01,Quebec,2336000,2648.6666666666665,2845.0,6270.666666666667,,,
1984-03-01,Alberta,826000,1022.0,516.0,2243.0,,,
1984-03-01,British Columbia,1089000,1391.3333333333333,1254.3333333333333,3644.0,,,
1984-03-01,Canada,8910000,10703.0,8356.666666666666,25657.33333333333,37.5,37.3,38.1
1984-03-01,Manitoba,380000,248.0,311.0,1079.0,,,
1984-03-01,New Brunswick,229000,256.3333333333333,52.66666666666666,570.0,,,
1984-03-01,Newfoundland and Labrador,157000,256.3333333333333,113.66666666666669,1021.3333333333334,,,
1984-03-01,Ontario,3209000,3686.3333333333335,2526.0,8967.0,,,
1984-03-01,Prince Edward Island,40000,38.0,14.333333333333334,83.0,,,
1984-03-01,Quebec,2336000,2648.6666666666665,2845.0,6270.666666666667,,,
1984-04-01,Alberta,826000,927.6666666666666,728.6666666666666,1937.6666666666667,,,
1984-04-01,British Columbia,1089000,1671.6666666666667,1705.0,3668.3333333333335,,,
1984-04-01,Canada,8910000,11568.0,13523.666666666666,27447.0,37.6,37.4,38.2
1984-04-01,Manitoba,380000,478.0,468.6666666666667,1069.6666666666667,,,
1984-04-01,New Brunswick,229000,176.0,304.3333333333333,698.0,,,
1984-04-01,Newfoundland and Labrador,157000,184.66666666666663,332.6666666666667,1143.3333333333333,,,
1984-04-01,Ontario,3209000,4155.666666666667,4887.333333333333,9669.666666666666,,,
1984-04-01,Prince Edward Island,40000,34.0,68.0,116.66666666666669,,,
1984-04-01,Quebec,2336000,3326.0,4148.333333333333,7080.0,,,
1984-05-01,Alberta,826000,927.6666666666666,728.6666666666666,1937.6666666666667,,,
1984-05-01,British Columbia,1089000,1671.6666666666667,1705.0,3668.3333333333335,,,
1984-05-01,Canada,8910000,11568.0,13523.666666666666,27447.0,37.6,37.4,38.2
1984-05-01,Manitoba,380000,478.0,468.6666666666667,1069.6666666666667,,,
1984-05-01,New Brunswick,229000,176.0,304.3333333333333,698.0,,,
1984-05-01,Newfoundland and Labrador,157000,184.66666666666663,332.6666666666667,1143.3333333333333,,,
1984-05-01,Ontario,3209000,4155.666666666667,4887.333333333333,9669.666666666666,,,
1984-05-01,Prince Edward Island,40000,34.0,68.0,116.66666666666669,,,
1984-05-01,Quebec,2336000,3326.0,4148.333333333333,7080.0,,,
1984-06-01,Alberta,826000,927.6666666666666,728.6666666666666,1937.6666666666667,,,
1984-06-01,British Columbia,1089000,1671.6666666666667,1705.0,3668.3333333333335,,,
1984-06-01,Canada,8910000,11568.0,13523.666666666666,27447.0,37.4,37.4,38.1
1984-06-01,Manitoba,380000,478.0,468.6666666666667,1069.6666666666667,,,
1984-06-01,New Brunswick,229000,176.0,304.3333333333333,698.0,,,
1984-06-01,Newfoundland and Labrador,157000,184.66666666666663,332.6666666666667,1143.3333333333333,,,
1984-06-01,Ontario,3209000,4155.666666666667,4887.333333333333,9669.666666666666,,,
1984-06-01,Prince Edward Island,40000,34.0,68.0,116.66666666666669,,,
1984-06-01,Quebec,2336000,3326.0,4148.333333333333,7080.0,,,
1984-07-01,Alberta,826000,1134.0,649.0,1449.0,,,
1984-07-01,British Columbia,1089000,1759.3333333333333,1522.6666666666667,3378.333333333333,,,
1984-07-01,Canada,8910000,14264.0,12565.333333333334,25572.33333333333,37.4,37.4,38.1
1984-07-01,Manitoba,380000,688.0,664.0,1045.6666666666667,,,
1984-07-01,New Brunswick,229000,429.0,328.3333333333333,590.0,,,
1984-07-01,Newfoundland and Labrador,157000,215.33333333333331,248.33333333333331,1176.3333333333333,,,
1984-07-01,Ontario,3209000,4644.333333333333,4697.333333333333,9665.666666666666,,,
1984-07-01,Prince Edward Island,40000,65.0,88.0,139.33333333333334,,,
1984-07-01,Quebec,2336000,4495.0,3489.6666666666665,6024.666666666667,,,
1984-08-01,Alberta,826000,1134.0,649.0,1449.0,,,
1984-08-01,British Columbia,1089000,1759.3333333333333,1522.6666666666667,3378.333333333333,,,
1984-08-01,Canada,8910000,14264.0,12565.333333333334,25572.33333333333,37.3,37.4,38.0
1984-08-01,Manitoba,380000,688.0,664.0,1045.6666666666667,,,
1984-08-01,New Brunswick,229000,429.0,328.3333333333333,590.0,,,
1984-08-01,Newfoundland and Labrador,157000,215.33333333333331,248.33333333333331,1176.3333333333333,,,
1984-08-01,Ontario,3209000,4644.333333333333,4697.333333333333,9665.666666666666,,,
1984-08-01,Prince Edward Island,40000,65.0,88.0,139.33333333333334,,,
1984-08-01,Quebec,2336000,4495.0,3489.6666666666665,6024.666666666667,,,
1984-09-01,Alberta,826000,1134.0,649.0,1449.0,,,
1984-09-01,British Columbia,1089000,1759.3333333333333,1522.6666666666667,3378.333333333333,,,
1984-09-01,Canada,8910000,14264.0,12565.333333333334,25572.33333333333,37.2,37.3,37.9
1984-09-01,Manitoba,380000,688.0,664.0,1045.6666666666667,,,
1984-09-01,New Brunswick,229000,429.0,328.3333333333333,590.0,,,
1984-09-01,Newfoundland and Labrador,157000,215.33333333333331,248.33333333333331,1176.3333333333333,,,
1984-09-01,Ontario,3209000,4644.333333333333,4697.333333333333,9665.666666666666,,,
1984-09-01,Prince Edward Island,40000,65.0,88.0,139.33333333333334,,,
1984-09-01,Quebec,2336000,4495.0,3489.6666666666665,6024.666666666667,,,
1984-10-01,Alberta,826000,935.3333333333334,538.0,981.0,,,
1984-10-01,British Columbia,1089000,1376.3333333333333,907.6666666666666,2790.0,,,
1984-10-01,Canada,8910000,14469.0,10521.0,21299.666666666668,37.2,37.2,37.9
1984-10-01,Manitoba,380000,541.0,325.6666666666667,824.6666666666666,,,
1984-10-01,New Brunswick,229000,446.3333333333333,272.3333333333333,414.0,,,
1984-10-01,Newfoundland and Labrador,157000,388.3333333333333,212.0,1000.0,,,
1984-10-01,Ontario,3209000,5727.666666666667,3946.3333333333335,7843.0,,,
1984-10-01,Prince Edward Island,40000,56.66666666666666,44.0,126.33333333333331,,,
1984-10-01,Quebec,2336000,4000.3333333333335,3484.333333333333,5436.333333333333,,,
1984-11-01,Alberta,826000,935.3333333333334,538.0,981.0,,,
1984-11-01,British Columbia,1089000,1376.3333333333333,907.6666666666666,2790.0,,,
1984-11-01,Canada,8910000,14469.0,10521.0,21299.666666666668,37.2,37.0,37.8
1984-11-01,Manitoba,380000,541.0,325.6666666666667,824.6666666666666,,,
1984-11-01,New Brunswick,229000,446.3333333333333,272.3333333333333,414.0,,,
1984-11-01,Newfoundland and Labrador,157000,388.3333333333333,212.0,1000.0,,,
1984-11-01,Ontario,3209000,5727.666666666667,3946.3333333333335,7843.0,,,
1984-11-01,Prince Edward Island,40000,56.66666666666666,44.0,126.33333333333331,,,
1984-11-01,Quebec,2336000,4000.3333333333335,3484.333333333333,5436.333333333333,,,
1984-12-01,Alberta,826000,935.3333333333334,538.0,981.0,,,
1984-12-01,British Columbia,1089000,1376.3333333333333,907.6666666666666,2790.0,,,
1984-12-01,Canada,8910000,14469.0,10521.0,21299.666666666668,37.3,37.0,37.9
1984-12-01,Manitoba,380000,541.0,325.6666666666667,824.6666666666666,,,
1984-12-01,New Brunswick,229000,446.3333333333333,272.3333333333333,414.0,,,
1984-12-01,Newfoundland and Labrador,157000,388.3333333333333,212.0,1000.0,,,
1984-12-01,Ontario,3209000,5727.666666666667,3946.3333333333335,7843.0,,,
1984-12-01,Prince Edward Island,40000,56.66666666666666,44.0,126.33333333333331,,,
1984-12-01,Quebec,2336000,4000.3333333333335,3484.333333333333,5436.333333333333,,,
1985-01-01,Alberta,843000,411.3333333333333,291.0,785.6666666666666,,,
1985-01-01,British Columbia,1111000,1012.3333333333334,1195.3333333333333,2810.333333333333,,,
1985-01-01,Canada,9075000,7772.0,7706.333333333333,20142.0,37.4,37.1,38.0
1985-01-01,Manitoba,386000,208.0,236.66666666666663,818.3333333333334,,,
1985-01-01,New Brunswick,233000,181.33333333333331,135.66666666666666,368.6666666666667,,,
1985-01-01,Newfoundland and Labrador,159000,127.33333333333331,82.66666666666667,784.3333333333334,,,
1985-01-01,Ontario,3269000,3068.6666666666665,2057.0,6618.666666666667,,,
1985-01-01,Prince Edward Island,40000,41.0,14.333333333333334,100.66666666666669,,,
1985-01-01,Quebec,2379000,2067.6666666666665,3102.0,6052.666666666667,,,
1985-02-01,Alberta,843000,411.3333333333333,291.0,785.6666666666666,,,
1985-02-01,British Columbia,1111000,1012.3333333333334,1195.3333333333333,2810.333333333333,,,
1985-02-01,Canada,9075000,7772.0,7706.333333333333,20142.0,37.4,37.2,38.0
1985-02-01,Manitoba,386000,208.0,236.66666666666663,818.3333333333334,,,
1985-02-01,New Brunswick,233000,181.33333333333331,135.66666666666666,368.6666666666667,,,
1985-02-01,Newfoundland and Labrador,159000,127.33333333333331,82.66666666666667,784.3333333333334,,,
1985-02-01,Ontario,3269000,3068.6666666666665,2057.0,6618.666666666667,,,
1985-02-01,Prince Edward Island,40000,41.0,14.333333333333334,100.66666666666669,,,
1985-02-01,Quebec,2379000,2067.6666666666665,3102.0,6052.666666666667,,,
1985-03-01,Alberta,843000,411.3333333333333,291.0,785.6666666666666,,,
1985-03-01,British Columbia,1111000,1012.3333333333334,1195.3333333333333,2810.333333333333,,,
1985-03-01,Canada,9075000,7772.0,7706.333333333333,20142.0,37.5,37.3,38.1
1985-03-01,Manitoba,386000,208.0,236.66666666666663,818.3333333333334,,,
1985-03-01,New Brunswick,233000,181.33333333333331,135.66666666666666,368.6666666666667,,,
1985-03-01,Newfoundland and Labrador,159000,127.33333333333331,82.66666666666667,784.3333333333334,,,
1985-03-01,Ontario,3269000,3068.6666666666665,2057.0,6618.666666666667,,,
1985-03-01,Prince Edward Island,40000,41.0,14.333333333333334,100.66666666666669,,,
1985-03-01,Quebec,2379000,2067.6666666666665,3102.0,6052.666666666667,,,
1985-04-01,Alberta,843000,486.6666666666667,574.3333333333334,869.6666666666666,,,
1985-04-01,British Columbia,1111000,1218.0,1682.3333333333333,3244.6666666666665,,,
1985-04-01,Canada,9075000,9523.333333333334,15701.0,26140.33333333333,37.5,37.3,38.1
1985-04-01,Manitoba,386000,394.0,673.0,1097.3333333333333,,,
1985-04-01,New Brunswick,233000,169.33333333333334,395.6666666666667,592.3333333333334,,,
1985-04-01,Newfoundland and Labrador,159000,112.0,240.66666666666663,868.3333333333334,,,
1985-04-01,Ontario,3269000,3159.6666666666665,6639.0,10057.333333333334,,,
1985-04-01,Prince Edward Island,40000,72.0,78.33333333333333,107.0,,,
1985-04-01,Quebec,2379000,3323.0,4314.666666666667,7014.666666666667,,,
1985-05-01,Alberta,843000,486.6666666666667,574.3333333333334,869.6666666666666,,,
1985-05-01,British Columbia,1111000,1218.0,1682.3333333333333,3244.6666666666665,,,
1985-05-01,Canada,9075000,9523.333333333334,15701.0,26140.33333333333,37.4,37.5,38.1
1985-05-01,Manitoba,386000,394.0,673.0,1097.3333333333333,,,
1985-05-01,New Brunswick,233000,169.33333333333334,395.6666666666667,592.3333333333334,,,
1985-05-01,Newfoundland and Labrador,159000,112.0,240.66666666666663,868.3333333333334,,,
1985-05-01,Ontario,3269000,3159.6666666666665,6639.0,10057.333333333334,,,
1985-05-01,Prince Edward Island,40000,72.0,78.33333333333333,107.0,,,
1985-05-01,Quebec,2379000,3323.0,4314.666666666667,7014.666666666667,,,
1985-06-01,Alberta,843000,486.6666666666667,574.3333333333334,869.6666666666666,,,
1985-06-01,British Columbia,1111000,1218.0,1682.3333333333333,3244.6666666666665,,,
1985-06-01,Canada,9075000,9523.333333333334,15701.0,26140.33333333333,37.6,37.8,38.3
1985-06-01,Manitoba,386000,394.0,673.0,1097.3333333333333,,,
1985-06-01,New Brunswick,233000,169.33333333333334,395.6666666666667,592.3333333333334,,,
1985-06-01,Newfoundland and Labrador,159000,112.0,240.66666666666663,868.3333333333334,,,
1985-06-01,Ontario,3269000,3159.6666666666665,6639.0,10057.333333333334,,,
1985-06-01,Prince Edward Island,40000,72.0,78.33333333333333,107.0,,,
1985-06-01,Quebec,2379000,3323.0,4314.666666666667,7014.666666666667,,,
1985-07-01,Alberta,843000,774.0,1030.3333333333333,1164.0,,,
1985-07-01,British Columbia,1111000,1838.0,1499.0,2923.0,,,
1985-07-01,Canada,9075000,15053.666666666666,15765.666666666666,26822.666666666668,37.7,37.8,38.4
1985-07-01,Manitoba,386000,653.0,673.0,1108.6666666666667,,,
1985-07-01,New Brunswick,233000,318.3333333333333,499.3333333333333,771.6666666666666,,,
1985-07-01,Newfoundland and Labrador,159000,151.0,371.6666666666667,1089.0,,,
1985-07-01,Ontario,3269000,5118.333333333333,6461.333333333333,11378.333333333334,,,
1985-07-01,Prince Edward Island,40000,68.66666666666667,86.33333333333333,127.0,,,
1985-07-01,Quebec,2379000,4989.666666666667,3749.3333333333335,5725.333333333333,,,
1985-08-01,Alberta,843000,774.0,1030.3333333333333,1164.0,,,
1985-08-01,British Columbia,1111000,1838.0,1499.0,2923.0,,,
1985-08-01,Canada,9075000,15053.666666666666,15765.666666666666,26822.666666666668,38.0,38.0,38.5
1985-08-01,Manitoba,386000,653.0,673.0,1108.6666666666667,,,
1985-08-01,New Brunswick,233000,318.3333333333333,499.3333333333333,771.6666666666666,,,
1985-08-01,Newfoundland and Labrador,159000,151.0,371.6666666666667,1089.0,,,
1985-08-01,Ontario,3269000,5118.333333333333,6461.333333333333,11378.333333333334,,,
1985-08-01,Prince Edward Island,40000,68.66666666666667,86.33333333333333,127.0,,,
1985-08-01,Quebec,2379000,4989.666666666667,3749.3333333333335,5725.333333333333,,,
1985-09-01,Alberta,843000,774.0,1030.3333333333333,1164.0,,,
1985-09-01,British Columbia,1111000,1838.0,1499.0,2923.0,,,
1985-09-01,Canada,9075000,15053.666666666666,15765.666666666666,26822.666666666668,38.1,38.2,38.8
1985-09-01,Manitoba,386000,653.0,673.0,1108.6666666666667,,,
1985-09-01,New Brunswick,233000,318.3333333333333,499.3333333333333,771.6666666666666,,,
1985-09-01,Newfoundland and Labrador,159000,151.0,371.6666666666667,1089.0,,,
1985-09-01,Ontario,3269000,5118.333333333333,6461.333333333333,11378.333333333334,,,
1985-09-01,Prince Edward Island,40000,68.66666666666667,86.33333333333333,127.0,,,
1985-09-01,Quebec,2379000,4989.666666666667,3749.3333333333335,5725.333333333333,,,
1985-10-01,Alberta,843000,833.6666666666666,883.3333333333334,1172.6666666666667,,,
1985-10-01,British Columbia,1111000,1634.0,1613.0,2918.333333333333,,,
1985-10-01,Canada,9075000,14019.666666666666,16102.333333333334,28788.666666666668,38.4,38.2,38.9
1985-10-01,Manitoba,386000,438.6666666666667,603.0,1272.3333333333333,,,
1985-10-01,New Brunswick,233000,405.6666666666667,350.0,712.3333333333334,,,
1985-10-01,Newfoundland and Labrador,159000,227.0,256.3333333333333,1116.0,,,
1985-10-01,Ontario,3269000,5516.666666666667,6466.333333333333,12253.666666666666,,,
1985-10-01,Prince Edward Island,40000,70.66666666666667,83.66666666666667,140.0,,,
1985-10-01,Quebec,2379000,3478.6666666666665,4844.333333333333,7090.0,,,
1985-11-01,Alberta,843000,833.6666666666666,883.3333333333334,1172.6666666666667,,,
1985-11-01,British Columbia,1111000,1634.0,1613.0,2918.333333333333,,,
1985-11-01,Canada,9075000,14019.666666666666,16102.333333333334,28788.666666666668,38.6,38.3,39.2
1985-11-01,Manitoba,386000,438.6666666666667,603.0,1272.3333333333333,,,
1985-11-01,New Brunswick,233000,405.6666666666667,350.0,712.3333333333334,,,
1985-11-01,Newfoundland and Labrador,159000,227.0,256.3333333333333,1116.0,,,
1985-11-01,Ontario,3269000,5516.666666666667,6466.333333333333,12253.666666666666,,,
1985-11-01,Prince Edward Island,40000,70.66666666666667,83.66666666666667,140.0,,,
1985-11-01,Quebec,2379000,3478.6666666666665,4844.333333333333,7090.0,,,
1985-12-01,Alberta,843000,833.6666666666666,883.3333333333334,1172.6666666666667,,,
1985-12-01,British Columbia,1111000,1634.0,1613.0,2918.333333333333,,,
1985-12-01,Canada,9075000,14019.666666666666,16102.333333333334,28788.666666666668,38.7,38.4,39.3
1985-12-01,Manitoba,386000,438.6666666666667,603.0,1272.3333333333333,,,
1985-12-01,New Brunswick,233000,405.6666666666667,350.0,712.3333333333334,,,
1985-12-01,Newfoundland and Labrador,159000,227.0,256.3333333333333,1116.0,,,
1985-12-01,Ontario,3269000,5516.666666666667,6466.333333333333,12253.666666666666,,,
1985-12-01,Prince Edward Island,40000,70.66666666666667,83.66666666666667,140.0,,,
1985-12-01,Quebec,2379000,3478.6666666666665,4844.333333333333,7090.0,,,
1986-01-01,Alberta,859000,662.0,603.0,1125.0,28.0,22.5,26.4
1986-01-01,British Columbia,1132000,1304.3333333333333,1515.6666666666667,3114.6666666666665,79.5,49.2,66.3
1986-01-01,Canada,9238000,10938.333333333334,9757.333333333334,27632.666666666668,39.4,38.8,39.8
1986-01-01,Manitoba,392000,426.3333333333333,536.0,1382.0,37.7,26.9,34.7
1986-01-01,New Brunswick,237000,329.6666666666667,105.66666666666669,488.3333333333333,75.1,56.1,70.5
1986-01-01,Newfoundland and Labrador,161000,181.0,74.33333333333333,1009.3333333333334,39.4,35.3,38.7
1986-01-01,Ontario,3329000,4303.333333333333,3435.0,11430.333333333334,33.0,44.3,36.7
1986-01-01,Prince Edward Island,41000,82.0,40.66666666666666,95.0,,,
1986-01-01,Quebec,2421000,2503.6666666666665,2803.0,7382.0,40.3,32.9,38.5
1986-02-01,Alberta,859000,662.0,603.0,1125.0,28.5,22.5,26.8
1986-02-01,British Columbia,1132000,1304.3333333333333,1515.6666666666667,3114.6666666666665,79.6,49.4,66.4
1986-02-01,Canada,9238000,10938.333333333334,9757.333333333334,27632.666666666668,39.9,39.2,40.3
1986-02-01,Manitoba,392000,426.3333333333333,536.0,1382.0,37.9,26.9,34.8
1986-02-01,New Brunswick,237000,329.6666666666667,105.66666666666669,488.3333333333333,75.3,59.8,71.6
1986-02-01,Newfoundland and Labrador,161000,181.0,74.33333333333333,1009.3333333333334,39.6,35.3,38.8
1986-02-01,Ontario,3329000,4303.333333333333,3435.0,11430.333333333334,33.7,44.8,37.3
1986-02-01,Prince Edward Island,41000,82.0,40.66666666666666,95.0,,,
1986-02-01,Quebec,2421000,2503.6666666666665,2803.0,7382.0,40.5,33.6,38.8
1986-03-01,Alberta,859000,662.0,603.0,1125.0,28.7,22.7,26.9
1986-03-01,British Columbia,1132000,1304.3333333333333,1515.6666666666667,3114.6666666666665,79.6,49.4,66.4
1986-03-01,Canada,9238000,10938.333333333334,9757.333333333334,27632.666666666668,40.2,39.3,40.6
1986-03-01,Manitoba,392000,426.3333333333333,536.0,1382.0,38.1,27.1,35.0
1986-03-01,New Brunswick,237000,329.6666666666667,105.66666666666669,488.3333333333333,75.3,59.8,71.6
1986-03-01,Newfoundland and Labrador,161000,181.0,74.33333333333333,1009.3333333333334,39.6,35.3,38.8
1986-03-01,Ontario,3329000,4303.333333333333,3435.0,11430.333333333334,34.2,45.0,37.7
1986-03-01,Prince Edward Island,41000,82.0,40.66666666666666,95.0,,,
1986-03-01,Quebec,2421000,2503.6666666666665,2803.0,7382.0,40.8,33.6,39.0
1986-04-01,Alberta,859000,877.0,774.0,1046.3333333333333,28.6,22.7,26.9
1986-04-01,British Columbia,1132000,1623.6666666666667,2019.3333333333333,3514.333333333333,80.3,49.4,66.8
1986-04-01,Canada,9238000,14070.0,20430.666666666668,33986.0,40.6,39.3,40.8
1986-04-01,Manitoba,392000,695.6666666666666,673.3333333333334,1359.6666666666667,38.6,27.1,35.4
1986-04-01,New Brunswick,237000,263.6666666666667,482.0,736.3333333333334,75.3,59.8,71.6
1986-04-01,Newfoundland and Labrador,161000,194.33333333333331,381.6666666666667,1194.6666666666667,39.8,35.3,38.9
1986-04-01,Ontario,3329000,5180.333333333333,8321.0,14519.666666666666,34.5,45.0,38.0
1986-04-01,Prince Edward Island,41000,53.0,143.33333333333334,185.33333333333331,,,
1986-04-01,Quebec,2421000,4288.666666666667,6514.666666666667,9592.0,41.1,33.6,39.3
1986-05-01,Alberta,859000,877.0,774.0,1046.3333333333333,28.7,22.7,26.9
1986-05-01,British Columbia,1132000,1623.6666666666667,2019.3333333333333,3514.333333333333,80.5,49.6,67.1
1986-05-01,Canada,9238000,14070.0,20430.666666666668,33986.0,40.9,39.5,41.1
1986-05-01,Manitoba,392000,695.6666666666666,673.3333333333334,1359.6666666666667,38.7,27.1,35.4
1986-05-01,New Brunswick,237000,263.6666666666667,482.0,736.3333333333334,76.1,61.0,72.6
1986-05-01,Newfoundland and Labrador,161000,194.33333333333331,381.6666666666667,1194.6666666666667,40.0,35.3,39.1
1986-05-01,Ontario,3329000,5180.333333333333,8321.0,14519.666666666666,35.0,45.4,38.4
1986-05-01,Prince Edward Island,41000,53.0,143.33333333333334,185.33333333333331,,,
1986-05-01,Quebec,2421000,4288.666666666667,6514.666666666667,9592.0,41.2,33.6,39.4
1986-06-01,Alberta,859000,877.0,774.0,1046.3333333333333,28.8,22.7,27.0
1986-06-01,British Columbia,1132000,1623.6666666666667,2019.3333333333333,3514.333333333333,80.2,49.6,66.9
1986-06-01,Canada,9238000,14070.0,20430.666666666668,33986.0,41.2,39.7,41.3
1986-06-01,Manitoba,392000,695.6666666666666,673.3333333333334,1359.6666666666667,38.8,27.9,35.7
1986-06-01,New Brunswick,237000,263.6666666666667,482.0,736.3333333333334,76.1,61.0,72.5
1986-06-01,Newfoundland and Labrador,161000,194.33333333333331,381.6666666666667,1194.6666666666667,40.0,35.3,39.1
1986-06-01,Ontario,3329000,5180.333333333333,8321.0,14519.666666666666,35.4,45.4,38.8
1986-06-01,Prince Edward Island,41000,53.0,143.33333333333334,185.33333333333331,,,
1986-06-01,Quebec,2421000,4288.666666666667,6514.666666666667,9592.0,41.4,33.8,39.5
1986-07-01,Alberta,859000,753.0,704.0,998.6666666666666,28.8,22.7,27.0
1986-07-01,British Columbia,1132000,1917.6666666666667,1769.6666666666667,3356.6666666666665,80.1,49.6,66.8
1986-07-01,Canada,9238000,18414.666666666668,18791.33333333333,34315.666666666664,41.4,39.8,41.6
1986-07-01,Manitoba,392000,740.3333333333334,826.0,1446.3333333333333,38.8,28.2,35.9
1986-07-01,New Brunswick,237000,316.3333333333333,432.3333333333333,853.6666666666666,76.1,61.0,72.5
1986-07-01,Newfoundland and Labrador,161000,167.66666666666666,306.6666666666667,1333.6666666666667,40.2,35.3,39.3
1986-07-01,Ontario,3329000,6649.666666666667,7864.666666666667,15712.333333333334,35.9,45.7,39.2
1986-07-01,Prince Edward Island,41000,98.0,103.33333333333331,196.66666666666663,,,
1986-07-01,Quebec,2421000,6738.0,5339.0,8174.0,41.6,34.1,39.8
1986-08-01,Alberta,859000,753.0,704.0,998.6666666666666,28.9,22.7,27.1
1986-08-01,British Columbia,1132000,1917.6666666666667,1769.6666666666667,3356.6666666666665,79.6,50.0,66.8
1986-08-01,Canada,9238000,18414.666666666668,18791.33333333333,34315.666666666664,41.9,40.1,42.0
1986-08-01,Manitoba,392000,740.3333333333334,826.0,1446.3333333333333,39.2,28.2,36.1
1986-08-01,New Brunswick,237000,316.3333333333333,432.3333333333333,853.6666666666666,76.5,61.0,72.8
1986-08-01,Newfoundland and Labrador,161000,167.66666666666666,306.6666666666667,1333.6666666666667,40.6,35.3,39.5
1986-08-01,Ontario,3329000,6649.666666666667,7864.666666666667,15712.333333333334,36.6,46.0,39.9
1986-08-01,Prince Edward Island,41000,98.0,103.33333333333331,196.66666666666663,,,
1986-08-01,Quebec,2421000,6738.0,5339.0,8174.0,42.2,34.2,40.3
1986-09-01,Alberta,859000,753.0,704.0,998.6666666666666,28.9,22.7,27.1
1986-09-01,British Columbia,1132000,1917.6666666666667,1769.6666666666667,3356.6666666666665,80.3,50.0,67.2
1986-09-01,Canada,9238000,18414.666666666668,18791.33333333333,34315.666666666664,42.9,40.6,42.8
1986-09-01,Manitoba,392000,740.3333333333334,826.0,1446.3333333333333,39.3,28.9,36.4
1986-09-01,New Brunswick,237000,316.3333333333333,432.3333333333333,853.6666666666666,76.5,61.0,72.8
1986-09-01,Newfoundland and Labrador,161000,167.66666666666666,306.6666666666667,1333.6666666666667,40.6,35.3,39.5
1986-09-01,Ontario,3329000,6649.666666666667,7864.666666666667,15712.333333333334,37.9,47.2,41.2
