REF_DATE,Year,Province,Age_Group_Category,Male_Population,Female_Population,Combined_Population,Total PRs,Total TRs,Total Births,Total Deaths,Population Estimate,Net Migration,Natural Increase,Net Population Change,Net Migration Rate,Natural Growth Rate,Population Growth Rate (%)
01-01-1991,1991,Alberta,All Ages,1306905,1285401,2592306,0.0,0.0,256630.0,28902.0,2572947.0,0.0,227728.0,227728.0,0.0,88.50862454609442,8.850862454609443
01-01-1991,1991,Alberta,Children (0–14),312956,296828,609784,0.0,0.0,256630.0,28902.0,2572947.0,0.0,227728.0,227728.0,0.0,88.50862454609442,8.850862454609443
01-01-1991,1991,Alberta,Elderly (90+),2183,4900,7083,0.0,0.0,256630.0,28902.0,2572947.0,0.0,227728.0,227728.0,0.0,88.50862454609442,8.850862454609443
01-01-1991,1991,Alberta,Working Age (15–64),892557,857414,1749971,0.0,0.0,256630.0,28902.0,2572947.0,0.0,227728.0,227728.0,0.0,88.50862454609442,8.850862454609443
01-01-1991,1991,British Columbia,All Ages,1681631,1692156,3373787,0.0,0.0,273628.0,47954.0,3339935.0,0.0,225674.0,225674.0,0.0,67.56838082178245,6.756838082178246
01-01-1991,1991,British Columbia,Children (0–14),345371,329419,674790,0.0,0.0,273628.0,47954.0,3339935.0,0.0,225674.0,225674.0,0.0,67.56838082178245,6.756838082178246
01-01-1991,1991,British Columbia,Elderly (90+),3598,9040,12638,0.0,0.0,273628.0,47954.0,3339935.0,0.0,225674.0,225674.0,0.0,67.56838082178245,6.756838082178246
01-01-1991,1991,British Columbia,Working Age (15–64),1151071,1119838,2270909,0.0,0.0,273628.0,47954.0,3339935.0,0.0,225674.0,225674.0,0.0,67.56838082178245,6.756838082178246
01-01-1991,1991,Canada,All Ages,13904391,14133029,28037420,0.0,0.0,2413304.0,391138.0,27790000.0,0.0,2022166.0,2022166.0,0.0,72.76595897804965,7.276595897804966
01-01-1991,1991,Canada,Children (0–14),2969226,2826334,5795560,0.0,0.0,2413304.0,391138.0,27790000.0,0.0,2022166.0,2022166.0,0.0,72.76595897804965,7.276595897804966
01-01-1991,1991,Canada,Elderly (90+),25348,69667,95015,0.0,0.0,2413304.0,391138.0,27790000.0,0.0,2022166.0,2022166.0,0.0,72.76595897804965,7.276595897804966
01-01-1991,1991,Canada,Working Age (15–64),9587119,9442253,19029372,0.0,0.0,2413304.0,391138.0,27790000.0,0.0,2022166.0,2022166.0,0.0,72.76595897804965,7.276595897804966
01-01-1991,1991,Manitoba,All Ages,550569,559035,1109604,0.0,0.0,103642.0,17886.0,1106196.0,0.0,85756.0,85756.0,0.0,77.52333221237465,7.752333221237466
01-01-1991,1991,Manitoba,Children (0–14),124151,118166,242317,0.0,0.0,103642.0,17886.0,1106196.0,0.0,85756.0,85756.0,0.0,77.52333221237465,7.752333221237466
01-01-1991,1991,Manitoba,Elderly (90+),1387,3799,5186,0.0,0.0,103642.0,17886.0,1106196.0,0.0,85756.0,85756.0,0.0,77.52333221237465,7.752333221237466
01-01-1991,1991,Manitoba,Working Age (15–64),364253,355438,719691,0.0,0.0,103642.0,17886.0,1106196.0,0.0,85756.0,85756.0,0.0,77.52333221237465,7.752333221237466
01-01-1991,1991,New Brunswick,All Ages,369810,375757,745567,0.0,0.0,56978.0,10938.0,743210.0,0.0,46040.0,46040.0,0.0,61.94749801536578,6.194749801536577
01-01-1991,1991,New Brunswick,Children (0–14),79096,75003,154099,0.0,0.0,56978.0,10938.0,743210.0,0.0,46040.0,46040.0,0.0,61.94749801536578,6.194749801536577
01-01-1991,1991,New Brunswick,Elderly (90+),813,2127,2940,0.0,0.0,56978.0,10938.0,743210.0,0.0,46040.0,46040.0,0.0,61.94749801536578,6.194749801536577
01-01-1991,1991,New Brunswick,Working Age (15–64),252703,249291,501994,0.0,0.0,56978.0,10938.0,743210.0,0.0,46040.0,46040.0,0.0,61.94749801536578,6.194749801536577
01-01-1991,1991,Newfoundland and Labrador,All Ages,290868,288776,579644,0.0,0.0,42968.0,7596.0,577377.0,0.0,35372.0,35372.0,0.0,61.263264729977124,6.126326472997712
01-01-1991,1991,Newfoundland and Labrador,Children (0–14),65441,63120,128561,0.0,0.0,42968.0,7596.0,577377.0,0.0,35372.0,35372.0,0.0,61.263264729977124,6.126326472997712
01-01-1991,1991,Newfoundland and Labrador,Elderly (90+),425,1046,1471,0.0,0.0,42968.0,7596.0,577377.0,0.0,35372.0,35372.0,0.0,61.263264729977124,6.126326472997712
01-01-1991,1991,Newfoundland and Labrador,Working Age (15–64),200277,195072,395349,0.0,0.0,42968.0,7596.0,577377.0,0.0,35372.0,35372.0,0.0,61.263264729977124,6.126326472997712
01-01-1991,1991,Northwest Territories,All Ages,20372,18352,38724,,,,,,,,,0.0,0.0,0.0
01-01-1991,1991,Northwest Territories,Children (0–14),5643,5431,11074,,,,,,,,,0.0,0.0,0.0
01-01-1991,1991,Northwest Territories,Elderly (90+),23,30,53,,,,,,,,,0.0,0.0,0.0
01-01-1991,1991,Northwest Territories,Working Age (15–64),14077,12363,26440,,,,,,,,,0.0,0.0,0.0
01-01-1991,1991,Nova Scotia,All Ages,451631,463338,914969,0.0,0.0,72112.0,14510.0,912792.0,0.0,57602.0,57602.0,0.0,63.1052857606114,6.31052857606114
01-01-1991,1991,Nova Scotia,Children (0–14),94829,90894,185723,0.0,0.0,72112.0,14510.0,912792.0,0.0,57602.0,57602.0,0.0,63.1052857606114,6.31052857606114
01-01-1991,1991,Nova Scotia,Elderly (90+),962,2815,3777,0.0,0.0,72112.0,14510.0,912792.0,0.0,57602.0,57602.0,0.0,63.1052857606114,6.31052857606114
01-01-1991,1991,Nova Scotia,Working Age (15–64),308632,306371,615003,0.0,0.0,72112.0,14510.0,912792.0,0.0,57602.0,57602.0,0.0,63.1052857606114,6.31052857606114
01-01-1991,1991,Nunavut,All Ages,11590,10564,22154,,,,,,,,,0.0,0.0,0.0
01-01-1991,1991,Nunavut,Children (0–14),4368,4179,8547,,,,,,,,,0.0,0.0,0.0
01-01-1991,1991,Nunavut,Elderly (90+),1,4,5,,,,,,,,,0.0,0.0,0.0
01-01-1991,1991,Nunavut,Working Age (15–64),6981,6194,13175,,,,,,,,,0.0,0.0,0.0
01-01-1991,1991,Ontario,All Ages,5160771,5270545,10431316,0.0,0.0,909316.0,145834.0,10355101.0,0.0,763482.0,763482.0,0.0,73.73003894409142,7.373003894409142
01-01-1991,1991,Ontario,Children (0–14),1079499,1025576,2105075,0.0,0.0,909316.0,145834.0,10355101.0,0.0,763482.0,763482.0,0.0,73.73003894409142,7.373003894409142
01-01-1991,1991,Ontario,Elderly (90+),8918,27592,36510,0.0,0.0,909316.0,145834.0,10355101.0,0.0,763482.0,763482.0,0.0,73.73003894409142,7.373003894409142
01-01-1991,1991,Ontario,Working Age (15–64),3580164,3543270,7123434,0.0,0.0,909316.0,145834.0,10355101.0,0.0,763482.0,763482.0,0.0,73.73003894409142,7.373003894409142
01-01-1991,1991,Prince Edward Island,All Ages,64427,65942,130369,0.0,0.0,11296.0,2376.0,130477.0,0.0,8920.0,8920.0,0.0,68.36453934409896,6.836453934409896
01-01-1991,1991,Prince Edward Island,Children (0–14),14991,14389,29380,0.0,0.0,11296.0,2376.0,130477.0,0.0,8920.0,8920.0,0.0,68.36453934409896,6.836453934409896
01-01-1991,1991,Prince Edward Island,Elderly (90+),223,524,747,0.0,0.0,11296.0,2376.0,130477.0,0.0,8920.0,8920.0,0.0,68.36453934409896,6.836453934409896
01-01-1991,1991,Prince Edward Island,Working Age (15–64),42110,41770,83880,0.0,0.0,11296.0,2376.0,130477.0,0.0,8920.0,8920.0,0.0,68.36453934409896,6.836453934409896
01-01-1991,1991,Quebec,All Ages,3481065,3586331,7067396,0.0,0.0,581654.0,98242.0,7026241.0,0.0,483412.0,483412.0,0.0,68.80094206845453,6.8800942068454525
01-01-1991,1991,Quebec,Children (0–14),716772,683391,1400163,0.0,0.0,581654.0,98242.0,7026241.0,0.0,483412.0,483412.0,0.0,68.80094206845453,6.8800942068454525
01-01-1991,1991,Quebec,Elderly (90+),5112,14453,19565,0.0,0.0,581654.0,98242.0,7026241.0,0.0,483412.0,483412.0,0.0,68.80094206845453,6.8800942068454525
01-01-1991,1991,Quebec,Working Age (15–64),2448392,2437703,4886095,0.0,0.0,581654.0,98242.0,7026241.0,0.0,483412.0,483412.0,0.0,68.80094206845453,6.8800942068454525
01-01-1991,1991,Saskatchewan,All Ages,499644,503069,1002713,0.0,0.0,91862.0,16196.0,1002651.0,0.0,75666.0,75666.0,0.0,75.46593979360715,7.546593979360715
01-01-1991,1991,Saskatchewan,Children (0–14),122460,116579,239039,0.0,0.0,91862.0,16196.0,1002651.0,0.0,75666.0,75666.0,0.0,75.46593979360715,7.546593979360715
01-01-1991,1991,Saskatchewan,Elderly (90+),1690,3324,5014,0.0,0.0,91862.0,16196.0,1002651.0,0.0,75666.0,75666.0,0.0,75.46593979360715,7.546593979360715
01-01-1991,1991,Saskatchewan,Working Age (15–64),315025,307665,622690,0.0,0.0,91862.0,16196.0,1002651.0,0.0,75666.0,75666.0,0.0,75.46593979360715,7.546593979360715
01-01-1991,1991,Yukon,All Ages,15108,13763,28871,0.0,0.0,3406.0,228.0,28223.0,0.0,3178.0,3178.0,0.0,112.60319597491407,11.260319597491408
01-01-1991,1991,Yukon,Children (0–14),3649,3359,7008,0.0,0.0,3406.0,228.0,28223.0,0.0,3178.0,3178.0,0.0,112.60319597491407,11.260319597491408
01-01-1991,1991,Yukon,Elderly (90+),13,13,26,0.0,0.0,3406.0,228.0,28223.0,0.0,3178.0,3178.0,0.0,112.60319597491407,11.260319597491408
01-01-1991,1991,Yukon,Working Age (15–64),10877,9864,20741,0.0,0.0,3406.0,228.0,28223.0,0.0,3178.0,3178.0,0.0,112.60319597491407,11.260319597491408
01-01-1992,1992,Alberta,All Ages,1325935,1306737,2632672,0.0,0.0,252156.0,29358.0,2611786.0,0.0,222798.0,222798.0,0.0,85.30484503707424,8.530484503707426
01-01-1992,1992,Alberta,Children (0–14),317780,301079,618859,0.0,0.0,252156.0,29358.0,2611786.0,0.0,222798.0,222798.0,0.0,85.30484503707424,8.530484503707426
01-01-1992,1992,Alberta,Elderly (90+),2274,5124,7398,0.0,0.0,252156.0,29358.0,2611786.0,0.0,222798.0,222798.0,0.0,85.30484503707424,8.530484503707426
01-01-1992,1992,Alberta,Working Age (15–64),903455,870166,1773621,0.0,0.0,252156.0,29358.0,2611786.0,0.0,222798.0,222798.0,0.0,85.30484503707424,8.530484503707426
01-01-1992,1992,British Columbia,All Ages,1727639,1741163,3468802,0.0,0.0,276856.0,49230.0,3423217.0,0.0,227626.0,227626.0,0.0,66.4947620907468,6.64947620907468
01-01-1992,1992,British Columbia,Children (0–14),356004,339326,695330,0.0,0.0,276856.0,49230.0,3423217.0,0.0,227626.0,227626.0,0.0,66.4947620907468,6.64947620907468
01-01-1992,1992,British Columbia,Elderly (90+),3721,9371,13092,0.0,0.0,276856.0,49230.0,3423217.0,0.0,227626.0,227626.0,0.0,66.4947620907468,6.64947620907468
01-01-1992,1992,British Columbia,Working Age (15–64),1181355,1152278,2333633,0.0,0.0,276856.0,49230.0,3423217.0,0.0,227626.0,227626.0,0.0,66.4947620907468,6.64947620907468
01-01-1992,1992,Canada,All Ages,14055134,14316130,28371264,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Canada,Children (0–14),3009679,2862744,5872423,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Canada,Elderly (90+),26259,72444,98703,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Canada,Working Age (15–64),9663824,9543793,19207617,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Manitoba,All Ages,551824,560865,1112689,0.0,0.0,99530.0,17960.0,1109978.0,0.0,81570.0,81570.0,0.0,73.48794300427576,7.348794300427576
01-01-1992,1992,Manitoba,Children (0–14),124809,118760,243569,0.0,0.0,99530.0,17960.0,1109978.0,0.0,81570.0,81570.0,0.0,73.48794300427576,7.348794300427576
01-01-1992,1992,Manitoba,Elderly (90+),1474,3886,5360,0.0,0.0,99530.0,17960.0,1109978.0,0.0,81570.0,81570.0,0.0,73.48794300427576,7.348794300427576
01-01-1992,1992,Manitoba,Working Age (15–64),364230,355641,719871,0.0,0.0,99530.0,17960.0,1109978.0,0.0,81570.0,81570.0,0.0,73.48794300427576,7.348794300427576
01-01-1992,1992,New Brunswick,All Ages,370892,377229,748121,0.0,0.0,56320.0,11218.0,746571.0,0.0,45102.0,45102.0,0.0,60.412204599428584,6.041220459942859
01-01-1992,1992,New Brunswick,Children (0–14),78172,74212,152384,0.0,0.0,56320.0,11218.0,746571.0,0.0,45102.0,45102.0,0.0,60.412204599428584,6.041220459942859
01-01-1992,1992,New Brunswick,Elderly (90+),821,2189,3010,0.0,0.0,56320.0,11218.0,746571.0,0.0,45102.0,45102.0,0.0,60.412204599428584,6.041220459942859
01-01-1992,1992,New Brunswick,Working Age (15–64),254405,250757,505162,0.0,0.0,56320.0,11218.0,746571.0,0.0,45102.0,45102.0,0.0,60.412204599428584,6.041220459942859
01-01-1992,1992,Newfoundland and Labrador,All Ages,290983,289126,580109,0.0,0.0,41496.0,7596.0,579425.0,0.0,33900.0,33900.0,0.0,58.50627777538077,5.850627777538077
01-01-1992,1992,Newfoundland and Labrador,Children (0–14),64134,61702,125836,0.0,0.0,41496.0,7596.0,579425.0,0.0,33900.0,33900.0,0.0,58.50627777538077,5.850627777538077
01-01-1992,1992,Newfoundland and Labrador,Elderly (90+),447,1059,1506,0.0,0.0,41496.0,7596.0,579425.0,0.0,33900.0,33900.0,0.0,58.50627777538077,5.850627777538077
01-01-1992,1992,Newfoundland and Labrador,Working Age (15–64),201259,196293,397552,0.0,0.0,41496.0,7596.0,579425.0,0.0,33900.0,33900.0,0.0,58.50627777538077,5.850627777538077
01-01-1992,1992,Northwest Territories,All Ages,20680,18736,39416,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Northwest Territories,Children (0–14),5842,5603,11445,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Northwest Territories,Elderly (90+),24,31,55,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Northwest Territories,Working Age (15–64),14180,12549,26729,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Nova Scotia,All Ages,453153,466298,919451,0.0,0.0,71352.0,15088.0,917302.0,0.0,56264.0,56264.0,0.0,61.336397391480666,6.133639739148067
01-01-1992,1992,Nova Scotia,Children (0–14),94821,90857,185678,0.0,0.0,71352.0,15088.0,917302.0,0.0,56264.0,56264.0,0.0,61.336397391480666,6.133639739148067
01-01-1992,1992,Nova Scotia,Elderly (90+),962,2905,3867,0.0,0.0,71352.0,15088.0,917302.0,0.0,56264.0,56264.0,0.0,61.336397391480666,6.133639739148067
01-01-1992,1992,Nova Scotia,Working Age (15–64),309875,308225,618100,0.0,0.0,71352.0,15088.0,917302.0,0.0,56264.0,56264.0,0.0,61.336397391480666,6.133639739148067
01-01-1992,1992,Nunavut,All Ages,12056,10827,22883,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Nunavut,Children (0–14),4501,4212,8713,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Nunavut,Elderly (90+),0,2,2,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Nunavut,Working Age (15–64),7319,6419,13738,,,,,,,,,0.0,0.0,0.0
01-01-1992,1992,Ontario,All Ages,5220605,5351600,10572205,0.0,0.0,904662.0,146412.0,10488022.0,0.0,758250.0,758250.0,0.0,72.29675910290806,7.229675910290806
01-01-1992,1992,Ontario,Children (0–14),1102174,1046771,2148945,0.0,0.0,904662.0,146412.0,10488022.0,0.0,758250.0,758250.0,0.0,72.29675910290806,7.229675910290806
01-01-1992,1992,Ontario,Elderly (90+),9267,28379,37646,0.0,0.0,904662.0,146412.0,10488022.0,0.0,758250.0,758250.0,0.0,72.29675910290806,7.229675910290806
01-01-1992,1992,Ontario,Working Age (15–64),3601895,3585109,7187004,0.0,0.0,904662.0,146412.0,10488022.0,0.0,758250.0,758250.0,0.0,72.29675910290806,7.229675910290806
01-01-1992,1992,Prince Edward Island,All Ages,64531,66296,130827,0.0,0.0,11094.0,2228.0,130604.0,0.0,8866.0,8866.0,0.0,67.88459771523077,6.788459771523077
01-01-1992,1992,Prince Edward Island,Children (0–14),14964,14272,29236,0.0,0.0,11094.0,2228.0,130604.0,0.0,8866.0,8866.0,0.0,67.88459771523077,6.788459771523077
01-01-1992,1992,Prince Edward Island,Elderly (90+),197,522,719,0.0,0.0,11094.0,2228.0,130604.0,0.0,8866.0,8866.0,0.0,67.88459771523077,6.788459771523077
01-01-1992,1992,Prince Edward Island,Working Age (15–64),42271,42109,84380,0.0,0.0,11094.0,2228.0,130604.0,0.0,8866.0,8866.0,0.0,67.88459771523077,6.788459771523077
01-01-1992,1992,Quebec,All Ages,3501166,3608844,7110010,0.0,0.0,575094.0,97648.0,7082645.0,0.0,477446.0,477446.0,0.0,67.41069190959027,6.741069190959028
01-01-1992,1992,Quebec,Children (0–14),720646,686308,1406954,0.0,0.0,575094.0,97648.0,7082645.0,0.0,477446.0,477446.0,0.0,67.41069190959027,6.741069190959028
01-01-1992,1992,Quebec,Elderly (90+),5313,15514,20827,0.0,0.0,575094.0,97648.0,7082645.0,0.0,477446.0,477446.0,0.0,67.41069190959027,6.741069190959028
01-01-1992,1992,Quebec,Working Age (15–64),2457077,2446074,4903151,0.0,0.0,575094.0,97648.0,7082645.0,0.0,477446.0,477446.0,0.0,67.41069190959027,6.741069190959028
01-01-1992,1992,Saskatchewan,All Ages,499985,504010,1003995,0.0,0.0,90054.0,15586.0,1001136.0,0.0,74468.0,74468.0,0.0,74.38350034360965,7.438350034360966
01-01-1992,1992,Saskatchewan,Children (0–14),121955,116099,238054,0.0,0.0,90054.0,15586.0,1001136.0,0.0,74468.0,74468.0,0.0,74.38350034360965,7.438350034360966
01-01-1992,1992,Saskatchewan,Elderly (90+),1755,3457,5212,0.0,0.0,90054.0,15586.0,1001136.0,0.0,74468.0,74468.0,0.0,74.38350034360965,7.438350034360966
01-01-1992,1992,Saskatchewan,Working Age (15–64),315310,307851,623161,0.0,0.0,90054.0,15586.0,1001136.0,0.0,74468.0,74468.0,0.0,74.38350034360965,7.438350034360966
01-01-1992,1992,Yukon,All Ages,15685,14399,30084,0.0,0.0,3174.0,234.0,29239.0,0.0,2940.0,2940.0,0.0,100.55063442662198,10.055063442662197
01-01-1992,1992,Yukon,Children (0–14),3877,3543,7420,0.0,0.0,3174.0,234.0,29239.0,0.0,2940.0,2940.0,0.0,100.55063442662198,10.055063442662197
01-01-1992,1992,Yukon,Elderly (90+),4,5,9,0.0,0.0,3174.0,234.0,29239.0,0.0,2940.0,2940.0,0.0,100.55063442662198,10.055063442662197
01-01-1992,1992,Yukon,Working Age (15–64),11193,10322,21515,0.0,0.0,3174.0,234.0,29239.0,0.0,2940.0,2940.0,0.0,100.55063442662198,10.055063442662197
01-01-1993,1993,Alberta,All Ages,1342354,1324938,2667292,0.0,0.0,241708.0,30676.0,2650886.0,0.0,211032.0,211032.0,0.0,79.60810083873845,7.960810083873844
01-01-1993,1993,Alberta,Children (0–14),320136,303506,623642,0.0,0.0,241708.0,30676.0,2650886.0,0.0,211032.0,211032.0,0.0,79.60810083873845,7.960810083873844
01-01-1993,1993,Alberta,Elderly (90+),2420,5359,7779,0.0,0.0,241708.0,30676.0,2650886.0,0.0,211032.0,211032.0,0.0,79.60810083873845,7.960810083873844
01-01-1993,1993,Alberta,Working Age (15–64),914054,881660,1795714,0.0,0.0,241708.0,30676.0,2650886.0,0.0,211032.0,211032.0,0.0,79.60810083873845,7.960810083873844
01-01-1993,1993,British Columbia,All Ages,1776929,1790843,3567772,0.0,0.0,275950.0,51528.0,3522509.0,0.0,224422.0,224422.0,0.0,63.71083792830622,6.371083792830621
01-01-1993,1993,British Columbia,Children (0–14),365452,348175,713627,0.0,0.0,275950.0,51528.0,3522509.0,0.0,224422.0,224422.0,0.0,63.71083792830622,6.371083792830621
01-01-1993,1993,British Columbia,Elderly (90+),3846,9496,13342,0.0,0.0,275950.0,51528.0,3522509.0,0.0,224422.0,224422.0,0.0,63.71083792830622,6.371083792830621
01-01-1993,1993,British Columbia,Working Age (15–64),1216340,1187581,2403921,0.0,0.0,275950.0,51528.0,3522509.0,0.0,224422.0,224422.0,0.0,63.71083792830622,6.371083792830621
01-01-1993,1993,Canada,All Ages,14205297,14479467,28684764,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Canada,Children (0–14),3037715,2888341,5926056,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Canada,Elderly (90+),27164,75249,102413,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Canada,Working Age (15–64),9752848,9639716,19392564,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Manitoba,All Ages,553926,563692,1117618,0.0,0.0,100274.0,18598.0,1114180.0,0.0,81676.0,81676.0,0.0,73.30592902403562,7.330592902403561
01-01-1993,1993,Manitoba,Children (0–14),125437,119198,244635,0.0,0.0,100274.0,18598.0,1114180.0,0.0,81676.0,81676.0,0.0,73.30592902403562,7.330592902403561
01-01-1993,1993,Manitoba,Elderly (90+),1510,3990,5500,0.0,0.0,100274.0,18598.0,1114180.0,0.0,81676.0,81676.0,0.0,73.30592902403562,7.330592902403561
01-01-1993,1993,Manitoba,Working Age (15–64),365267,357134,722401,0.0,0.0,100274.0,18598.0,1114180.0,0.0,81676.0,81676.0,0.0,73.30592902403562,7.330592902403561
01-01-1993,1993,New Brunswick,All Ages,371362,377450,748812,0.0,0.0,54288.0,11612.0,747892.0,0.0,42676.0,42676.0,0.0,57.061714793044985,5.706171479304499
01-01-1993,1993,New Brunswick,Children (0–14),77562,73310,150872,0.0,0.0,54288.0,11612.0,747892.0,0.0,42676.0,42676.0,0.0,57.061714793044985,5.706171479304499
01-01-1993,1993,New Brunswick,Elderly (90+),841,2252,3093,0.0,0.0,54288.0,11612.0,747892.0,0.0,42676.0,42676.0,0.0,57.061714793044985,5.706171479304499
01-01-1993,1993,New Brunswick,Working Age (15–64),255080,251182,506262,0.0,0.0,54288.0,11612.0,747892.0,0.0,42676.0,42676.0,0.0,57.061714793044985,5.706171479304499
01-01-1993,1993,Newfoundland and Labrador,All Ages,290650,289327,579977,0.0,0.0,38524.0,7780.0,580819.0,0.0,30744.0,30744.0,0.0,52.93215270161617,5.293215270161617
01-01-1993,1993,Newfoundland and Labrador,Children (0–14),62779,60150,122929,0.0,0.0,38524.0,7780.0,580819.0,0.0,30744.0,30744.0,0.0,52.93215270161617,5.293215270161617
01-01-1993,1993,Newfoundland and Labrador,Elderly (90+),459,1089,1548,0.0,0.0,38524.0,7780.0,580819.0,0.0,30744.0,30744.0,0.0,52.93215270161617,5.293215270161617
01-01-1993,1993,Newfoundland and Labrador,Working Age (15–64),202015,197537,399552,0.0,0.0,38524.0,7780.0,580819.0,0.0,30744.0,30744.0,0.0,52.93215270161617,5.293215270161617
01-01-1993,1993,Northwest Territories,All Ages,20712,19108,39820,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Northwest Territories,Children (0–14),5803,5619,11422,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Northwest Territories,Elderly (90+),19,31,50,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Northwest Territories,Working Age (15–64),14254,12870,27124,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Nova Scotia,All Ages,455072,468853,923925,0.0,0.0,69610.0,15118.0,922128.0,0.0,54492.0,54492.0,0.0,59.093748373327784,5.909374837332778
01-01-1993,1993,Nova Scotia,Children (0–14),94836,90628,185464,0.0,0.0,69610.0,15118.0,922128.0,0.0,54492.0,54492.0,0.0,59.093748373327784,5.909374837332778
01-01-1993,1993,Nova Scotia,Elderly (90+),965,3000,3965,0.0,0.0,69610.0,15118.0,922128.0,0.0,54492.0,54492.0,0.0,59.093748373327784,5.909374837332778
01-01-1993,1993,Nova Scotia,Working Age (15–64),311458,310039,621497,0.0,0.0,69610.0,15118.0,922128.0,0.0,54492.0,54492.0,0.0,59.093748373327784,5.909374837332778
01-01-1993,1993,Nunavut,All Ages,12473,11086,23559,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Nunavut,Children (0–14),4653,4311,8964,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Nunavut,Elderly (90+),4,6,10,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Nunavut,Working Age (15–64),7553,6571,14124,,,,,,,,,0.0,0.0,0.0
01-01-1993,1993,Ontario,All Ages,5274868,5415170,10690038,0.0,0.0,888712.0,151706.0,10629994.0,0.0,737006.0,737006.0,0.0,69.33268259605791,6.933268259605791
01-01-1993,1993,Ontario,Children (0–14),1118260,1062186,2180446,0.0,0.0,888712.0,151706.0,10629994.0,0.0,737006.0,737006.0,0.0,69.33268259605791,6.933268259605791
01-01-1993,1993,Ontario,Elderly (90+),9664,29413,39077,0.0,0.0,888712.0,151706.0,10629994.0,0.0,737006.0,737006.0,0.0,69.33268259605791,6.933268259605791
01-01-1993,1993,Ontario,Working Age (15–64),3625266,3616065,7241331,0.0,0.0,888712.0,151706.0,10629994.0,0.0,737006.0,737006.0,0.0,69.33268259605791,6.933268259605791
01-01-1993,1993,Prince Edward Island,All Ages,65260,66917,132177,0.0,0.0,10520.0,2290.0,131564.0,0.0,8230.0,8230.0,0.0,62.55510626007114,6.255510626007115
01-01-1993,1993,Prince Edward Island,Children (0–14),15069,14300,29369,0.0,0.0,10520.0,2290.0,131564.0,0.0,8230.0,8230.0,0.0,62.55510626007114,6.255510626007115
01-01-1993,1993,Prince Edward Island,Elderly (90+),207,516,723,0.0,0.0,10520.0,2290.0,131564.0,0.0,8230.0,8230.0,0.0,62.55510626007114,6.255510626007115
01-01-1993,1993,Prince Edward Island,Working Age (15–64),42863,42639,85502,0.0,0.0,10520.0,2290.0,131564.0,0.0,8230.0,8230.0,0.0,62.55510626007114,6.255510626007115
01-01-1993,1993,Quebec,All Ages,3524420,3632117,7156537,0.0,0.0,554248.0,103422.0,7137514.0,0.0,450826.0,450826.0,0.0,63.16288836701406,6.316288836701406
01-01-1993,1993,Quebec,Children (0–14),722220,687706,1409926,0.0,0.0,554248.0,103422.0,7137514.0,0.0,450826.0,450826.0,0.0,63.16288836701406,6.316288836701406
01-01-1993,1993,Quebec,Elderly (90+),5418,16408,21826,0.0,0.0,554248.0,103422.0,7137514.0,0.0,450826.0,450826.0,0.0,63.16288836701406,6.316288836701406
01-01-1993,1993,Quebec,Working Age (15–64),2470845,2457438,4928283,0.0,0.0,554248.0,103422.0,7137514.0,0.0,450826.0,450826.0,0.0,63.16288836701406,6.316288836701406
01-01-1993,1993,Saskatchewan,All Ages,501419,505481,1006900,0.0,0.0,85662.0,16328.0,1003443.0,0.0,69334.0,69334.0,0.0,69.09610212039946,6.909610212039946
01-01-1993,1993,Saskatchewan,Children (0–14),121636,115691,237327,0.0,0.0,85662.0,16328.0,1003443.0,0.0,69334.0,69334.0,0.0,69.09610212039946,6.909610212039946
01-01-1993,1993,Saskatchewan,Elderly (90+),1811,3679,5490,0.0,0.0,85662.0,16328.0,1003443.0,0.0,69334.0,69334.0,0.0,69.09610212039946,6.909610212039946
01-01-1993,1993,Saskatchewan,Working Age (15–64),316499,308621,625120,0.0,0.0,85662.0,16328.0,1003443.0,0.0,69334.0,69334.0,0.0,69.09610212039946,6.909610212039946
01-01-1993,1993,Yukon,All Ages,15852,14485,30337,0.0,0.0,3046.0,246.0,29964.0,0.0,2800.0,2800.0,0.0,93.4454678948071,9.34454678948071
