REF_DATE,GEO,Full-time educators,Part-time educators,"Total, work status",Education price index (EPI),Fees and contractual services sub-index,Instructional supplies sub-index,Non-salary sub-index,Non-teaching salaries sub-index,Salaries and wages sub-index,"School facilities, supplies and services sub-index",Teachers' salaries sub-index,Teachers salaries,Total expenditures,Total operating expenditures,College,Elementary and/or High School,University,Educator_to_OperatingSpending,Salary_to_EPI,OpSpend_per_Educator,Education_Access_Index,Capital_Efficiency
01-01-2029,Manitoba,13511.661533276185,1031.5381879570043,13423.158455726405,158.25444745640786,211.26196965464692,215.7843063918584,180.59892379780914,155.54074149161247,153.312074793408,154.59800874440657,152.9150711772079,54558.045946867904,102438.35609998976,95042.88914540687,7.699277150796545,6.223963218698095,31.870688320510585,0.14234733843389924,341.56475036933267,7.09311901752124,14.70801243929968,660.2912110638828
01-01-2030,Manitoba,13948.888441383891,883.7981073346185,13427.680483266276,158.51719918858907,210.0441111429624,217.00875376767627,182.08544547171192,156.01632688759227,153.75579689256122,155.39336981126777,153.3492560587896,54991.279337127075,103696.14127955447,95035.91381427868,8.182287433683936,6.384007114927508,33.23661244321832,0.1437850528346059,341.39575588541976,7.101974674529457,15.543792325794671,662.0371854603766
01-01-2031,Manitoba,14261.799665319919,752.4315817418537,13473.734856014924,158.6920685249562,208.9847593502115,214.2425216695707,186.28717140884552,156.32072461997703,154.07562359728792,155.87559635738526,153.66902008692,55298.93873466451,104884.14526790738,95044.3042139088,8.42934869253275,6.390509081676676,34.37489257382089,0.1463783132228403,341.0755459556474,7.086312615260835,16.197646329666036,666.3956365683118
01-01-2032,Manitoba,14433.180063174459,657.9632276493768,13524.497482178202,158.77759913536462,208.3522858402785,207.84331397585026,191.94201473895703,156.42076425492175,154.22860799515064,156.03663502428884,153.82977335646294,55403.093793358676,105735.98752731014,95062.80846593458,8.45083340592693,6.3173363476878155,35.04460889084436,0.14932810649652445,340.74064825937535,7.063172114162982,16.506675679295068,673.0333065204663
01-01-2033,Manitoba,14515.28000593539,600.106183233898,13504.122537905056,158.80510829706213,208.1639824041861,207.43970142629144,192.15947611507352,156.49625691598584,154.28635972766705,156.19230899331205,153.88319127449304,55436.72822903194,105932.50646092699,95119.9997834565,8.536365863407903,6.36013943613832,35.33283740942321,0.14961588942839738,340.76448136339445,7.067302150022248,16.593085743687837,674.1333620510807
01-01-2034,Manitoba,14600.513886825393,539.6927496405889,13537.947823503977,158.82593281527764,208.0064072638146,199.67042521873117,197.20760372217998,156.45771214723842,154.29994069024437,156.15489117880279,153.90544037288214,55375.93770846576,106347.81641977729,95138.9557464244,8.422834443834208,6.27193763970831,35.59643256129277,0.15207193960990395,340.52340819417645,7.050065675667454,16.577340982781124,681.5198247615922
01-01-2035,Manitoba,14669.385201854775,493.35736615101894,13557.617602967717,158.81286955023756,208.16354148032246,193.36099842312765,200.0663656296,156.38929302074334,154.24676601690692,156.0595394697288,153.8552693687036,55272.936656404054,106416.76993907061,95148.5154363625,8.259823465286361,6.19209415108329,35.70237223991413,0.15355296798871743,340.3278612451104,7.04158487063671,16.39004363834368,687.6512143318183
01-01-2020,New Brunswick,7777.289006642733,282.66235899794304,8054.838349279815,156.70201805430415,215.03326264080115,206.52984325606243,178.75984970430153,154.79702691495729,151.97763807423527,139.42414627324922,151.44575420479327,153227.34513227953,330870.2572393355,302141.73954325344,9.319466133617139,3.9145315937760095,24.72967736196405,0.026908274586018778,978.1606707549298,37.16969453790887,12.557129530561129,2183.6923202544626
01-01-2021,New Brunswick,7946.643215588305,278.0255915250095,8153.079148605708,156.68505728012465,214.8278278546024,206.12623070649047,178.4948250156404,154.93862859448544,152.0125311737118,138.88650997550482,151.46313986001888,153330.0359268475,331124.7966554613,302463.5956160215,9.241465023150791,3.8636438602196774,24.76286499627947,0.02745103853831174,978.7073622809737,36.511603567546345,12.527190604076551,2186.9444590380303
01-01-2022,New Brunswick,8110.759813533665,279.68898341345056,8298.238189177027,156.6817676439668,214.89011608648354,206.10392100892324,178.60906790056688,154.8664712059692,151.98478077859,139.1720924526886,151.4425072389387,153296.73148546845,331044.1855410774,302360.64028736524,9.520554510463809,3.89657159881769,24.41936566570804,0.02805714677872843,978.2577987685931,35.634184946228736,12.56594213299948,2186.0531140121934
01-01-2023,New Brunswick,8256.622425333266,283.2862771852368,8315.76522210176,156.69704204240261,214.99900762381088,206.05822213957535,178.7615317743749,154.80207330116008,151.97130413094075,139.48241053468072,151.43767982741437,153253.87440230683,330933.43230575306,302214.4616886763,10.217025294479948,4.183554762659871,23.779285818559046,0.028491681543580658,977.8284762926546,34.99476333843209,12.790092709893145,2184.68968983484
01-01-2024,New Brunswick,8450.497391459927,283.5639450883179,8242.948147987143,156.717581109338,215.0309665684853,206.81209066434235,178.69040863777585,154.85908708801944,152.01149988326787,139.19402883331358,151.4755079101122,153263.84350921665,330886.3169776547,302198.5961456003,10.973410615141,4.590701239625909,23.258438456131653,0.02878493353840202,978.7030590843947,34.608726568647555,13.090849726553785,2183.813807811949
01-01-2025,New Brunswick,8619.851600405385,278.9271776153951,8341.188947313012,156.70062033515867,214.8255317822875,206.4084781147735,178.42538394911588,155.00068876754722,152.0463929827444,138.65639253557146,151.49289356533785,153366.53430378434,331140.85639377986,302520.45221836754,10.895409504674735,4.5398135060698355,23.291626090446197,0.029327697490694683,979.2497506104363,33.95063559828514,13.060910800069395,2187.065946595506
01-01-2026,New Brunswick,8926.487173535408,271.08010198544576,8285.201653236987,156.68838915662394,214.55507071616202,208.7653927856006,177.78513747947153,155.3039737505681,152.16773609732257,137.0578062174481,151.58400792018637,153561.27465670498,331340.5770066987,302977.4156050358,11.310270682847072,4.84750323560185,23.394518927124434,0.02962449827020236,982.7789314301103,33.6658923926345,13.278760292249247,2189.5398389496313
01-01-2027,New Brunswick,9351.498694080045,254.59165114251635,8343.03496434958,156.61473199397258,213.80393330338111,212.54563605833468,176.42362390623902,155.89481746591898,152.36809289147095,133.94424738631125,151.7182998635177,154066.35771258656,331918.06841844297,304196.8565345355,11.243049621388103,4.887389808250605,24.35168971374499,0.030111397791647197,989.2386710843746,33.255942763960235,13.306946599709073,2198.5404109749124
01-01-2028,New Brunswick,9825.251655101025,234.0674042399322,8533.671700397972,156.4922172908506,212.60217959751105,216.18791894143166,174.58372242911307,156.66823510458585,152.6112353918354,129.95812423215833,151.8708458982566,154875.95185108727,332809.55433079693,306125.7088261043,10.893801206004376,4.648198473037683,25.919387822689128,0.03089874943685095,997.1373656179643,32.57890943106372,13.155717736751683,2214.7850766906304
01-01-2029,New Brunswick,9994.605864046815,229.43063676700044,8631.912499723987,156.4752565166711,212.3967448113122,215.7843063918584,174.31869774045163,156.8098367841142,152.64612849131203,129.4204879344132,151.88823155348226,154978.64264565555,333064.093746923,306447.56489887316,10.815800095538425,4.597310739481509,25.952575457004418,0.031441513389144,997.6840571440097,31.920818460701287,13.125778810267104,2218.0372154742017
01-01-2030,New Brunswick,10415.594084417024,211.62413290430518,8893.086734904287,156.355579270383,211.02037046078465,217.00875376767627,172.55570057657147,157.55020999421342,152.87660206566966,125.7750590740365,152.0308686830483,155903.08396990912,333996.6948004611,308602.26433994714,10.525436020801504,4.219297030917061,27.555723599317833,0.032494013025460844,1004.4037803690029,31.00511473514322,12.901383119283722,2238.1056423567647
01-01-2031,New Brunswick,10717.855234972725,200.99371878937097,9138.052790304495,156.29135769036643,209.85633525866288,214.2425216695707,171.3996186781982,158.05194010846793,153.04523092447843,123.51137774695057,152.1413591083901,156658.32107307692,334645.1519505908,310312.69828791876,10.486532268465687,3.887407033261871,28.66353348099431,0.033658302819288395,1007.8457444153031,29.999311901781272,12.723082766065115,2255.6840965745773
01-01-2032,New Brunswick,10905.195683137195,197.27197471966196,9319.548665424458,156.2937762952048,209.18326765485813,207.84331397585026,171.02564196940082,158.235264050145,153.12801386466296,122.86234268321779,152.20576022437632,157038.46432572094,334858.6996782815,311139.81286726246,10.61822956418405,3.7121228878259998,29.09172721610688,0.03475469680716031,1007.7184516495655,29.050097601501705,12.647672943867438,2265.2652085904597
01-01-2033,New Brunswick,11074.54989208274,192.6352072467288,9417.789464750445,156.2768155210251,208.97783286865996,207.43970142629144,170.76061728074018,158.3768657296728,153.16290696413915,122.32470638547443,152.2231458796016,157141.15512028805,335113.2390944075,311461.6689400295,10.54022845371699,3.6612351542693715,29.124914850421362,0.03529746075945237,1008.2651431756058,28.392006631139374,12.617734017382487,2268.517347374022
01-01-2034,New Brunswick,11202.150597457872,192.10466005382847,9548.058948197235,156.30946098119367,208.8233949506318,199.67042521873117,170.91859068692145,158.32047613405092,153.16873413698818,122.67308288855567,152.23897054265578,157155.0196275653,335015.3574795025,311475.82784802053,10.618402951465393,3.6313132635887633,29.063137124135547,0.03621605483794392,1006.1601539418109,27.54742558442239,12.622915784003016,2268.824953543643
01-01-2035,New Brunswick,11327.587174469716,191.10435933630686,9668.096111085504,156.32493884297668,208.9956584977467,193.36099842312765,171.16968078209172,158.19024215791117,153.1335555233408,123.11388686771348,152.22005917584042,157012.75239019084,334887.2854189449,311166.7180824145,10.513369530113557,3.6589476849908857,28.85078867688607,0.036954324979962476,1004.3632557094612,26.757195229895686,12.648953976397431,2263.2955603137357
01-01-2020,Newfoundland and Labrador,5157.116621168983,341.8583358218827,5495.339059580925,158.41395314303716,213.39691956306743,206.52984325606243,183.28890440347365,164.2722529597023,154.80449087851892,141.9224829095431,154.15925176242328,252781.30070366547,561555.0921422103,509332.18757480604,11.891316152337073,3.9181779785429436,31.164259189554013,0.010774217281811814,1596.0317204973173,92.84103956818139,14.990974550917228,3639.8583803248343
01-01-2021,Newfoundland and Labrador,5162.735033847683,302.70011033973753,5462.014297499942,158.37373349023068,213.19286642873874,206.12623070649047,182.97989419586497,164.42311498501675,154.80603697739562,141.43253294322034,154.1513409508851,252955.92407103363,561900.945889168,509702.11729418556,12.175473601547491,4.178303495952399,31.88618492962182,0.010742301382865742,1597.450512590617,93.10949464638108,15.362663899643223,3645.7389486920342
01-01-2022,Newfoundland and Labrador,5214.646289538345,327.15806337181533,5540.434715050985,158.36609428736594,213.24234429550893,206.10392100892324,183.11257313819584,164.34658108231582,154.77664754772258,141.6976292704548,154.12508693327712,252899.84430342598,561804.9541391102,509570.40919709293,11.71146015404727,4.361970945790176,32.018342677136545,0.010872308837593266,1596.8632396066823,91.97901982039035,15.425632660476351,3643.594404624541
01-01-2023,Newfoundland and Labrador,5250.479110406553,327.19714624530286,5577.5676633021785,158.3920323848734,213.34191992380457,206.05822213957535,183.28968271331587,164.2776510920756,154.7790938101684,141.98286608019183,154.1321116210421,252832.97320678728,561690.1936562861,509428.9659894522,11.785443307083392,4.845211605811507,31.604807767893835,0.010935319760124247,1595.8536705280476,91.48011396826975,15.712774221318316,3641.856122481841
01-01-2024,Newfoundland and Labrador,5251.057428306741,278.4743756344836,5529.743818630855,158.44951644398645,213.4144169930016,206.81209066434235,183.20933374764758,164.33719585909196,154.85819264561476,141.70000758135927,154.21216923283615,252845.65101479515,561668.1090802583,509484.48011663614,12.500621419810217,5.54165185385103,31.55281467948017,0.010855435223070968,1596.445476245985,92.05248963056357,16.40155479149944,3639.8212453266324
01-01-2025,Newfoundland and Labrador,5256.675840985493,239.316150152412,5496.419056549994,158.40929679118028,213.21036385867382,206.4084781147735,182.9003235400402,164.488057884406,154.85973874449164,141.2100576150386,154.20425842129816,253020.27438216296,562013.9628272152,509854.4098360148,12.784778869019997,5.801777371260234,32.27474041954685,0.01082351932412517,1597.8642683392875,92.32094470876186,16.773244140224723,3645.7018136938113
01-01-2026,Newfoundland and Labrador,5217.352714441895,135.073982966819,5354.770366025541,158.4478992410904,213.06121606445407,208.7653927856006,182.16107157934638,164.81000096314648,155.02029325421745,139.69492178431793,154.3537134093753,253314.28942530515,562436.55846436,510519.5490948938,14.010150590719379,6.662303453440501,33.448027863787,0.010567907466670952,1602.8258596462324,93.96378217567701,17.988953238271048,3642.7513718657674
01-01-2027,Newfoundland and Labrador,5155.593807365226,135.073982966819,5160.6187387035825,158.41246802345478,212.4856136617406,212.54563605833468,180.58129458366633,165.4401225078706,155.22756710884704,136.7664286470531,154.53268167546233,254092.66896235142,563728.4486830145,512184.7124375951,15.455172294156123,7.681553759115524,35.99395524170941,0.010185676739534898,1612.719479965096,96.15500875395145,19.677503802931874,3640.0825668807993
01-01-2028,Newfoundland and Labrador,5101.687361610501,135.073982966819,4983.416839854192,158.29744538173935,211.4311321438811,216.18791894143166,178.4365845539768,166.26808574410887,155.43239711858013,133.04024302438182,154.69623843396394,255360.25103603065,565987.9060341555,514829.835509616,16.80484909322694,8.814917054990325,39.20520916712539,0.009793631869212211,1623.9864257823199,98.13343277213214,21.56006979296488,3641.549978511103
01-01-2029,Newfoundland and Labrador,5107.305774289215,135.073982966819,4950.092077773199,158.25722572893287,211.2270790095523,215.7843063918584,178.12757434636777,166.41894776942345,155.43394321745686,132.5502930580584,154.68832762242585,255534.87440339944,566333.7597811144,515199.76522899675,17.08900654243722,9.075042572400006,39.9271349071934,0.009761715970266085,1625.405217875618,98.40188785033206,21.931759141691014,3647.43054687831
01-01-2030,Newfoundland and Labrador,5086.065655690748,135.073982966819,4846.836830795771,158.12053887150893,209.88108538022638,217.00875376767627,176.06093251691914,167.21491558487767,155.60250107200858,129.16947387013875,154.81573215332077,257003.31869247105,569081.9290969332,518225.10094528756,18.11931979867795,10.174950187329667,42.74788621950982,0.009482141660708909,1631.5890966738166,99.57051523906198,23.608377767074245,3658.1399423304388
01-01-2031,Newfoundland and Labrador,5103.149193679443,135.073982966819,4832.637175004873,158.03924729302358,208.59872797989365,214.2425216695707,174.6939980754411,167.75772394452133,155.7259980428601,127.10067343035679,154.91222741294143,258220.99338514128,571452.4744429961,520723.269218782,18.7462795678096,11.035907736323672,44.49909298689029,0.009375175159705281,1627.4586189570164,99.75085770017189,24.75970451668409,3681.1352514713735
01-01-2032,Newfoundland and Labrador,5144.2919295775855,135.073982966819,4879.117161356831,158.04287330537485,207.71220883822383,207.84331397585026,174.24166741832462,167.95941250935826,155.80421556981847,126.5410983349647,154.98326601672298,258845.19259216374,572720.2039921199,522016.2954189596,19.01043284060394,11.522755750427216,45.24296784646582,0.009413229925510549,1613.1949264478908,99.18875244794138,25.307483437538316,3714.3467463537418
01-01-2033,Newfoundland and Labrador,5149.910342256245,135.073982966819,4845.792399275757,158.002653652568,207.50815570389608,207.43970142629144,173.9326572107166,168.1102745346723,155.8057616686946,126.05114836864291,154.9753552051843,259019.8159595306,573066.057739075,522386.22513833636,19.29459028981278,11.782881267834913,45.964893586533634,0.009381314026564573,1614.6137185412244,99.45720752614169,25.679172786262676,3720.2273147208766
