REF_DATE,GEO,Number_of_Households,Housing completions,Housing starts,Housing under construction,House only NHPI,Land only NHPI,Total (house and land) NHPI
1998-08-01,Nova Scotia,359.0,6426.304347826087,6469.273913043478,12521.521739130434,59.8,64.6,61.0
1998-08-01,Ontario,4179.0,7045.347826086957,7106.613043478261,13697.739130434782,47.3,77.8,55.4
1998-08-01,Prince Edward Island,49.0,7664.391304347827,7743.952173913043,14873.95652173913,85.0,64.4,81.1
1998-08-01,Quebec,2938.0,8283.434782608696,8381.291304347826,16050.173913043478,55.9,53.2,54.9
1998-08-01,Saskatchewan,386.0,8902.478260869566,9018.63043478261,17226.391304347824,41.6,36.9,40.3
1998-09-01,Alberta,1059.0,9521.521739130436,9655.969565217392,18402.60869565217,45.5,41.7,44.0
1998-09-01,British Columbia,1529.0,10140.565217391304,10293.308695652177,19578.82608695652,74.8,83.9,77.2
1998-09-01,Canada,,10759.608695652174,10930.647826086955,20755.043478260868,52.2,66.6,56.2
1998-09-01,Manitoba,434.0,11378.652173913044,11567.98695652174,21931.260869565216,47.2,34.8,43.5
1998-09-01,New Brunswick,283.0,11997.695652173914,12205.326086956522,23107.478260869564,78.1,77.3,77.6
1998-09-01,Newfoundland and Labrador,190.0,12616.739130434784,12842.665217391304,24283.695652173912,48.7,45.1,47.7
1998-09-01,Nova Scotia,359.0,13235.782608695654,13480.004347826089,25459.91304347826,59.8,64.6,61.0
1998-09-01,Ontario,4179.0,13854.826086956522,14117.34347826087,26636.130434782608,47.5,77.8,55.6
1998-09-01,Prince Edward Island,49.0,14473.869565217392,14754.682608695652,27812.34782608696,86.9,65.5,82.7
1998-09-01,Quebec,2938.0,15092.913043478262,15392.021739130436,28988.565217391304,55.8,53.2,54.8
1998-09-01,Saskatchewan,386.0,15711.956521739132,16029.360869565218,30164.78260869565,41.7,37.0,40.4
1998-10-01,Alberta,1059.0,16331.0,16666.7,31341.0,45.5,41.7,44.0
1998-10-01,British Columbia,1529.0,15642.0,9871.0,44193.0,74.5,83.3,76.8
1998-10-01,Canada,,82092.0,82113.8,189340.0,52.3,66.4,56.2
1998-10-01,Manitoba,434.0,1857.0,1111.1,2951.0,47.2,34.8,43.5
1998-10-01,New Brunswick,283.0,2004.0,1476.6,1736.0,78.1,77.3,77.6
1998-10-01,Newfoundland and Labrador,190.0,1024.0,811.3,2496.0,48.7,45.1,47.7
1998-10-01,Nova Scotia,359.0,2362.0,1891.2,3657.0,59.9,64.6,61.1
1998-10-01,Ontario,4179.0,29462.0,35839.2,82743.0,47.6,77.8,55.7
1998-10-01,Prince Edward Island,49.0,268.0,356.7,562.0,88.0,65.5,83.5
1998-10-01,Quebec,2938.0,10816.0,12446.3,16246.0,56.0,53.2,55.0
1998-10-01,Saskatchewan,386.0,2326.0,1506.8,3415.0,41.7,37.0,40.4
1998-11-01,Alberta,1059.0,2748.8695652173915,1912.4826086956523,4579.260869565218,45.6,41.8,44.1
1998-11-01,British Columbia,1529.0,3171.7391304347825,2318.1652173913044,5743.521739130435,74.1,83.3,76.5
1998-11-01,Canada,,3594.608695652174,2723.847826086957,6907.782608695652,52.3,66.4,56.2
1998-11-01,Manitoba,434.0,4017.478260869565,3129.5304347826086,8072.04347826087,47.3,34.8,43.6
1998-11-01,New Brunswick,283.0,4440.347826086956,3535.213043478261,9236.304347826088,78.1,77.3,77.5
1998-11-01,Newfoundland and Labrador,190.0,4863.217391304348,3940.8956521739137,10400.565217391304,48.6,45.1,47.6
1998-11-01,Nova Scotia,359.0,5286.086956521739,4346.578260869565,11564.826086956522,59.9,64.6,61.1
1998-11-01,Ontario,4179.0,5708.95652173913,4752.260869565218,12729.08695652174,47.7,77.8,55.8
1998-11-01,Prince Edward Island,49.0,6131.826086956522,5157.94347826087,13893.347826086958,88.5,65.9,84.1
1998-11-01,Quebec,2938.0,6554.695652173913,5563.626086956522,15057.608695652176,55.9,53.2,54.9
1998-11-01,Saskatchewan,386.0,6977.565217391304,5969.308695652175,16221.869565217392,41.7,37.0,40.4
1998-12-01,Alberta,1059.0,7400.434782608696,6374.991304347827,17386.130434782608,45.8,42.5,44.4
1998-12-01,British Columbia,1529.0,7823.304347826087,6780.673913043479,18550.391304347828,74.0,83.2,76.3
1998-12-01,Canada,,8246.173913043478,7186.356521739132,19714.652173913044,52.3,66.6,56.3
1998-12-01,Manitoba,434.0,8669.04347826087,7592.039130434783,20878.913043478264,47.3,34.8,43.6
1998-12-01,New Brunswick,283.0,9091.91304347826,7997.721739130436,22043.17391304348,78.4,77.3,77.7
1998-12-01,Newfoundland and Labrador,190.0,9514.782608695652,8403.404347826088,23207.434782608696,48.3,45.1,47.4
1998-12-01,Nova Scotia,359.0,9937.652173913044,8809.08695652174,24371.69565217392,59.9,64.6,61.1
1998-12-01,Ontario,4179.0,10360.521739130436,9214.769565217392,25535.95652173913,47.6,77.8,55.7
1998-12-01,Prince Edward Island,49.0,10783.391304347826,9620.452173913043,26700.21739130435,88.1,65.9,83.8
1998-12-01,Quebec,2938.0,11206.260869565218,10026.134782608697,27864.478260869568,55.9,53.2,54.9
1998-12-01,Saskatchewan,386.0,11629.130434782608,10431.817391304348,29028.739130434784,41.7,37.0,40.4
1999-01-01,Alberta,1084.0,12052.0,10837.5,30193.0,46.0,42.5,44.6
1999-01-01,British Columbia,1552.0,10896.0,7958.6,41000.0,73.0,83.2,75.7
1999-01-01,Canada,,69525.0,58032.6,177654.0,52.3,66.6,56.3
1999-01-01,Manitoba,437.0,1398.0,1226.6,2773.0,47.3,34.8,43.6
1999-01-01,New Brunswick,286.0,892.0,286.2,1147.0,78.4,77.3,77.7
1999-01-01,Newfoundland and Labrador,190.0,1367.0,326.4,1388.0,48.9,45.1,47.9
1999-01-01,Nova Scotia,362.0,1849.0,1267.9,3098.0,60.8,66.4,62.1
1999-01-01,Ontario,4246.0,32528.0,25950.1,76077.0,47.8,77.8,55.8
1999-01-01,Prince Edward Island,50.0,287.0,94.6,389.0,86.9,65.9,82.9
1999-01-01,Quebec,2974.0,6725.0,8648.2,18442.0,56.1,53.2,55.1
1999-01-01,Saskatchewan,386.0,1531.0,1290.7,3147.0,41.9,37.0,40.5
1999-02-01,Alberta,1084.0,1957.2608695652173,1884.0391304347827,4480.04347826087,46.1,42.6,44.7
1999-02-01,British Columbia,1552.0,2383.521739130435,2477.378260869565,5813.086956521739,72.7,82.9,75.3
1999-02-01,Canada,,2809.782608695652,3070.717391304348,7146.130434782608,52.4,66.6,56.3
1999-02-01,Manitoba,437.0,3236.043478260869,3664.0565217391295,8479.173913043478,47.3,34.8,43.6
1999-02-01,New Brunswick,286.0,3662.304347826087,4257.395652173913,9812.217391304348,78.6,77.3,77.9
1999-02-01,Newfoundland and Labrador,190.0,4088.565217391304,4850.734782608695,11145.260869565216,48.9,45.1,47.9
1999-02-01,Nova Scotia,362.0,4514.826086956522,5444.073913043478,12478.304347826086,60.8,66.4,62.1
1999-02-01,Ontario,4246.0,4941.086956521739,6037.41304347826,13811.347826086956,47.8,77.9,55.8
1999-02-01,Prince Edward Island,50.0,5367.347826086956,6630.7521739130425,15144.391304347826,86.9,65.9,82.9
1999-02-01,Quebec,2974.0,5793.608695652174,7224.091304347825,16477.434782608696,56.5,53.4,55.4
1999-02-01,Saskatchewan,386.0,6219.869565217391,7817.430434782607,17810.478260869564,42.0,37.0,40.6
1999-03-01,Alberta,1084.0,6646.130434782608,8410.769565217392,19143.521739130432,46.4,42.6,44.9
1999-03-01,British Columbia,1552.0,7072.391304347826,9004.108695652174,20476.565217391304,72.6,83.1,75.3
1999-03-01,Canada,,7498.652173913043,9597.447826086956,21809.60869565217,52.5,66.6,56.4
1999-03-01,Manitoba,437.0,7924.913043478261,10190.78695652174,23142.652173913044,47.3,34.8,43.6
1999-03-01,New Brunswick,286.0,8351.173913043478,10784.12608695652,24475.695652173912,78.7,77.3,78.0
1999-03-01,Newfoundland and Labrador,190.0,8777.434782608696,11377.465217391304,25808.73913043478,48.9,45.1,47.9
1999-03-01,Nova Scotia,362.0,9203.695652173912,11970.804347826086,27141.78260869565,60.8,66.4,62.1
1999-03-01,Ontario,4246.0,9629.95652173913,12564.143478260869,28474.82608695652,47.8,77.8,55.9
1999-03-01,Prince Edward Island,50.0,10056.217391304348,13157.482608695653,29807.869565217392,86.9,65.9,82.9
1999-03-01,Quebec,2974.0,10482.478260869564,13750.821739130432,31140.91304347826,56.8,53.7,55.7
1999-03-01,Saskatchewan,386.0,10908.739130434782,14344.160869565216,32473.95652173913,42.1,37.0,40.7
1999-04-01,Alberta,1084.0,11335.0,14937.5,33807.0,46.4,42.6,45.0
1999-04-01,British Columbia,1552.0,10370.0,9794.0,40346.0,72.6,83.0,75.3
1999-04-01,Canada,,72231.0,105897.4,210774.0,52.6,66.6,56.4
1999-04-01,Manitoba,437.0,1488.0,1976.3,3258.0,47.4,34.8,43.6
1999-04-01,New Brunswick,286.0,935.0,1912.5,2112.0,78.6,77.3,78.0
1999-04-01,Newfoundland and Labrador,190.0,853.0,801.4,1305.0,48.9,45.1,47.9
1999-04-01,Nova Scotia,362.0,1417.0,3234.7,4894.0,60.8,66.4,62.1
1999-04-01,Ontario,4246.0,31510.0,48256.7,92573.0,47.9,77.8,55.9
1999-04-01,Prince Edward Island,50.0,227.0,478.6,638.0,86.6,65.9,82.6
1999-04-01,Quebec,2974.0,12988.0,22445.1,27885.0,56.9,53.4,55.7
1999-04-01,Saskatchewan,386.0,1108.0,1911.9,3956.0,42.5,37.0,41.0
1999-05-01,Alberta,1084.0,1721.782608695652,2593.25652173913,5358.869565217391,46.6,42.7,45.0
1999-05-01,British Columbia,1552.0,2335.565217391304,3274.613043478261,6761.739130434782,72.4,82.4,75.1
1999-05-01,Canada,,2949.3478260869565,3955.969565217392,8164.608695652174,52.6,66.5,56.4
1999-05-01,Manitoba,437.0,3563.1304347826085,4637.326086956522,9567.478260869564,47.4,34.8,43.6
1999-05-01,New Brunswick,286.0,4176.91304347826,5318.682608695652,10970.347826086956,78.8,77.3,78.1
1999-05-01,Newfoundland and Labrador,190.0,4790.695652173913,6000.039130434782,12373.217391304348,48.9,45.1,47.9
1999-05-01,Nova Scotia,362.0,5404.478260869565,6681.395652173913,13776.086956521738,60.9,66.4,62.2
1999-05-01,Ontario,4246.0,6018.260869565217,7362.752173913042,15178.95652173913,47.9,77.8,55.9
1999-05-01,Prince Edward Island,50.0,6632.043478260869,8044.108695652174,16581.82608695652,86.6,65.9,82.6
1999-05-01,Quebec,2974.0,7245.826086956521,8725.465217391304,17984.695652173912,57.0,53.4,55.8
1999-05-01,Saskatchewan,386.0,7859.608695652173,9406.821739130432,19387.565217391304,42.5,37.1,41.1
1999-06-01,Alberta,1084.0,8473.391304347826,10088.178260869565,20790.434782608696,46.6,42.9,45.1
1999-06-01,British Columbia,1552.0,9087.173913043478,10769.534782608696,22193.304347826088,72.3,82.5,75.0
1999-06-01,Canada,,9700.95652173913,11450.891304347824,23596.17391304348,52.7,66.6,56.4
1999-06-01,Manitoba,437.0,10314.739130434782,12132.247826086956,24999.043478260868,47.8,34.8,43.9
1999-06-01,New Brunswick,286.0,10928.521739130434,12813.604347826084,26401.91304347826,78.8,77.3,78.1
1999-06-01,Newfoundland and Labrador,190.0,11542.304347826086,13494.960869565217,27804.78260869565,48.9,45.1,47.9
1999-06-01,Nova Scotia,362.0,12156.086956521738,14176.317391304348,29207.652173913044,61.4,66.4,62.6
1999-06-01,Ontario,4246.0,12769.86956521739,14857.673913043476,30610.521739130432,48.0,77.8,56.0
1999-06-01,Prince Edward Island,50.0,13383.652173913042,15539.030434782608,32013.391304347824,86.6,65.9,82.6
1999-06-01,Quebec,2974.0,13997.434782608694,16220.386956521736,33416.260869565216,57.1,53.7,55.9
1999-06-01,Saskatchewan,386.0,14611.217391304346,16901.74347826087,34819.13043478261,42.5,37.1,41.1
1999-07-01,Alberta,1084.0,15225.0,17583.1,36222.0,46.7,42.9,45.3
1999-07-01,British Columbia,1552.0,14390.0,11402.8,37023.0,72.4,82.5,75.0
1999-07-01,Canada,,97475.0,98057.0,210447.0,52.8,66.6,56.5
1999-07-01,Manitoba,437.0,1182.0,2481.3,4550.0,47.9,34.8,44.0
1999-07-01,New Brunswick,286.0,1371.0,2220.6,2945.0,78.7,77.3,78.1
1999-07-01,Newfoundland and Labrador,190.0,604.0,1036.3,1704.0,48.9,45.1,47.9
1999-07-01,Nova Scotia,362.0,1522.0,2168.2,5535.0,61.9,66.4,63.0
1999-07-01,Ontario,4246.0,35748.0,43599.8,100180.0,48.1,77.8,56.1
1999-07-01,Prince Edward Island,50.0,455.0,512.7,697.0,87.5,65.9,83.4
1999-07-01,Quebec,2974.0,24963.0,14226.3,17099.0,57.1,53.7,55.9
1999-07-01,Saskatchewan,386.0,2015.0,2678.9,4492.0,42.5,37.1,41.1
1999-08-01,Alberta,1084.0,2632.478260869565,3275.2826086956525,5849.782608695652,47.1,42.8,45.4
1999-08-01,British Columbia,1552.0,3249.9565217391305,3871.665217391304,7207.565217391304,72.1,82.5,74.8
1999-08-01,Canada,,3867.434782608696,4468.047826086957,8565.347826086956,53.0,66.6,56.7
1999-08-01,Manitoba,437.0,4484.913043478261,5064.430434782609,9923.130434782608,48.6,34.8,44.4
1999-08-01,New Brunswick,286.0,5102.391304347826,5660.8130434782615,11280.91304347826,78.8,77.6,78.2
1999-08-01,Newfoundland and Labrador,190.0,5719.869565217392,6257.195652173914,12638.695652173914,49.5,45.1,48.3
1999-08-01,Nova Scotia,362.0,6337.347826086957,6853.578260869566,13996.478260869566,62.4,66.4,63.3
1999-08-01,Ontario,4246.0,6954.826086956522,7449.960869565219,15354.260869565218,48.3,77.9,56.3
1999-08-01,Prince Edward Island,50.0,7572.304347826087,8046.343478260871,16712.04347826087,87.5,65.9,83.4
1999-08-01,Quebec,2974.0,8189.782608695652,8642.726086956523,18069.82608695652,57.5,53.7,56.2
1999-08-01,Saskatchewan,386.0,8807.260869565218,9239.108695652176,19427.608695652176,42.7,37.2,41.2
1999-09-01,Alberta,1084.0,9424.739130434784,9835.491304347826,20785.391304347828,47.3,43.0,45.7
1999-09-01,British Columbia,1552.0,10042.217391304348,10431.87391304348,22143.17391304348,71.7,82.5,74.5
1999-09-01,Canada,,10659.695652173914,11028.256521739131,23500.95652173913,53.2,66.7,56.8
1999-09-01,Manitoba,437.0,11277.173913043478,11624.639130434784,24858.739130434784,49.1,34.8,44.9
1999-09-01,New Brunswick,286.0,11894.652173913044,12221.021739130436,26216.52173913044,79.3,77.6,78.6
1999-09-01,Newfoundland and Labrador,190.0,12512.13043478261,12817.404347826088,27574.304347826088,49.5,45.1,48.3
1999-09-01,Nova Scotia,362.0,13129.608695652174,13413.78695652174,28932.08695652174,62.4,66.4,63.3
1999-09-01,Ontario,4246.0,13747.08695652174,14010.169565217391,30289.869565217392,48.7,77.9,56.5
1999-09-01,Prince Edward Island,50.0,14364.565217391304,14606.552173913044,31647.652173913044,87.5,65.9,83.4
1999-09-01,Quebec,2974.0,14982.04347826087,15202.934782608698,33005.434782608696,57.5,53.7,56.3
1999-09-01,Saskatchewan,386.0,15599.521739130436,15799.31739130435,34363.21739130435,42.8,37.2,41.3
1999-10-01,Alberta,1084.0,16217.0,16395.7,35721.0,47.4,43.0,45.7
1999-10-01,British Columbia,1552.0,11087.0,11105.8,37037.0,71.5,82.5,74.4
1999-10-01,Canada,,92969.0,96922.8,213329.0,53.3,66.8,56.9
1999-10-01,Manitoba,437.0,2173.0,1496.6,3859.0,49.1,34.8,44.9
1999-10-01,New Brunswick,286.0,1948.0,1718.2,2692.0,79.6,77.6,78.8
1999-10-01,Newfoundland and Labrador,190.0,989.0,721.5,1419.0,49.6,45.1,48.3
1999-10-01,Nova Scotia,362.0,4562.0,2752.0,3692.0,62.8,66.4,63.7
1999-10-01,Ontario,4246.0,41929.0,44745.5,102889.0,48.8,78.0,56.6
1999-10-01,Prince Edward Island,50.0,442.0,292.5,516.0,88.0,67.8,84.1
1999-10-01,Quebec,2974.0,12045.0,16210.2,21275.0,57.8,54.2,56.5
1999-10-01,Saskatchewan,386.0,1577.0,1328.4,4229.0,42.8,37.2,41.3
1999-11-01,Alberta,1084.0,2070.8695652173915,1727.5695652173913,5493.086956521739,47.5,43.0,45.8
1999-11-01,British Columbia,1552.0,2564.7391304347825,2126.7391304347825,6757.173913043478,71.5,82.4,74.4
1999-11-01,Canada,,3058.608695652174,2525.908695652174,8021.260869565218,53.6,66.8,57.1
1999-11-01,Manitoba,437.0,3552.478260869565,2925.0782608695654,9285.347826086956,49.1,34.8,44.9
1999-11-01,New Brunswick,286.0,4046.347826086957,3324.2478260869566,10549.434782608696,79.5,77.6,78.7
1999-11-01,Newfoundland and Labrador,190.0,4540.217391304348,3723.417391304348,11813.521739130436,48.7,45.1,47.8
1999-11-01,Nova Scotia,362.0,5034.086956521739,4122.586956521739,13077.608695652174,63.1,66.4,63.9
1999-11-01,Ontario,4246.0,5527.95652173913,4521.75652173913,14341.695652173914,49.1,78.1,57.0
1999-11-01,Prince Edward Island,50.0,6021.826086956522,4920.926086956521,15605.782608695654,88.2,67.8,84.2
1999-11-01,Quebec,2974.0,6515.695652173913,5320.095652173913,16869.869565217392,58.0,54.2,56.7
1999-11-01,Saskatchewan,386.0,7009.565217391304,5719.265217391305,18133.95652173913,42.9,37.3,41.4
1999-12-01,Alberta,1084.0,7503.434782608696,6118.434782608696,19398.04347826087,47.7,43.1,45.9
1999-12-01,British Columbia,1552.0,7997.304347826087,6517.604347826087,20662.13043478261,71.8,82.4,74.4
1999-12-01,Canada,,8491.173913043478,6916.773913043478,21926.217391304348,53.7,66.8,57.2
1999-12-01,Manitoba,437.0,8985.04347826087,7315.94347826087,23190.304347826088,49.3,34.8,45.0
1999-12-01,New Brunswick,286.0,9478.91304347826,7715.113043478261,24454.391304347828,79.6,77.6,78.8
1999-12-01,Newfoundland and Labrador,190.0,9972.782608695652,8114.282608695652,25718.478260869568,48.7,45.1,47.8
1999-12-01,Nova Scotia,362.0,10466.652173913044,8513.452173913043,26982.565217391308,63.1,66.4,63.9
1999-12-01,Ontario,4246.0,10960.521739130434,8912.621739130434,28246.652173913044,49.3,78.1,57.1
1999-12-01,Prince Edward Island,50.0,11454.391304347826,9311.791304347826,29510.739130434784,88.2,67.8,84.2
1999-12-01,Quebec,2974.0,11948.260869565218,9710.960869565217,30774.826086956524,58.0,54.2,56.7
1999-12-01,Saskatchewan,386.0,12442.130434782608,10110.130434782608,32038.913043478264,42.9,37.3,41.4
2000-01-01,Alberta,1110.0,12936.0,10509.3,33303.0,47.7,43.1,46.0
2000-01-01,British Columbia,1575.0,9910.0,6225.4,33162.0,71.6,82.4,74.3
2000-01-01,Canada,,72538.0,62488.6,202593.0,53.7,66.8,57.2
2000-01-01,Manitoba,441.0,970.0,602.3,3489.0,49.3,34.8,45.0
2000-01-01,New Brunswick,289.0,1238.0,663.2,2086.0,79.3,77.6,78.6
2000-01-01,Newfoundland and Labrador,191.0,673.0,382.6,1133.0,48.9,45.1,47.9
2000-01-01,Nova Scotia,366.0,2084.0,1703.1,3300.0,63.1,66.4,63.9
2000-01-01,Ontario,4314.0,35389.0,32718.9,100018.0,49.3,78.1,57.1
2000-01-01,Prince Edward Island,50.0,332.0,172.9,338.0,88.2,67.8,84.2
2000-01-01,Quebec,3009.0,7449.0,8521.7,22291.0,58.2,54.2,56.9
2000-01-01,Saskatchewan,387.0,1557.0,833.4,3473.0,42.9,37.3,41.4
2000-02-01,Alberta,1110.0,2120.043478260869,1538.3434782608697,4867.260869565218,47.8,43.1,46.0
2000-02-01,British Columbia,1575.0,2683.086956521739,2243.286956521739,6261.521739130435,71.8,82.4,74.4
2000-02-01,Canada,,3246.130434782609,2948.2304347826084,7655.782608695652,54.0,66.8,57.4
2000-02-01,Manitoba,441.0,3809.1739130434794,3653.173913043478,9050.04347826087,49.3,34.8,45.0
2000-02-01,New Brunswick,289.0,4372.217391304348,4358.117391304348,10444.304347826088,79.3,77.6,78.6
2000-02-01,Newfoundland and Labrador,191.0,4935.260869565218,5063.060869565216,11838.565217391304,49.7,45.1,48.4
2000-02-01,Nova Scotia,366.0,5498.304347826088,5768.004347826086,13232.826086956522,63.4,66.4,64.1
2000-02-01,Ontario,4314.0,6061.347826086957,6472.947826086956,14627.08695652174,49.8,78.1,57.4
2000-02-01,Prince Edward Island,50.0,6624.391304347827,7177.891304347825,16021.347826086958,88.2,67.8,84.2
2000-02-01,Quebec,3009.0,7187.434782608696,7882.834782608695,17415.608695652176,58.3,54.3,57.0
2000-02-01,Saskatchewan,387.0,7750.478260869566,8587.778260869565,18809.869565217392,43.0,37.5,41.5
2000-03-01,Alberta,1110.0,8313.521739130436,9292.721739130431,20204.130434782608,47.9,43.1,46.1
2000-03-01,British Columbia,1575.0,8876.565217391304,9997.665217391304,21598.391304347828,71.1,82.4,74.1
2000-03-01,Canada,,9439.608695652176,10702.608695652172,22992.652173913044,54.1,66.9,57.5
2000-03-01,Manitoba,441.0,10002.652173913044,11407.552173913042,24386.913043478264,49.3,34.8,45.0
2000-03-01,New Brunswick,289.0,10565.695652173914,12112.495652173911,25781.17391304348,79.1,77.6,78.4
2000-03-01,Newfoundland and Labrador,191.0,11128.739130434784,12817.43913043478,27175.434782608696,49.8,45.1,48.5
2000-03-01,Nova Scotia,366.0,11691.782608695654,13522.38260869565,28569.69565217392,63.4,66.4,64.1
2000-03-01,Ontario,4314.0,12254.826086956522,14227.32608695652,29963.95652173913,49.8,78.2,57.5
2000-03-01,Prince Edward Island,50.0,12817.869565217392,14932.26956521739,31358.21739130435,88.2,67.8,84.2
2000-03-01,Quebec,3009.0,13380.913043478262,15637.21304347826,32752.478260869568,58.5,54.5,57.2
2000-03-01,Saskatchewan,387.0,13943.956521739132,16342.156521739127,34146.739130434784,43.2,38.2,41.8
2000-04-01,Alberta,1110.0,14507.0,17047.1,35541.0,47.8,43.1,46.1
2000-04-01,British Columbia,1575.0,10612.0,10221.1,32833.0,71.3,82.3,74.1
2000-04-01,Canada,,81398.0,100019.0,221092.0,54.2,66.9,57.6
2000-04-01,Manitoba,441.0,1284.0,1573.7,3776.0,49.3,34.8,45.0
2000-04-01,New Brunswick,289.0,1254.0,1511.6,2331.0,79.3,77.6,78.6
2000-04-01,Newfoundland and Labrador,191.0,576.0,801.4,1349.0,49.8,45.1,48.5
2000-04-01,Nova Scotia,366.0,2466.0,3074.4,3900.0,64.3,67.3,65.0
2000-04-01,Ontario,4314.0,34847.0,43118.5,108497.0,50.0,78.2,57.6
2000-04-01,Prince Edward Island,50.0,386.0,418.6,370.0,88.2,67.8,84.2
2000-04-01,Quebec,3009.0,13661.0,20252.4,28982.0,58.8,54.5,57.4
2000-04-01,Saskatchewan,387.0,1805.0,1857.7,3513.0,43.2,38.2,41.8
2000-05-01,Alberta,1110.0,2458.608695652174,2575.621739130435,4970.130434782609,48.2,43.2,46.3
2000-05-01,British Columbia,1575.0,3112.217391304348,3293.54347826087,6427.260869565218,71.1,82.3,74.1
2000-05-01,Canada,,3765.8260869565215,4011.4652173913046,7884.391304347826,54.4,67.0,57.8
2000-05-01,Manitoba,441.0,4419.434782608696,4729.386956521739,9341.521739130436,49.4,34.8,45.0
2000-05-01,New Brunswick,289.0,5073.04347826087,5447.308695652174,10798.652173913044,78.4,77.6,77.9
2000-05-01,Newfoundland and Labrador,191.0,5726.652173913043,6165.230434782609,12255.782608695652,50.5,45.1,49.0
2000-05-01,Nova Scotia,366.0,6380.260869565217,6883.152173913044,13712.913043478262,64.3,67.3,65.0
2000-05-01,Ontario,4314.0,7033.869565217391,7601.073913043479,15170.04347826087,50.1,78.4,57.8
2000-05-01,Prince Edward Island,50.0,7687.478260869565,8318.995652173913,16627.17391304348,88.2,67.8,84.2
2000-05-01,Quebec,3009.0,8341.08695652174,9036.917391304349,18084.304347826088,59.1,54.7,57.7
2000-05-01,Saskatchewan,387.0,8994.695652173912,9754.839130434784,19541.434782608696,43.2,38.2,41.8
2000-06-01,Alberta,1110.0,9648.304347826086,10472.76086956522,20998.565217391304,48.0,43.3,46.2
2000-06-01,British Columbia,1575.0,10301.91304347826,11190.682608695652,22455.695652173912,71.1,82.3,74.0
2000-06-01,Canada,,10955.521739130434,11908.604347826087,23912.826086956524,54.4,67.0,57.8
2000-06-01,Manitoba,441.0,11609.130434782608,12626.526086956525,25369.95652173913,50.3,34.8,45.7
2000-06-01,New Brunswick,289.0,12262.739130434782,13344.447826086958,26827.08695652174,78.6,77.6,78.0
2000-06-01,Newfoundland and Labrador,191.0,12916.347826086956,14062.369565217394,28284.217391304348,50.6,45.1,49.1
2000-06-01,Nova Scotia,366.0,13569.95652173913,14780.291304347827,29741.34782608696,64.3,67.3,65.0
2000-06-01,Ontario,4314.0,14223.565217391304,15498.213043478265,31198.478260869568,50.2,78.4,57.8
2000-06-01,Prince Edward Island,50.0,14877.173913043478,16216.134782608697,32655.608695652176,88.2,67.8,84.2
2000-06-01,Quebec,3009.0,15530.782608695652,16934.05652173913,34112.739130434784,59.0,54.8,57.7
2000-06-01,Saskatchewan,387.0,16184.391304347826,17651.978260869568,35569.86956521739,43.3,38.3,41.9
2000-07-01,Alberta,1110.0,16838.0,18369.9,37027.0,48.2,43.3,46.3
2000-07-01,British Columbia,1575.0,10657.0,9367.2,31541.0,70.9,82.3,73.9
2000-07-01,Canada,,106269.0,105495.8,219851.0,54.5,67.1,57.9
2000-07-01,Manitoba,441.0,2198.0,1885.6,3422.0,50.3,34.8,45.7
2000-07-01,New Brunswick,289.0,1540.0,3025.7,3809.0,78.4,77.6,77.9
2000-07-01,Newfoundland and Labrador,191.0,530.0,1168.5,1996.0,51.1,45.1,49.4
2000-07-01,Nova Scotia,366.0,1700.0,3559.4,5747.0,64.4,67.3,65.1
2000-07-01,Ontario,4314.0,49083.0,50829.9,110016.0,50.4,78.4,58.0
2000-07-01,Prince Edward Island,50.0,242.0,458.6,590.0,88.2,67.8,84.2
2000-07-01,Quebec,3009.0,22066.0,14923.5,21858.0,59.0,54.8,57.7
2000-07-01,Saskatchewan,387.0,1415.0,1747.6,3845.0,43.3,38.3,41.9
2000-08-01,Alberta,1110.0,2032.304347826087,2373.4434782608696,5308.826086956522,48.2,43.8,46.4
2000-08-01,British Columbia,1575.0,2649.608695652174,2999.286956521739,6772.652173913044,71.0,82.3,73.9
2000-08-01,Canada,,3266.913043478261,3625.130434782609,8236.478260869564,54.7,67.2,58.1
2000-08-01,Manitoba,441.0,3884.217391304348,4250.973913043478,9700.304347826088,50.3,34.8,45.7
2000-08-01,New Brunswick,289.0,4501.521739130435,4876.817391304348,11164.130434782608,78.5,77.6,77.9
2000-08-01,Newfoundland and Labrador,191.0,5118.826086956522,5502.660869565218,12627.95652173913,51.2,45.3,49.5
2000-08-01,Nova Scotia,366.0,5736.130434782609,6128.504347826087,14091.782608695652,64.4,67.3,65.1
2000-08-01,Ontario,4314.0,6353.434782608696,6754.347826086956,15555.608695652174,50.5,78.5,58.1
2000-08-01,Prince Edward Island,50.0,6970.739130434783,7380.191304347825,17019.434782608696,89.5,68.9,85.5
2000-08-01,Quebec,3009.0,7588.04347826087,8006.034782608696,18483.260869565216,59.8,55.2,58.3
2000-08-01,Saskatchewan,387.0,8205.347826086956,8631.878260869566,19947.08695652174,43.3,38.3,41.9
2000-09-01,Alberta,1110.0,8822.652173913044,9257.721739130437,21410.91304347826,48.1,43.8,46.4
2000-09-01,British Columbia,1575.0,9439.956521739132,9883.565217391304,22874.739130434784,71.0,82.3,73.9
2000-09-01,Canada,,10057.260869565218,10509.408695652177,24338.565217391304,54.9,67.3,58.2
2000-09-01,Manitoba,441.0,10674.565217391304,11135.252173913044,25802.391304347828,50.3,34.8,45.7
