REF_DATE,GEO,Full-time educators,Part-time educators,"Total, work status",Education price index (EPI),Fees and contractual services sub-index,Instructional supplies sub-index,Non-salary sub-index,Non-teaching salaries sub-index,Salaries and wages sub-index,"School facilities, supplies and services sub-index",Teachers' salaries sub-index,Teachers salaries,Total expenditures,Total operating expenditures,College,Elementary and/or High School,University,Educator_to_OperatingSpending,Salary_to_EPI,OpSpend_per_Educator,Education_Access_Index,Capital_Efficiency
01-01-1948,Canada,307115.86363636365,80013.13636363637,387129.13636363635,123.22415094339621,148.45566037735853,148.02622641509433,139.34169811320757,114.47641509433966,119.9001886792453,117.93867924528304,120.58849056603776,139.0,15400.0,599.25,14.517241379310345,6.758620689655173,24.79310344827586,646.022755717374,1.1280256259493362,0.0015479330892757069,15.35632183908046,127.70704673151633
01-01-1948,Quebec,68160.68181818182,33531.545454545456,101692.09090909091,124.99188679245287,148.2679245283019,148.02622641509433,142.1567924528302,115.91792452830184,120.83358490566035,116.85830188679249,121.368679245283,269.6666666666667,4238.8888888888905,949.8333333333334,21.413793103448278,5.551724137931035,21.655172413793103,107.06308921820415,2.1574733655668714,0.00934028718302636,16.20689655172414,34.92572313753373
01-01-1948,Saskatchewan,10467.40909090909,1696.6363636363637,12164.181818181818,119.34584905660377,146.81547169811319,148.02622641509433,137.28245283018865,115.29452830188676,114.84849056603773,112.47226415094339,114.74509433962267,288.33333333333337,2644.4444444444453,999.9166666666669,6.137931034482759,6.517241379310345,24.79310344827586,12.165195584480523,2.415947731844294,0.08220171990294407,12.482758620689657,23.046252736674
01-01-1948,British Columbia,29352.81818181818,8329.90909090909,37682.454545454544,122.94716981132075,138.60886792452828,148.02622641509433,129.05622641509433,111.9911320754717,122.13867924528297,110.51207547169815,124.0328301886793,120.33333333333334,10416.333333333334,549.1666666666666,13.689655172413794,5.0344827586206895,24.0,68.61751965788385,0.9787401655361511,0.014573537559880372,14.241379310344827,83.98045354192081
01-01-1948,Ontario,129052.90909090909,23818.363636363636,152870.45454545456,124.02603773584904,149.1767924528302,148.02622641509433,141.1045283018868,114.25415094339621,120.29056603773584,123.16509433962263,121.04377358490564,232.3333333333333,7427.777777777778,849.6666666666667,14.482758620689655,8.482758620689655,27.551724137931036,179.9181497200328,1.873262563044684,0.005558082948029873,16.839080459770116,61.3643937047914
01-01-1948,New Brunswick,7382.318181818182,317.45454545454544,7699.772727272727,119.0462264150943,151.00433962264157,148.02622641509433,130.6466037735849,117.01396226415092,116.56490566037733,107.9037735849057,116.44415094339621,176.33333333333334,12211.111111111111,699.4166666666667,9.379310344827585,5.344827586206897,23.551724137931036,11.008849365813502,1.481217327447982,0.09083601444355895,12.758620689655173,104.8666765327437
01-01-1948,Alberta,31970.454545454544,8851.636363636364,40822.22727272727,123.0732075471698,147.90830188679243,148.02622641509433,138.57396226415096,111.8462264150943,120.0696226415094,120.97283018867927,120.94584905660378,101.66666666666669,5432.666666666667,499.0833333333333,10.517241379310345,5.689655172413793,20.275862068965516,81.79441096555807,0.8260666045264262,0.012225774208717993,12.160919540229884,44.91817378638707
01-01-1948,Newfoundland and Labrador,5406.272727272727,1131.5454545454545,6538.772727272727,121.11773584905663,149.78830188679245,148.02622641509433,133.2667924528302,123.15000000000002,119.51358490566038,109.42377358490563,119.2683018867924,195.0,10616.666666666668,749.5,12.517241379310345,4.827586206896552,26.96551724137931,8.724179756201103,1.6100036764476788,0.11462395639993606,14.770114942528735,89.01498972244814
01-01-1949,Quebec,68160.68181818182,33531.545454545456,101692.09090909091,124.99188679245287,148.2679245283019,148.02622641509433,142.1567924528302,115.91792452830184,120.83358490566035,116.85830188679249,121.368679245283,2320.0,7187.0,7187.0,21.413793103448278,5.551724137931035,21.655172413793103,14.149449131639198,18.561204727250214,0.07067412947998995,16.20689655172414,59.216266047315685
01-01-1949,Saskatchewan,10467.40909090909,1696.6363636363637,12164.181818181818,119.34584905660377,146.81547169811319,148.02622641509433,137.28245283018865,115.29452830188676,114.84849056603773,112.47226415094339,114.74509433962267,110.0,569.0,569.0,6.137931034482759,6.517241379310345,24.79310344827586,21.378175427384566,0.9216910422064936,0.04677667668116527,12.482758620689657,4.958817658172585
01-01-1949,Canada,307115.86363636365,80013.13636363637,387129.13636363635,123.22415094339621,148.45566037735853,148.02622641509433,139.34169811320757,114.47641509433966,119.9001886792453,117.93867924528304,120.58849056603776,5012.0,16930.0,16930.0,14.517241379310345,6.758620689655173,24.79310344827586,22.86645814315631,40.67384487236024,0.043732177223926104,15.35632183908046,140.39482475094619
01-01-1949,British Columbia,29352.81818181818,8329.90909090909,37682.454545454544,122.94716981132075,138.60886792452828,148.02622641509433,129.05622641509433,111.9911320754717,122.13867924528297,110.51207547169815,124.0328301886793,336.0,1295.0,1295.0,13.689655172413794,5.0344827586206895,24.0,29.0984204984205,2.7328811270372304,0.03436612650691062,14.241379310344827,10.440784089422456
01-01-1949,Ontario,129052.90909090909,23818.363636363636,152870.45454545456,124.02603773584904,149.1767924528302,148.02622641509433,141.1045283018868,114.25415094339621,120.29056603773584,123.16509433962263,121.04377358490564,1526.0,5312.0,5312.0,14.482758620689655,8.482758620689655,27.551724137931036,28.778323521358164,12.303868025277712,0.034748375778659885,16.839080459770116,43.884950399980056
01-01-1949,Nova Scotia,9786.954545454546,15979.881818181819,9787.5,115.09094339622645,149.90773584905662,148.02622641509433,129.9009433962264,116.50320754716978,113.3424528301887,103.52622641509434,112.92283018867923,1194.5,4148.5,4148.5,9.172413793103448,6.689655172413793,26.689655172413794,2.359286489092443,10.378748881114522,0.42385696040868454,14.183908045977011,36.73747809073153
01-01-1949,Newfoundland and Labrador,5406.272727272727,1131.5454545454545,6538.772727272727,121.11773584905663,149.78830188679245,148.02622641509433,133.2667924528302,123.15000000000002,119.51358490566038,109.42377358490563,119.2683018867924,863.0,2985.0,2985.0,12.517241379310345,4.827586206896552,26.96551724137931,2.1905436272270444,7.125298321919727,0.4565076849283644,14.770114942528735,25.02760543059727
01-01-1949,New Brunswick,7382.318181818182,317.45454545454544,7699.772727272727,119.0462264150943,151.00433962264157,148.02622641509433,130.6466037735849,117.01396226415092,116.56490566037733,107.9037735849057,116.44415094339621,531.5,1821.5,1821.5,9.379310344827585,5.344827586206897,23.551724137931036,4.227160432211214,4.464652228007197,0.23656542400897312,12.758620689655173,15.642692099540797
01-01-1949,Prince Edward Island,1462.3636363636363,200.5909090909091,1662.1363636363637,120.29018867924532,147.74999999999997,148.02622641509433,126.5784905660377,123.15000000000002,119.69943396226412,108.21735849056603,119.06754716981129,1923.0,6249.5,6249.5,10.03448275862069,5.413793103448276,26.620689655172413,0.26596309522943656,15.986341206328088,3.75992014658025,14.022988505747128,52.487013871942054
01-01-1949,Alberta,31970.454545454544,8851.636363636364,40822.22727272727,123.0732075471698,147.90830188679243,148.02622641509433,138.57396226415096,111.8462264150943,120.0696226415094,120.97283018867927,120.94584905660378,307.0,1050.0,1050.0,10.517241379310345,5.689655172413793,20.275862068965516,38.87831168831169,2.4944503041601256,0.025721281521096463,12.160919540229884,8.681571200584075
01-01-1949,Manitoba,12008.045454545454,1908.0,13916.59090909091,119.97849056603773,150.01924528301888,148.02622641509433,134.73547169811323,116.90320754716983,117.23490566037734,113.9866037735849,117.27754716981133,200.0,658.0,658.0,6.827586206896552,5.827586206896552,25.75862068965517,21.14983420834485,1.6669654623627506,0.04728169451112962,12.804597701149424,5.610622117183716
01-01-1950,Prince Edward Island,1462.3636363636363,200.5909090909091,1662.1363636363637,120.29018867924532,147.74999999999997,148.02622641509433,126.5784905660377,123.15000000000002,119.69943396226412,108.21735849056603,119.06754716981129,2013.5,7284.0,7284.0,10.03448275862069,5.413793103448276,26.620689655172413,0.22819005541410814,16.73868851739033,4.382311920584133,14.022988505747128,61.1753594756742
01-01-1950,Ontario,129052.90909090909,23818.363636363636,152870.45454545456,124.02603773584904,149.1767924528302,148.02622641509433,141.1045283018868,114.25415094339621,120.29056603773584,123.16509433962263,121.04377358490564,1627.0,5768.0,5768.0,14.482758620689655,8.482758620689655,27.551724137931036,26.50319947043248,13.118213156701728,0.03773129357893641,16.839080459770116,47.65218258793015
01-01-1950,British Columbia,29352.81818181818,8329.90909090909,37682.454545454544,122.94716981132075,138.60886792452828,148.02622641509433,129.05622641509433,111.9911320754717,122.13867924528297,110.51207547169815,124.0328301886793,350.0,1322.0,1322.0,13.689655172413794,5.0344827586206895,24.0,28.50412597992023,2.846751173997115,0.035082640341417635,14.241379310344827,10.658468390900762
01-01-1950,Nova Scotia,9786.954545454546,15979.881818181819,9787.5,115.09094339622645,149.90773584905662,148.02622641509433,129.9009433962264,116.50320754716978,113.3424528301887,103.52622641509434,112.92283018867923,1291.0,4528.0,4528.0,9.172413793103448,6.689655172413793,26.689655172413794,2.1615503533568905,11.21721624572528,0.4626309067688378,14.183908045977011,40.09818025667889
01-01-1950,Manitoba,12008.045454545454,1908.0,13916.59090909091,119.97849056603773,150.01924528301888,148.02622641509433,134.73547169811323,116.90320754716983,117.23490566037734,113.9866037735849,117.27754716981133,283.0,808.0,808.0,6.827586206896552,5.827586206896552,25.75862068965517,17.223503600360036,2.358756129243292,0.05806019629938105,12.804597701149424,6.8896393171496095
01-01-1950,Saskatchewan,10467.40909090909,1696.6363636363637,12164.181818181818,119.34584905660377,146.81547169811319,148.02622641509433,137.28245283018865,115.29452830188676,114.84849056603773,112.47226415094339,114.74509433962267,129.0,645.0,645.0,6.137931034482759,6.517241379310345,24.79310344827586,18.859196617336153,1.080892222223979,0.05302452804806959,12.482758620689657,5.621155341865232
01-01-1950,Quebec,68160.68181818182,33531.545454545456,101692.09090909091,124.99188679245287,148.2679245283019,148.02622641509433,142.1567924528302,115.91792452830184,120.83358490566035,116.85830188679249,121.368679245283,2400.0,8800.0,8800.0,21.413793103448278,5.551724137931035,21.655172413793103,11.555919421487603,19.20124626956919,0.08653573666674712,16.20689655172414,72.50635052405427
01-01-1950,Alberta,31970.454545454544,8851.636363636364,40822.22727272727,123.0732075471698,147.90830188679243,148.02622641509433,138.57396226415096,111.8462264150943,120.0696226415094,120.97283018867927,120.94584905660378,329.0,1072.0,1072.0,10.517241379310345,5.689655172413793,20.275862068965516,38.08043588873813,2.6732057005494507,0.026260203610109913,12.160919540229884,8.863470787643932
01-01-1950,Newfoundland and Labrador,5406.272727272727,1131.5454545454545,6538.772727272727,121.11773584905663,149.78830188679245,148.02622641509433,133.2667924528302,123.15000000000002,119.51358490566038,109.42377358490563,119.2683018867924,955.0,3288.0,3288.0,12.517241379310345,4.827586206896552,26.96551724137931,1.9886778367617783,7.884889800038632,0.5028466559612939,14.770114942528735,27.56809603209508
01-01-1950,New Brunswick,7382.318181818182,317.45454545454544,7699.772727272727,119.0462264150943,151.00433962264157,148.02622641509433,130.6466037735849,117.01396226415092,116.56490566037733,107.9037735849057,116.44415094339621,619.0,2048.0,2048.0,9.379310344827585,5.344827586206897,23.551724137931036,3.7596546519886362,5.199660826220988,0.26598187667876855,12.758620689655173,17.58783059009583
01-01-1950,Canada,307115.86363636365,80013.13636363637,387129.13636363635,123.22415094339621,148.45566037735853,148.02622641509433,139.34169811320757,114.47641509433966,119.9001886792453,117.93867924528304,120.58849056603776,5338.0,19312.0,19312.0,14.517241379310345,6.758620689655173,24.79310344827586,20.046040615349852,43.31943015336372,0.049885162820346184,15.35632183908046,160.14795366747035
01-01-1951,Prince Edward Island,1462.3636363636363,200.5909090909091,1662.1363636363637,120.29018867924532,147.74999999999997,148.02622641509433,126.5784905660377,123.15000000000002,119.69943396226412,108.21735849056603,119.06754716981129,2024.5,7178.5,7178.5,10.03448275862069,5.413793103448276,26.620689655172413,0.2315436879064378,16.83013404691171,4.318839390707468,14.022988505747128,60.289307797381554
01-01-1951,Canada,307115.86363636365,80013.13636363637,387129.13636363635,123.22415094339621,148.45566037735853,148.02622641509433,139.34169811320757,114.47641509433966,119.9001886792453,117.93867924528304,120.58849056603776,5313.0,19030.0,19030.0,14.517241379310345,6.758620689655173,24.79310344827586,20.34309702383796,43.116547846538296,0.049156723719510555,15.35632183908046,157.8094220325166
01-01-1951,British Columbia,29352.81818181818,8329.90909090909,37682.454545454544,122.94716981132075,138.60886792452828,148.02622641509433,129.05622641509433,111.9911320754717,122.13867924528297,110.51207547169815,124.0328301886793,333.0,1319.0,1319.0,13.689655172413794,5.0344827586206895,24.0,28.56895719897994,2.708480402688684,0.03500302769313908,14.241379310344827,10.63428124629206
01-01-1951,Quebec,68160.68181818182,33531.545454545456,101692.09090909091,124.99188679245287,148.2679245283019,148.02622641509433,142.1567924528302,115.91792452830184,120.83358490566035,116.85830188679249,121.368679245283,2400.0,8835.0,8835.0,21.413793103448278,5.551724137931035,21.655172413793103,11.510140453773731,19.20124626956919,0.08687991289212622,16.20689655172414,72.79472805454766
01-01-1951,Saskatchewan,10467.40909090909,1696.6363636363637,12164.181818181818,119.34584905660377,146.81547169811319,148.02622641509433,137.28245283018865,115.29452830188676,114.84849056603773,112.47226415094339,114.74509433962267,105.0,564.0,564.0,6.137931034482759,6.517241379310345,24.79310344827586,21.56769825918762,0.8797959948334712,0.046365633828079456,12.482758620689657,4.915242810561226
01-01-1951,Nova Scotia,9786.954545454546,15979.881818181819,9787.5,115.09094339622645,149.90773584905662,148.02622641509433,129.9009433962264,116.50320754716978,113.3424528301887,103.52622641509434,112.92283018867923,1307.75,4349.75,4349.75,9.172413793103448,6.689655172413793,26.689655172413794,2.2501293177768837,11.362753327147354,0.444418901660281,14.183908045977011,38.51966863327937
01-01-1951,Manitoba,12008.045454545454,1908.0,13916.59090909091,119.97849056603773,150.01924528301888,148.02622641509433,134.73547169811323,116.90320754716983,117.23490566037734,113.9866037735849,117.27754716981133,284.0,833.0,833.0,6.827586206896552,5.827586206896552,25.75862068965517,16.70659172760013,2.367090956555106,0.05985661326408962,12.804597701149424,7.102808850477258
01-01-1951,Alberta,31970.454545454544,8851.636363636364,40822.22727272727,123.0732075471698,147.90830188679243,148.02622641509433,138.57396226415096,111.8462264150943,120.0696226415094,120.97283018867927,120.94584905660378,319.0,1116.0,1116.0,10.517241379310345,5.689655172413793,20.275862068965516,36.57905669599218,2.591953247645212,0.02733804778813681,12.160919540229884,9.227269961763646
01-01-1951,Newfoundland and Labrador,5406.272727272727,1131.5454545454545,6538.772727272727,121.11773584905663,149.78830188679245,148.02622641509433,133.2667924528302,123.15000000000002,119.51358490566038,109.42377358490563,119.2683018867924,966.5,3177.5,3177.5,12.517241379310345,4.827586206896552,26.96551724137931,2.0578356340748156,7.979838734803495,0.4859474602545654,14.770114942528735,26.641613486004296
01-01-1951,New Brunswick,7382.318181818182,317.45454545454544,7699.772727272727,119.0462264150943,151.00433962264157,148.02622641509433,130.6466037735849,117.01396226415092,116.56490566037733,107.9037735849057,116.44415094339621,625.25,2005.25,2005.25,9.379310344827585,5.344827586206897,23.551724137931036,3.839806870601036,5.2521614403791155,0.2604297647510257,12.758620689655173,17.220701802143388
01-01-1951,Ontario,129052.90909090909,23818.363636363636,152870.45454545456,124.02603773584904,149.1767924528302,148.02622641509433,141.1045283018868,114.25415094339621,120.29056603773584,123.16509433962263,121.04377358490564,1649.0,5522.0,5522.0,14.482758620689655,8.482758620689655,27.551724137931036,27.683892529057328,13.295595264536663,0.036122087923524074,16.839080459770116,45.61985996022023
01-01-1952,British Columbia,29352.81818181818,8329.90909090909,37682.454545454544,122.94716981132075,138.60886792452828,148.02622641509433,129.05622641509433,111.9911320754717,122.13867924528297,110.51207547169815,124.0328301886793,374.0,1403.0,1403.0,13.689655172413794,5.0344827586206895,24.0,26.858485064472234,3.0419569687854886,0.037232181844938685,14.241379310344827,11.311521295335679
01-01-1952,Ontario,129052.90909090909,23818.363636363636,152870.45454545456,124.02603773584904,149.1767924528302,148.02622641509433,141.1045283018868,114.25415094339621,120.29056603773584,123.16509433962263,121.04377358490564,1770.0,5817.0,5817.0,14.482758620689655,8.482758620689655,27.551724137931036,26.27994748933377,14.271196857628802,0.038051826412738056,16.839080459770116,48.05699481865286
01-01-1952,Saskatchewan,10467.40909090909,1696.6363636363637,12164.181818181818,119.34584905660377,146.81547169811319,148.02622641509433,137.28245283018865,115.29452830188676,114.84849056603773,112.47226415094339,114.74509433962267,111.0,593.0,593.0,6.137931034482759,6.517241379310345,24.79310344827586,20.51295416219531,0.9300700516810981,0.04874968237597716,12.482758620689657,5.167976926707105
01-01-1952,Alberta,31970.454545454544,8851.636363636364,40822.22727272727,123.0732075471698,147.90830188679243,148.02622641509433,138.57396226415096,111.8462264150943,120.0696226415094,120.97283018867927,120.94584905660378,318.0,1039.0,1039.0,10.517241379310345,5.689655172413793,20.275862068965516,39.28992037798582,2.5838280023547884,0.025451820476589736,12.160919540229884,8.590621407054147
01-01-1952,Prince Edward Island,1462.3636363636363,200.5909090909091,1662.1363636363637,120.29018867924532,147.74999999999997,148.02622641509433,126.5784905660377,123.15000000000002,119.69943396226412,108.21735849056603,119.06754716981129,2060.0,7283.5,7283.5,10.03448275862069,5.413793103448276,26.620689655172413,0.22820572027683994,17.125253710367062,4.382011102906993,14.022988505747128,61.17116017862068
01-01-1952,New Brunswick,7382.318181818182,317.45454545454544,7699.772727272727,119.0462264150943,151.00433962264157,148.02622641509433,130.6466037735849,117.01396226415092,116.56490566037733,107.9037735849057,116.44415094339621,655.5,2098.5,2098.5,9.379310344827585,5.344827586206897,23.551724137931036,3.669179283904087,5.5062644129044545,0.27254051182148237,12.758620689655173,18.021514889314503
01-01-1952,Quebec,68160.68181818182,33531.545454545456,101692.09090909091,124.99188679245287,148.2679245283019,148.02622641509433,142.1567924528302,115.91792452830184,120.83358490566035,116.85830188679249,121.368679245283,2350.0,8750.0,8750.0,21.413793103448278,5.551724137931035,21.655172413793103,11.621953246753247,18.80122030561983,0.08604405634477696,16.20689655172414,72.09438262334942
01-01-1952,Canada,307115.86363636365,80013.13636363637,387129.13636363635,123.22415094339621,148.45566037735853,148.02622641509433,139.34169811320757,114.47641509433966,119.9001886792453,117.93867924528304,120.58849056603776,5412.0,19259.0,19259.0,14.517241379310345,6.758620689655173,24.79310344827586,20.101206519738113,43.91996178156696,0.04974825759926715,15.35632183908046,159.708442402745
01-01-1952,Manitoba,12008.045454545454,1908.0,13916.59090909091,119.97849056603773,150.01924528301888,148.02622641509433,134.73547169811323,116.90320754716983,117.23490566037734,113.9866037735849,117.27754716981133,284.0,859.0,859.0,6.827586206896552,5.827586206896552,25.75862068965517,16.200920732352632,2.367090956555106,0.061724886907386534,12.804597701149424,7.324505165138013
01-01-1952,Newfoundland and Labrador,5406.272727272727,1131.5454545454545,6538.772727272727,121.11773584905663,149.78830188679245,148.02622641509433,133.2667924528302,123.15000000000002,119.51358490566038,109.42377358490563,119.2683018867924,1027.0,3338.0,3338.0,12.517241379310345,4.827586206896552,26.96551724137931,1.9588893730595347,8.479352695957775,0.5104933508512162,14.770114942528735,27.987318903629376
01-01-1952,Nova Scotia,9786.954545454546,15979.881818181819,9787.5,115.09094339622645,149.90773584905662,148.02622641509433,129.9009433962264,116.50320754716978,113.3424528301887,103.52622641509434,112.92283018867923,1398.5,4577.5,4577.5,9.172413793103448,6.689655172413793,26.689655172413794,2.138175860185691,12.151260201120685,0.4676883780332056,14.183908045977011,40.5365327131068
01-01-1953,Alberta,31970.454545454544,8851.636363636364,40822.22727272727,123.0732075471698,147.90830188679243,148.02622641509433,138.57396226415096,111.8462264150943,120.0696226415094,120.97283018867927,120.94584905660378,421.0,1257.0,1257.0,10.517241379310345,5.689655172413793,20.275862068965516,32.47591668474723,3.420728267268446,0.03079204844954119,12.160919540229884,10.393080951556364
01-01-1953,Quebec,68160.68181818182,33531.545454545456,101692.09090909091,124.99188679245287,148.2679245283019,148.02622641509433,142.1567924528302,115.91792452830184,120.83358490566035,116.85830188679249,121.368679245283,2500.0,9000.0,9000.0,21.413793103448278,5.551724137931035,21.655172413793103,11.299121212121213,20.001298197467904,0.08850245795462773,16.20689655172414,74.15422212687369
01-01-1953,Manitoba,12008.045454545454,1908.0,13916.59090909091,119.97849056603773,150.01924528301888,148.02622641509433,134.73547169811323,116.90320754716983,117.23490566037734,113.9866037735849,117.27754716981133,333.0,908.0,908.0,6.827586206896552,5.827586206896552,25.75862068965517,15.326641970364438,2.7754974948339797,0.06524586415821534,12.804597701149424,7.742317450460204
01-01-1953,Ontario,129052.90909090909,23818.363636363636,152870.45454545456,124.02603773584904,149.1767924528302,148.02622641509433,141.1045283018868,114.25415094339621,120.29056603773584,123.16509433962263,121.04377358490564,1966.0,6483.0,6483.0,14.482758620689655,8.482758620689655,27.551724137931036,23.580202768078752,15.851510181976398,0.04240845635787877,16.839080459770116,53.55913656684313
01-01-1953,British Columbia,29352.81818181818,8329.90909090909,37682.454545454544,122.94716981132075,138.60886792452828,148.02622641509433,129.05622641509433,111.9911320754717,122.13867924528297,110.51207547169815,124.0328301886793,491.0,1636.0,1636.0,13.689655172413794,5.0344827586206895,24.0,23.03328517448322,3.99358521837881,0.04341543086123998,14.241379310344827,13.190056193278098
01-01-1953,New Brunswick,7382.318181818182,317.45454545454544,7699.772727272727,119.0462264150943,151.00433962264157,148.02622641509433,130.6466037735849,117.01396226415092,116.56490566037733,107.9037735849057,116.44415094339621,741.25,2301.75,2301.75,9.379310344827585,5.344827586206897,23.551724137931036,3.3451820255339317,6.226572839153969,0.298937394846365,12.758620689655173,19.76698684607084
01-01-1953,Newfoundland and Labrador,5406.272727272727,1131.5454545454545,6538.772727272727,121.11773584905663,149.78830188679245,148.02622641509433,133.2667924528302,123.15000000000002,119.51358490566038,109.42377358490563,119.2683018867924,1149.5,3695.5,3695.5,12.517241379310345,4.827586206896552,26.96551724137931,1.76938783040799,9.490765261931317,0.565167219314161,14.770114942528735,30.98476243509957
01-01-1953,Canada,307115.86363636365,80013.13636363637,387129.13636363635,123.22415094339621,148.45566037735853,148.02622641509433,139.34169811320757,114.47641509433966,119.9001886792453,117.93867924528304,120.58849056603776,6100.0,20668.0,20668.0,14.517241379310345,6.758620689655173,24.79310344827586,18.73084654362475,49.503282865402525,0.053387869986066434,15.35632183908046,171.3928079121415
