REF_DATE,GEO,Housing completions,Housing starts,Housing under construction
1993-12-01,Canada,13781.666666666666,13396.333333333334,26587.0
1994-01-01,Canada,9589.666666666666,7959.333333333333,24893.0
1994-02-01,Canada,9589.666666666666,7959.333333333333,24893.0
1994-03-01,Canada,9589.666666666666,7959.333333333333,24893.0
1994-04-01,Canada,12384.666666666666,17129.0,29714.333333333332
1994-05-01,Canada,12384.666666666666,17129.0,29714.333333333332
1994-06-01,Canada,12384.666666666666,17129.0,29714.333333333332
1994-07-01,Canada,17821.0,14634.666666666666,26497.333333333332
1994-08-01,Canada,17821.0,14634.666666666666,26497.333333333332
1994-09-01,Canada,17821.0,14634.666666666666,26497.333333333332
1994-10-01,Canada,14233.0,11629.333333333334,23854.0
1994-11-01,Canada,14233.0,11629.333333333334,23854.0
1994-12-01,Canada,14233.0,11629.333333333334,23854.0
1995-01-01,Canada,8733.333333333334,6434.0,21520.333333333332
1995-02-01,Canada,8733.333333333334,6434.0,21520.333333333332
1995-03-01,Canada,8733.333333333334,6434.0,21520.333333333332
1995-04-01,Canada,9654.666666666666,11030.0,22830.0
1995-05-01,Canada,9654.666666666666,11030.0,22830.0
1995-06-01,Canada,9654.666666666666,11030.0,22830.0
1995-07-01,Canada,11415.0,10122.333333333334,21420.333333333332
1995-08-01,Canada,11415.0,10122.333333333334,21420.333333333332
1995-09-01,Canada,11415.0,10122.333333333334,21420.333333333332
1995-10-01,Canada,10030.666666666666,9391.333333333334,20679.666666666668
1995-11-01,Canada,10030.666666666666,9391.333333333334,20679.666666666668
1995-12-01,Canada,10030.666666666666,9391.333333333334,20679.666666666668
1996-01-01,Canada,7261.666666666667,5547.333333333333,18919.666666666668
1996-02-01,Canada,7261.666666666667,5547.333333333333,18919.666666666668
1996-03-01,Canada,7261.666666666667,5547.333333333333,18919.666666666668
1996-04-01,Canada,8531.333333333334,12811.666666666666,23185.666666666668
1996-05-01,Canada,8531.333333333334,12811.666666666666,23185.666666666668
1996-06-01,Canada,8531.333333333334,12811.666666666666,23185.666666666668
1996-07-01,Canada,12362.0,12396.666666666666,23164.333333333332
1996-08-01,Canada,12362.0,12396.666666666666,23164.333333333332
1996-09-01,Canada,12362.0,12396.666666666666,23164.333333333332
1996-10-01,Canada,11123.0,10815.333333333334,23556.666666666668
1996-11-01,Canada,11123.0,10815.333333333334,23556.666666666668
1996-12-01,Canada,11123.0,10815.333333333334,23556.666666666668
1997-01-01,Canada,8498.333333333334,7591.333333333333,22576.666666666668
1997-02-01,Canada,8498.333333333334,7591.333333333333,22576.666666666668
1997-03-01,Canada,8498.333333333334,7591.333333333333,22576.666666666668
1997-04-01,Canada,11613.0,14834.333333333334,25780.0
1997-05-01,Canada,11613.0,14834.333333333334,25780.0
1997-06-01,Canada,11613.0,14834.333333333334,25780.0
1997-07-01,Canada,14275.666666666666,14286.333333333334,25823.333333333332
1997-08-01,Canada,14275.666666666666,14286.333333333334,25823.333333333332
1997-09-01,Canada,14275.666666666666,14286.333333333334,25823.333333333332
1997-10-01,Canada,13408.333333333334,12301.333333333334,24661.333333333332
1997-11-01,Canada,13408.333333333334,12301.333333333334,24661.333333333332
1997-12-01,Canada,13408.333333333334,12301.333333333334,24661.333333333332
1998-01-01,Canada,9322.0,7859.333333333333,22541.0
1998-02-01,Canada,9322.0,7859.333333333333,22541.0
1998-03-01,Canada,9322.0,7859.333333333333,22541.0
1998-04-01,Canada,10809.0,14031.0,25732.0
1998-05-01,Canada,10809.0,14031.0,25732.0
1998-06-01,Canada,10809.0,14031.0,25732.0
1998-07-01,Canada,12792.666666666666,12465.0,25360.333333333332
1998-08-01,Canada,12792.666666666666,12465.0,25360.333333333332
1998-09-01,Canada,12792.666666666666,12465.0,25360.333333333332
1998-10-01,Canada,11723.333333333334,11457.666666666666,24977.333333333332
1998-11-01,Canada,11723.333333333334,11457.666666666666,24977.333333333332
1998-12-01,Canada,11723.333333333334,11457.666666666666,24977.333333333332
1999-01-01,Canada,9773.333333333334,7792.0,23007.666666666668
1999-02-01,Canada,9773.333333333334,7792.0,23007.666666666668
1999-03-01,Canada,9773.333333333334,7792.0,23007.666666666668
1999-04-01,Canada,10213.666666666666,14978.666666666666,27744.666666666668
1999-05-01,Canada,10213.666666666666,14978.666666666666,27744.666666666668
1999-06-01,Canada,10213.666666666666,14978.666666666666,27744.666666666668
1999-07-01,Canada,13821.333333333334,13863.666666666666,27716.333333333332
1999-08-01,Canada,13821.333333333334,13863.666666666666,27716.333333333332
1999-09-01,Canada,13821.333333333334,13863.666666666666,27716.333333333332
1999-10-01,Canada,13187.0,13355.0,27792.0
1999-11-01,Canada,13187.0,13355.0,27792.0
1999-12-01,Canada,13187.0,13355.0,27792.0
2000-01-01,Canada,10081.0,8511.666666666666,26164.0
2000-02-01,Canada,10081.0,8511.666666666666,26164.0
2000-03-01,Canada,10081.0,8511.666666666666,26164.0
2000-04-01,Canada,11227.666666666666,14248.666666666666,29203.666666666668
2000-05-01,Canada,11227.666666666666,14248.666666666666,29203.666666666668
2000-06-01,Canada,11227.666666666666,14248.666666666666,29203.666666666668
2000-07-01,Canada,14795.666666666666,14646.0,29029.666666666668
2000-08-01,Canada,14795.666666666666,14646.0,29029.666666666668
2000-09-01,Canada,14795.666666666666,14646.0,29029.666666666668
2000-10-01,Canada,12520.0,13144.666666666666,29715.333333333332
2000-11-01,Canada,12520.0,13144.666666666666,29715.333333333332
2000-12-01,Canada,12520.0,13144.666666666666,29715.333333333332
2001-01-01,Canada,10065.333333333334,9057.0,28640.0
2001-02-01,Canada,10065.333333333334,9057.0,28640.0
2001-03-01,Canada,10065.333333333334,9057.0,28640.0
2001-04-01,Canada,11561.666666666666,16138.0,33219.333333333336
2001-05-01,Canada,11561.666666666666,16138.0,33219.333333333336
2001-06-01,Canada,11561.666666666666,16138.0,33219.333333333336
2001-07-01,Canada,15337.333333333334,14433.0,32313.0
2001-08-01,Canada,15337.333333333334,14433.0,32313.0
2001-09-01,Canada,15337.333333333334,14433.0,32313.0
2001-10-01,Canada,13681.0,14616.333333333334,33258.666666666664
2001-11-01,Canada,13681.0,14616.333333333334,33258.666666666664
2001-12-01,Canada,13681.0,14616.333333333334,33258.666666666664
2002-01-01,Canada,12341.333333333334,12046.666666666666,32897.333333333336
2002-02-01,Canada,12341.333333333334,12046.666666666666,32897.333333333336
2002-03-01,Canada,12341.333333333334,12046.666666666666,32897.333333333336
2002-04-01,Canada,13200.0,19720.0,39490.0
2002-05-01,Canada,13200.0,19720.0,39490.0
2002-06-01,Canada,13200.0,19720.0,39490.0
2002-07-01,Canada,18232.333333333332,18576.666666666668,39829.666666666664
2002-08-01,Canada,18232.333333333332,18576.666666666668,39829.666666666664
2002-09-01,Canada,18232.333333333332,18576.666666666668,39829.666666666664
2002-10-01,Canada,18101.666666666668,18001.333333333332,39736.666666666664
2002-11-01,Canada,18101.666666666668,18001.333333333332,39736.666666666664
2002-12-01,Canada,18101.666666666668,18001.333333333332,39736.666666666664
2003-01-01,Canada,13590.0,12756.666666666666,38894.666666666664
2003-02-01,Canada,13590.0,12756.666666666666,38894.666666666664
2003-03-01,Canada,13590.0,12756.666666666666,38894.666666666664
2003-04-01,Canada,15943.333333333334,19716.666666666668,42627.666666666664
2003-05-01,Canada,15943.333333333334,19716.666666666668,42627.666666666664
2003-06-01,Canada,15943.333333333334,19716.666666666668,42627.666666666664
2003-07-01,Canada,18554.333333333332,20923.666666666668,44949.666666666664
2003-08-01,Canada,18554.333333333332,20923.666666666668,44949.666666666664
2003-09-01,Canada,18554.333333333332,20923.666666666668,44949.666666666664
2003-10-01,Canada,18327.0,19411.666666666668,45924.666666666664
2003-11-01,Canada,18327.0,19411.666666666668,45924.666666666664
2003-12-01,Canada,18327.0,19411.666666666668,45924.666666666664
2004-01-01,Canada,15100.0,13127.333333333334,43963.666666666664
2004-02-01,Canada,15100.0,13127.333333333334,43963.666666666664
2004-03-01,Canada,15100.0,13127.333333333334,43963.666666666664
2004-04-01,Canada,16214.666666666666,22459.333333333332,50087.0
2004-05-01,Canada,16214.666666666666,22459.333333333332,50087.0
2004-06-01,Canada,16214.666666666666,22459.333333333332,50087.0
2004-07-01,Canada,20547.333333333332,21918.0,51428.0
2004-08-01,Canada,20547.333333333332,21918.0,51428.0
2004-09-01,Canada,20547.333333333332,21918.0,51428.0
2004-10-01,Canada,20011.666666666668,20305.666666666668,51743.333333333336
2004-11-01,Canada,20011.666666666668,20305.666666666668,51743.333333333336
2004-12-01,Canada,20011.666666666668,20305.666666666668,51743.333333333336
2005-01-01,Canada,15684.333333333334,12361.333333333334,48281.333333333336
2005-02-01,Canada,15684.333333333334,12361.333333333334,48281.333333333336
2005-03-01,Canada,15684.333333333334,12361.333333333334,48281.333333333336
2005-04-01,Canada,17229.333333333332,22394.333333333332,53645.333333333336
2005-05-01,Canada,17229.333333333332,22394.333333333332,53645.333333333336
2005-06-01,Canada,17229.333333333332,22394.333333333332,53645.333333333336
2005-07-01,Canada,19365.0,20936.333333333332,54686.333333333336
2005-08-01,Canada,19365.0,20936.333333333332,54686.333333333336
2005-09-01,Canada,19365.0,20936.333333333332,54686.333333333336
2005-10-01,Canada,18135.333333333332,19468.333333333332,56626.666666666664
2005-11-01,Canada,18135.333333333332,19468.333333333332,56626.666666666664
2005-12-01,Canada,18135.333333333332,19468.333333333332,56626.666666666664
2006-01-01,Canada,16440.333333333332,14639.0,53951.333333333336
2006-02-01,Canada,16440.333333333332,14639.0,53951.333333333336
2006-03-01,Canada,16440.333333333332,14639.0,53951.333333333336
2006-04-01,Canada,17261.333333333332,21743.0,58406.333333333336
2006-05-01,Canada,17261.333333333332,21743.0,58406.333333333336
2006-06-01,Canada,17261.333333333332,21743.0,58406.333333333336
2006-07-01,Canada,20005.0,20065.666666666668,58563.333333333336
2006-08-01,Canada,20005.0,20065.666666666668,58563.333333333336
2006-09-01,Canada,20005.0,20065.666666666668,58563.333333333336
2006-10-01,Canada,18275.666666666668,19350.666666666668,59573.666666666664
2006-11-01,Canada,18275.666666666668,19350.666666666668,59573.666666666664
2006-12-01,Canada,18275.666666666668,19350.666666666668,59573.666666666664
2007-01-01,Canada,15505.333333333334,13572.0,57486.666666666664
2007-02-01,Canada,15505.333333333334,13572.0,57486.666666666664
2007-03-01,Canada,15505.333333333334,13572.0,57486.666666666664
2007-04-01,Canada,16839.0,21538.333333333332,62380.666666666664
2007-05-01,Canada,16839.0,21538.333333333332,62380.666666666664
2007-06-01,Canada,16839.0,21538.333333333332,62380.666666666664
2007-07-01,Canada,18680.666666666668,22612.666666666668,66060.66666666667
2007-08-01,Canada,18680.666666666668,22612.666666666668,66060.66666666667
2007-09-01,Canada,18680.666666666668,22612.666666666668,66060.66666666667
2007-10-01,Canada,18604.666666666668,18391.333333333332,66012.0
2007-11-01,Canada,18604.666666666668,18391.333333333332,66012.0
2007-12-01,Canada,18604.666666666668,18391.333333333332,66012.0
2008-01-01,Canada,14753.666666666666,14536.666666666666,63459.0
2008-02-01,Canada,14753.666666666666,14536.666666666666,63459.0
2008-03-01,Canada,14753.666666666666,14536.666666666666,63459.0
2008-04-01,Canada,17562.666666666668,20695.666666666668,66425.66666666667
2008-05-01,Canada,17562.666666666668,20695.666666666668,66425.66666666667
2008-06-01,Canada,17562.666666666668,20695.666666666668,66425.66666666667
2008-07-01,Canada,19399.0,19430.666666666668,66227.33333333333
2008-08-01,Canada,19399.0,19430.666666666668,66227.33333333333
2008-09-01,Canada,19399.0,19430.666666666668,66227.33333333333
2008-10-01,Canada,19663.666666666668,15689.0,61979.0
2008-11-01,Canada,19663.666666666668,15689.0,61979.0
2008-12-01,Canada,19663.666666666668,15689.0,61979.0
2009-01-01,Canada,13126.0,7924.0,56595.333333333336
2009-02-01,Canada,13126.0,7924.0,56595.333333333336
2009-03-01,Canada,13126.0,7924.0,56595.333333333336
2009-04-01,Canada,15545.333333333334,11932.666666666666,52433.333333333336
2009-05-01,Canada,15545.333333333334,11932.666666666666,52433.333333333336
2009-06-01,Canada,15545.333333333334,11932.666666666666,52433.333333333336
2009-07-01,Canada,15121.0,14311.333333333334,51543.0
2009-08-01,Canada,15121.0,14311.333333333334,51543.0
2009-09-01,Canada,15121.0,14311.333333333334,51543.0
2009-10-01,Canada,15021.333333333334,15525.666666666666,52141.0
2009-11-01,Canada,15021.333333333334,15525.666666666666,52141.0
2009-12-01,Canada,15021.333333333334,15525.666666666666,52141.0
2010-01-01,Canada,12537.0,11671.333333333334,50823.0
2010-02-01,Canada,12537.0,11671.333333333334,50823.0
2010-03-01,Canada,12537.0,11671.333333333334,50823.0
2010-04-01,Canada,15504.333333333334,18429.0,53826.666666666664
2010-05-01,Canada,15504.333333333334,18429.0,53826.666666666664
2010-06-01,Canada,15504.333333333334,18429.0,53826.666666666664
2010-07-01,Canada,18124.333333333332,17557.0,53521.333333333336
2010-08-01,Canada,18124.333333333332,17557.0,53521.333333333336
2010-09-01,Canada,18124.333333333332,17557.0,53521.333333333336
2010-10-01,Canada,16119.333333333334,15652.666666666666,53186.333333333336
2010-11-01,Canada,16119.333333333334,15652.666666666666,53186.333333333336
2010-12-01,Canada,16119.333333333334,15652.666666666666,53186.333333333336
2011-01-01,Canada,12223.0,11184.333333333334,51217.0
2011-02-01,Canada,12223.0,11184.333333333334,51217.0
2011-03-01,Canada,12223.0,11184.333333333334,51217.0
2011-04-01,Canada,14818.333333333334,17541.666666666668,53777.333333333336
2011-05-01,Canada,14818.333333333334,17541.666666666668,53777.333333333336
2011-06-01,Canada,14818.333333333334,17541.666666666668,53777.333333333336
2011-07-01,Canada,16443.666666666668,18538.333333333332,56023.666666666664
2011-08-01,Canada,16443.666666666668,18538.333333333332,56023.666666666664
2011-09-01,Canada,16443.666666666668,18538.333333333332,56023.666666666664
2011-10-01,Canada,15056.0,17385.666666666668,58145.666666666664
2011-11-01,Canada,15056.0,17385.666666666668,58145.666666666664
2011-12-01,Canada,15056.0,17385.666666666668,58145.666666666664
2012-01-01,Canada,13121.0,13300.666666666666,57926.333333333336
2012-02-01,Canada,13121.0,13300.666666666666,57926.333333333336
2012-03-01,Canada,13121.0,13300.666666666666,57926.333333333336
2012-04-01,Canada,14062.0,20675.0,64537.0
2012-05-01,Canada,14062.0,20675.0,64537.0
2012-06-01,Canada,14062.0,20675.0,64537.0
2012-07-01,Canada,16953.666666666668,20112.666666666668,67510.0
2012-08-01,Canada,16953.666666666668,20112.666666666668,67510.0
2012-09-01,Canada,16953.666666666668,20112.666666666668,67510.0
2012-10-01,Canada,15894.333333333334,17520.666666666668,68843.33333333333
2012-11-01,Canada,15894.333333333334,17520.666666666668,68843.33333333333
2012-12-01,Canada,15894.333333333334,17520.666666666668,68843.33333333333
2013-01-01,Canada,13009.333333333334,11159.0,66325.66666666667
2013-02-01,Canada,13009.333333333334,11159.0,66325.66666666667
2013-03-01,Canada,13009.333333333334,11159.0,66325.66666666667
2013-04-01,Canada,16454.0,17086.333333333332,67418.0
2013-05-01,Canada,16454.0,17086.333333333332,67418.0
2013-06-01,Canada,16454.0,17086.333333333332,67418.0
2013-07-01,Canada,15937.333333333334,17578.0,69066.0
2013-08-01,Canada,15937.333333333334,17578.0,69066.0
2013-09-01,Canada,15937.333333333334,17578.0,69066.0
2013-10-01,Canada,16430.666666666668,16817.666666666668,69345.66666666667
2013-11-01,Canada,16430.666666666668,16817.666666666668,69345.66666666667
2013-12-01,Canada,16430.666666666668,16817.666666666668,69345.66666666667
2014-01-01,Canada,12932.333333333334,11307.666666666666,67304.66666666667
2014-02-01,Canada,12932.333333333334,11307.666666666666,67304.66666666667
2014-03-01,Canada,12932.333333333334,11307.666666666666,67304.66666666667
2014-04-01,Canada,15004.666666666666,17760.333333333332,70046.33333333333
2014-05-01,Canada,15004.666666666666,17760.333333333332,70046.33333333333
2014-06-01,Canada,15004.666666666666,17760.333333333332,70046.33333333333
2014-07-01,Canada,15993.0,17987.0,72157.0
2014-08-01,Canada,15993.0,17987.0,72157.0
2014-09-01,Canada,15993.0,17987.0,72157.0
2014-10-01,Canada,16546.0,16054.666666666666,71618.66666666667
2014-11-01,Canada,16546.0,16054.666666666666,71618.66666666667
2014-12-01,Canada,16546.0,16054.666666666666,71618.66666666667
2015-01-01,Canada,18274.666666666668,11725.0,64757.0
2015-02-01,Canada,18274.666666666668,11725.0,64757.0
2015-03-01,Canada,18274.666666666668,11725.0,64757.0
2015-04-01,Canada,15211.333333333334,17416.0,66859.0
2015-05-01,Canada,15211.333333333334,17416.0,66859.0
2015-06-01,Canada,15211.333333333334,17416.0,66859.0
2015-07-01,Canada,15806.0,19142.333333333332,70161.33333333333
2015-08-01,Canada,15806.0,19142.333333333332,70161.33333333333
2015-09-01,Canada,15806.0,19142.333333333332,70161.33333333333
2015-10-01,Canada,15528.333333333334,16895.0,71258.66666666667
2015-11-01,Canada,15528.333333333334,16895.0,71258.66666666667
2015-12-01,Canada,15528.333333333334,16895.0,71258.66666666667
2016-01-01,Canada,14163.333333333334,12725.0,69617.33333333333
2016-02-01,Canada,14163.333333333334,12725.0,69617.33333333333
2016-03-01,Canada,14163.333333333334,12725.0,69617.33333333333
2016-04-01,Canada,15209.0,17762.0,72101.33333333333
2016-05-01,Canada,15209.0,17762.0,72101.33333333333
2016-06-01,Canada,15209.0,17762.0,72101.33333333333
2016-07-01,Canada,16629.666666666668,18299.666666666668,73393.66666666667
2016-08-01,Canada,16629.666666666668,18299.666666666668,73393.66666666667
2016-09-01,Canada,16629.666666666668,18299.666666666668,73393.66666666667
2016-10-01,Canada,16532.666666666668,17185.0,73938.33333333333
2016-11-01,Canada,16532.666666666668,17185.0,73938.33333333333
2016-12-01,Canada,16532.666666666668,17185.0,73938.33333333333
2017-01-01,Canada,14284.0,14287.333333333334,73520.66666666667
2017-02-01,Canada,14284.0,14287.333333333334,73520.66666666667
2017-03-01,Canada,14284.0,14287.333333333334,73520.66666666667
2017-04-01,Canada,15368.666666666666,18361.666666666668,76683.66666666667
2017-05-01,Canada,15368.666666666666,18361.666666666668,76683.66666666667
2017-06-01,Canada,15368.666666666666,18361.666666666668,76683.66666666667
2017-07-01,Canada,17158.0,20391.333333333332,79691.66666666667
2017-08-01,Canada,17158.0,20391.333333333332,79691.66666666667
2017-09-01,Canada,17158.0,20391.333333333332,79691.66666666667
2017-10-01,Canada,16830.333333333332,20214.0,82989.33333333333
2017-11-01,Canada,16830.333333333332,20214.0,82989.33333333333
2017-12-01,Canada,16830.333333333332,20214.0,82989.33333333333
2018-01-01,Canada,15063.666666666666,14724.666666666666,81744.0
2018-02-01,Canada,15063.666666666666,14724.666666666666,81744.0
2018-03-01,Canada,15063.666666666666,14724.666666666666,81744.0
2018-04-01,Canada,16761.666666666668,19242.0,83921.0
2018-05-01,Canada,16761.666666666668,19242.0,83921.0
2018-06-01,Canada,16761.666666666668,19242.0,83921.0
2018-07-01,Canada,17417.333333333332,17727.666666666668,83905.33333333333
2018-08-01,Canada,17417.333333333332,17727.666666666668,83905.33333333333
2018-09-01,Canada,17417.333333333332,17727.666666666668,83905.33333333333
2018-10-01,Canada,17511.333333333332,19253.333333333332,85295.0
2018-11-01,Canada,17511.333333333332,19253.333333333332,85295.0
2018-12-01,Canada,17511.333333333332,19253.333333333332,85295.0
2019-01-01,Canada,13891.666666666666,12427.666666666666,83503.33333333333
2019-02-01,Canada,13891.666666666666,12427.666666666666,83503.33333333333
2019-03-01,Canada,13891.666666666666,12427.666666666666,83503.33333333333
2019-04-01,Canada,16175.333333333334,19663.0,86862.0
2019-05-01,Canada,16175.333333333334,19663.0,86862.0
2019-06-01,Canada,16175.333333333334,19663.0,86862.0
2019-07-01,Canada,17288.333333333332,19727.333333333332,89095.33333333333
2019-08-01,Canada,17288.333333333332,19727.333333333332,89095.33333333333
2019-09-01,Canada,17288.333333333332,19727.333333333332,89095.33333333333
2019-10-01,Canada,15037.0,17743.666666666668,91609.33333333333
2019-11-01,Canada,15037.0,17743.666666666668,91609.33333333333
2019-12-01,Canada,15037.0,17743.666666666668,91609.33333333333
2020-01-01,Canada,14574.333333333334,13312.666666666666,90067.33333333333
2020-02-01,Canada,14574.333333333334,13312.666666666666,90067.33333333333
2020-03-01,Canada,14574.333333333334,13312.666666666666,90067.33333333333
2020-04-01,Canada,15572.0,17083.333333333332,91481.0
2020-05-01,Canada,15572.0,17083.333333333332,91481.0
2020-06-01,Canada,15572.0,17083.333333333332,91481.0
2020-07-01,Canada,19122.0,20983.666666666668,93079.33333333333
2020-08-01,Canada,19122.0,20983.666666666668,93079.33333333333
2020-09-01,Canada,19122.0,20983.666666666668,93079.33333333333
2020-10-01,Canada,16985.333333333332,21247.0,97385.0
2020-11-01,Canada,16985.333333333332,21247.0,97385.0
2020-12-01,Canada,16985.333333333332,21247.0,97385.0
2021-01-01,Canada,15222.0,19497.666666666668,100909.66666666667
2021-02-01,Canada,15222.0,19497.666666666668,100909.66666666667
2021-03-01,Canada,15222.0,19497.666666666668,100909.66666666667
2021-04-01,Canada,20216.666666666668,24877.333333333332,105461.0
2021-05-01,Canada,20216.666666666668,24877.333333333332,105461.0
2021-06-01,Canada,20216.666666666668,24877.333333333332,105461.0
2021-07-01,Canada,20049.0,23038.333333333332,108247.0
2021-08-01,Canada,20049.0,23038.333333333332,108247.0
2021-09-01,Canada,20049.0,23038.333333333332,108247.0
2021-10-01,Canada,18735.666666666668,22986.0,112486.33333333333
2021-11-01,Canada,18735.666666666668,22986.0,112486.33333333333
2021-12-01,Canada,18735.666666666668,22986.0,112486.33333333333
2022-01-01,Canada,16976.0,16119.0,111705.66666666667
2022-02-01,Canada,16976.0,16119.0,111705.66666666667
2022-03-01,Canada,16976.0,16119.0,111705.66666666667
2022-04-01,Canada,18070.0,24104.666666666668,117529.33333333333
2022-05-01,Canada,18070.0,24104.666666666668,117529.33333333333
2022-06-01,Canada,18070.0,24104.666666666668,117529.33333333333
2022-07-01,Canada,19371.333333333332,24516.0,122659.0
2022-08-01,Canada,19371.333333333332,24516.0,122659.0
2022-09-01,Canada,19371.333333333332,24516.0,122659.0
2022-10-01,Canada,18896.666666666668,22543.333333333332,126014.0
2022-11-01,Canada,18896.666666666668,22543.333333333332,126014.0
2022-12-01,Canada,18896.666666666668,22543.333333333332,126014.0
2023-01-01,Canada,0.0,15617.0,0.0
2023-02-01,Canada,0.0,15617.0,0.0
2023-03-01,Canada,0.0,15617.0,0.0
2023-04-01,Canada,0.0,21347.333333333332,0.0
2023-05-01,Canada,0.0,21347.333333333332,0.0
2023-06-01,Canada,0.0,21347.333333333332,0.0
2023-07-01,Canada,0.0,22226.0,0.0
2023-08-01,Canada,0.0,22226.0,0.0
2023-09-01,Canada,0.0,22226.0,0.0
2023-10-01,Canada,0.0,20898.666666666668,0.0
2023-11-01,Canada,0.0,20898.666666666668,0.0
2023-12-01,Canada,0.0,20898.666666666668,0.0
2024-01-01,Canada,0.0,17619.666666666668,0.0
2024-02-01,Canada,0.0,17619.666666666668,0.0
2024-03-01,Canada,0.0,17619.666666666668,0.0
2024-04-01,Canada,0.0,21913.0,0.0
2024-05-01,Canada,0.0,21913.0,0.0
2024-06-01,Canada,0.0,21913.0,0.0
2024-07-01,Canada,0.0,20711.666666666668,0.0
2024-08-01,Canada,0.0,20711.666666666668,0.0
2024-09-01,Canada,0.0,20711.666666666668,0.0
2024-10-01,Canada,0.0,21462.333333333332,0.0
1976-01-01,Manitoba,482.6666666666667,603.0,1779.0
1976-02-01,Manitoba,482.6666666666667,603.0,1779.0
1976-03-01,Manitoba,482.6666666666667,603.0,1779.0
1976-04-01,Manitoba,500.3333333333333,825.0,2101.3333333333335
1976-05-01,Manitoba,500.3333333333333,825.0,2101.3333333333335
1976-06-01,Manitoba,500.3333333333333,825.0,2101.3333333333335
1976-07-01,Manitoba,714.3333333333334,942.0,2329.6666666666665
1976-08-01,Manitoba,714.3333333333334,942.0,2329.6666666666665
1976-09-01,Manitoba,714.3333333333334,942.0,2329.6666666666665
1976-10-01,Manitoba,1133.3333333333333,743.0,1940.0
1976-11-01,Manitoba,1133.3333333333333,743.0,1940.0
1976-12-01,Manitoba,1133.3333333333333,743.0,1940.0
1977-01-01,Manitoba,578.0,681.3333333333334,2043.3333333333333
1977-02-01,Manitoba,578.0,681.3333333333334,2043.3333333333333
1977-03-01,Manitoba,578.0,681.3333333333334,2043.3333333333333
1977-04-01,Manitoba,594.0,760.3333333333334,2209.6666666666665
1977-05-01,Manitoba,594.0,760.3333333333334,2209.6666666666665
1977-06-01,Manitoba,594.0,760.3333333333334,2209.6666666666665
1977-07-01,Manitoba,833.0,978.6666666666666,2345.3333333333335
1977-08-01,Manitoba,833.0,978.6666666666666,2345.3333333333335
1977-09-01,Manitoba,833.0,978.6666666666666,2345.3333333333335
1977-10-01,Manitoba,901.6666666666666,716.3333333333334,2159.6666666666665
1977-11-01,Manitoba,901.6666666666666,716.3333333333334,2159.6666666666665
1977-12-01,Manitoba,901.6666666666666,716.3333333333334,2159.6666666666665
1978-01-01,Manitoba,613.6666666666666,1285.0,2829.6666666666665
1978-02-01,Manitoba,613.6666666666666,1285.0,2829.6666666666665
1978-03-01,Manitoba,613.6666666666666,1285.0,2829.6666666666665
1978-04-01,Manitoba,984.3333333333334,1180.3333333333333,3025.6666666666665
1978-05-01,Manitoba,984.3333333333334,1180.3333333333333,3025.6666666666665
1978-06-01,Manitoba,984.3333333333334,1180.3333333333333,3025.6666666666665
1978-07-01,Manitoba,960.6666666666666,819.6666666666666,2885.0
1978-08-01,Manitoba,960.6666666666666,819.6666666666666,2885.0
1978-09-01,Manitoba,960.6666666666666,819.6666666666666,2885.0
1978-10-01,Manitoba,958.0,755.3333333333334,2682.6666666666665
1978-11-01,Manitoba,958.0,755.3333333333334,2682.6666666666665
1978-12-01,Manitoba,958.0,755.3333333333334,2682.6666666666665
1979-01-01,Manitoba,873.3333333333334,419.0,2228.3333333333335
1979-02-01,Manitoba,873.3333333333334,419.0,2228.3333333333335
1979-03-01,Manitoba,873.3333333333334,419.0,2228.3333333333335
1979-04-01,Manitoba,649.6666666666666,614.0,2193.6666666666665
1979-05-01,Manitoba,649.6666666666666,614.0,2193.6666666666665
1979-06-01,Manitoba,649.6666666666666,614.0,2193.6666666666665
1979-07-01,Manitoba,460.3333333333333,632.3333333333334,2332.6666666666665
1979-08-01,Manitoba,460.3333333333333,632.3333333333334,2332.6666666666665
1979-09-01,Manitoba,460.3333333333333,632.3333333333334,2332.6666666666665
1979-10-01,Manitoba,820.0,258.6666666666667,1664.0
1979-11-01,Manitoba,820.0,258.6666666666667,1664.0
1979-12-01,Manitoba,820.0,258.6666666666667,1664.0
1980-01-01,Manitoba,549.3333333333334,76.0,1181.0
1980-02-01,Manitoba,549.3333333333334,76.0,1181.0
1980-03-01,Manitoba,549.3333333333334,76.0,1181.0
1980-04-01,Manitoba,323.6666666666667,261.3333333333333,1096.0
1980-05-01,Manitoba,323.6666666666667,261.3333333333333,1096.0
1980-06-01,Manitoba,323.6666666666667,261.3333333333333,1096.0
1980-07-01,Manitoba,376.0,307.3333333333333,929.3333333333334
1980-08-01,Manitoba,376.0,307.3333333333333,929.3333333333334
1980-09-01,Manitoba,376.0,307.3333333333333,929.3333333333334
1980-10-01,Manitoba,252.0,221.0,898.0
1980-11-01,Manitoba,252.0,221.0,898.0
1980-12-01,Manitoba,252.0,221.0,898.0
1981-01-01,Manitoba,410.3333333333333,193.0,679.6666666666666
1981-02-01,Manitoba,410.3333333333333,193.0,679.6666666666666
1981-03-01,Manitoba,410.3333333333333,193.0,679.6666666666666
1981-04-01,Manitoba,310.6666666666667,436.6666666666667,737.6666666666666
1981-05-01,Manitoba,310.6666666666667,436.6666666666667,737.6666666666666
1981-06-01,Manitoba,310.6666666666667,436.6666666666667,737.6666666666666
