"REF_DATE","GEO","DGUID","Index categories","Base year","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1972","Alberta","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027034","10.4.1","28.08","","","","2"
"1972","Alberta","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027035","10.4.2","23.07","","","","2"
"1972","Alberta","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027036","10.5.1","27.98","","","","2"
"1972","Alberta","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027037","10.5.2","21.80","","","","2"
"1972","Alberta","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027038","10.6.1","28.61","","","","2"
"1972","Alberta","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027039","10.6.2","23.40","","","","2"
"1972","Alberta","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027040","10.7.1","24.45","","","","2"
"1972","Alberta","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027041","10.7.2","21.47","","","","2"
"1972","Alberta","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027042","10.8.1","30.74","","","","2"
"1972","Alberta","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027043","10.8.2","20.87","","","","2"
"1972","British Columbia","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1027044","11.1.1","32.11","","","","2"
"1972","British Columbia","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1027045","11.1.2","24.07","","","","2"
"1972","British Columbia","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1027046","11.2.1","33.26","","","","2"
"1972","British Columbia","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1027047","11.2.2","24.54","","","","2"
"1972","British Columbia","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027048","11.3.1","34.25","","","","2"
"1972","British Columbia","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027049","11.3.2","24.81","","","","2"
"1972","British Columbia","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027050","11.4.1","28.28","","","","2"
"1972","British Columbia","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027051","11.4.2","23.24","","","","2"
"1972","British Columbia","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027052","11.5.1","25.92","","","","2"
"1972","British Columbia","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027053","11.5.2","21.78","","","","2"
"1972","British Columbia","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027054","11.6.1","28.61","","","","2"
"1972","British Columbia","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027055","11.6.2","23.40","","","","2"
"1972","British Columbia","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027056","11.7.1","23.51","","","","2"
"1972","British Columbia","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027057","11.7.2","21.32","","","","2"
"1972","British Columbia","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027058","11.8.1","26.64","","","","2"
"1972","British Columbia","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027059","11.8.2","19.56","","","","2"
"1973","Canada","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026884","1.1.1","33.03","","","","2"
"1973","Canada","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026885","1.1.2","25.28","","","","2"
"1973","Canada","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026886","1.2.1","33.99","","","","2"
"1973","Canada","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026887","1.2.2","26.02","","","","2"
"1973","Canada","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026888","1.3.1","34.79","","","","2"
"1973","Canada","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026889","1.3.2","26.44","","","","2"
"1973","Canada","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026890","1.4.1","28.48","","","","2"
"1973","Canada","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026891","1.4.2","23.20","","","","2"
"1973","Canada","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026892","1.5.1","28.97","","","","2"
"1973","Canada","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026893","1.5.2","22.16","","","","2"
"1973","Canada","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026894","1.6.1","29.77","","","","2"
"1973","Canada","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026895","1.6.2","24.35","","","","2"
"1973","Canada","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026896","1.7.1","26.49","","","","2"
"1973","Canada","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026897","1.7.2","22.95","","","","2"
"1973","Canada","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026898","1.8.1","30.50","","","","2"
"1973","Canada","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026899","1.8.2","20.64","","","","2"
"1973","Newfoundland and Labrador","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026900","2.1.1","33.66","","","","2"
"1973","Newfoundland and Labrador","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026901","2.1.2","26.41","","","","2"
"1973","Newfoundland and Labrador","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026902","2.2.1","34.64","","","","2"
"1973","Newfoundland and Labrador","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026903","2.2.2","27.22","","","","2"
"1973","Newfoundland and Labrador","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026904","2.3.1","35.03","","","","2"
"1973","Newfoundland and Labrador","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026905","2.3.2","27.57","","","","2"
"1973","Newfoundland and Labrador","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026906","2.4.1","29.06","","","","2"
"1973","Newfoundland and Labrador","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026907","2.4.2","22.38","","","","2"
"1973","Newfoundland and Labrador","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026908","2.5.1","29.46","","","","2"
"1973","Newfoundland and Labrador","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026909","2.5.2","22.67","","","","2"
"1973","Newfoundland and Labrador","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026910","2.6.1","29.77","","","","2"
"1973","Newfoundland and Labrador","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026911","2.6.2","24.35","","","","2"
"1973","Newfoundland and Labrador","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026912","2.7.1","27.25","","","","2"
"1973","Newfoundland and Labrador","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026913","2.7.2","24.02","","","","2"
"1973","Newfoundland and Labrador","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026914","2.8.1","30.80","","","","2"
"1973","Newfoundland and Labrador","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026915","2.8.2","20.60","","","","2"
"1973","Prince Edward Island","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026916","3.1.1","31.79","","","","2"
"1973","Prince Edward Island","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026917","3.1.2","24.16","","","","2"
"1973","Prince Edward Island","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026918","3.2.1","32.12","","","","2"
"1973","Prince Edward Island","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026919","3.2.2","24.18","","","","2"
"1973","Prince Edward Island","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026920","3.3.1","32.59","","","","2"
"1973","Prince Edward Island","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026921","3.3.2","24.45","","","","2"
"1973","Prince Edward Island","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026922","3.4.1","29.06","","","","2"
"1973","Prince Edward Island","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026923","3.4.2","22.38","","","","2"
"1973","Prince Edward Island","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026924","3.5.1","29.65","","","","2"
"1973","Prince Edward Island","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026925","3.5.2","23.83","","","","2"
"1973","Prince Edward Island","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026926","3.6.1","29.77","","","","2"
"1973","Prince Edward Island","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026927","3.6.2","24.35","","","","2"
"1973","Prince Edward Island","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026928","3.7.1","28.28","","","","2"
"1973","Prince Edward Island","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026929","3.7.2","25.19","","","","2"
"1973","Prince Edward Island","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026930","3.8.1","31.61","","","","2"
"1973","Prince Edward Island","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026931","3.8.2","21.54","","","","2"
"1973","Nova Scotia","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026932","4.1.1","31.17","","","","2"
"1973","Nova Scotia","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026933","4.1.2","24.85","","","","2"
"1973","Nova Scotia","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026934","4.2.1","31.54","","","","2"
"1973","Nova Scotia","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026935","4.2.2","25.19","","","","2"
"1973","Nova Scotia","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026936","4.3.1","32.03","","","","2"
"1973","Nova Scotia","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026937","4.3.2","25.52","","","","2"
"1973","Nova Scotia","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026938","4.4.1","27.83","","","","2"
"1973","Nova Scotia","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026939","4.4.2","22.74","","","","2"
"1973","Nova Scotia","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026940","4.5.1","28.63","","","","2"
"1973","Nova Scotia","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026941","4.5.2","22.55","","","","2"
"1973","Nova Scotia","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026942","4.6.1","29.77","","","","2"
"1973","Nova Scotia","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026943","4.6.2","24.35","","","","2"
"1973","Nova Scotia","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026944","4.7.1","27.37","","","","2"
"1973","Nova Scotia","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026945","4.7.2","24.62","","","","2"
"1973","Nova Scotia","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026946","4.8.1","29.87","","","","2"
"1973","Nova Scotia","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026947","4.8.2","20.02","","","","2"
"1973","New Brunswick","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026948","5.1.1","31.52","","","","2"
"1973","New Brunswick","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026949","5.1.2","25.51","","","","2"
"1973","New Brunswick","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026950","5.2.1","31.95","","","","2"
"1973","New Brunswick","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026951","5.2.2","26.02","","","","2"
"1973","New Brunswick","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026952","5.3.1","32.51","","","","2"
"1973","New Brunswick","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026953","5.3.2","26.48","","","","2"
"1973","New Brunswick","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026954","5.4.1","28.59","","","","2"
"1973","New Brunswick","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026955","5.4.2","23.36","","","","2"
"1973","New Brunswick","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026956","5.5.1","29.42","","","","2"
"1973","New Brunswick","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026957","5.5.2","23.25","","","","2"
"1973","New Brunswick","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026958","5.6.1","29.77","","","","2"
"1973","New Brunswick","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026959","5.6.2","24.35","","","","2"
"1973","New Brunswick","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026960","5.7.1","27.80","","","","2"
"1973","New Brunswick","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026961","5.7.2","25.44","","","","2"
"1973","New Brunswick","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026962","5.8.1","32.27","","","","2"
"1973","New Brunswick","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026963","5.8.2","21.41","","","","2"
"1973","Quebec","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026964","6.1.1","33.62","","","","2"
"1973","Quebec","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026965","6.1.2","26.23","","","","2"
"1973","Quebec","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026966","6.2.1","34.78","","","","2"
"1973","Quebec","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026967","6.2.2","27.54","","","","2"
"1973","Quebec","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026968","6.3.1","35.51","","","","2"
"1973","Quebec","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026969","6.3.2","28.05","","","","2"
"1973","Quebec","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026970","6.4.1","28.18","","","","2"
"1973","Quebec","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026971","6.4.2","22.83","","","","2"
"1973","Quebec","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026972","6.5.1","29.23","","","","2"
"1973","Quebec","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026973","6.5.2","21.52","","","","2"
"1973","Quebec","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026974","6.6.1","29.77","","","","2"
"1973","Quebec","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026975","6.6.2","24.35","","","","2"
"1973","Quebec","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026976","6.7.1","27.13","","","","2"
"1973","Quebec","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026977","6.7.2","23.35","","","","2"
"1973","Quebec","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026978","6.8.1","29.81","","","","2"
"1973","Quebec","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026979","6.8.2","20.21","","","","2"
"1973","Ontario","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026980","7.1.1","32.46","","","","2"
"1973","Ontario","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026981","7.1.2","24.06","","","","2"
"1973","Ontario","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026982","7.2.1","33.31","","","","2"
"1973","Ontario","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026983","7.2.2","24.54","","","","2"
"1973","Ontario","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026984","7.3.1","34.03","","","","2"
"1973","Ontario","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026985","7.3.2","24.80","","","","2"
"1973","Ontario","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026986","7.4.1","28.59","","","","2"
"1973","Ontario","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026987","7.4.2","23.23","","","","2"
"1973","Ontario","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026988","7.5.1","28.83","","","","2"
"1973","Ontario","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026989","7.5.2","21.97","","","","2"
"1973","Ontario","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026990","7.6.1","29.77","","","","2"
"1973","Ontario","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026991","7.6.2","24.35","","","","2"
"1973","Ontario","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026992","7.7.1","26.45","","","","2"
"1973","Ontario","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026993","7.7.2","22.33","","","","2"
"1973","Ontario","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026994","7.8.1","31.27","","","","2"
"1973","Ontario","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1026995","7.8.2","21.05","","","","2"
"1973","Manitoba","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026996","8.1.1","32.62","","","","2"
"1973","Manitoba","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026997","8.1.2","26.24","","","","2"
"1973","Manitoba","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026998","8.2.1","33.29","","","","2"
"1973","Manitoba","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026999","8.2.2","26.76","","","","2"
"1973","Manitoba","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027000","8.3.1","34.06","","","","2"
"1973","Manitoba","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027001","8.3.2","27.33","","","","2"
"1973","Manitoba","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027002","8.4.1","28.68","","","","2"
"1973","Manitoba","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027003","8.4.2","23.42","","","","2"
"1973","Manitoba","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027004","8.5.1","29.57","","","","2"
"1973","Manitoba","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027005","8.5.2","23.88","","","","2"
"1973","Manitoba","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027006","8.6.1","29.77","","","","2"
"1973","Manitoba","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027007","8.6.2","24.35","","","","2"
"1973","Manitoba","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027008","8.7.1","26.82","","","","2"
"1973","Manitoba","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027009","8.7.2","23.47","","","","2"
"1973","Manitoba","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027010","8.8.1","32.28","","","","2"
"1973","Manitoba","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027011","8.8.2","21.57","","","","2"
"1973","Saskatchewan","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1027012","9.1.1","32.53","","","","2"
"1973","Saskatchewan","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1027013","9.1.2","27.12","","","","2"
"1973","Saskatchewan","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1027014","9.2.1","33.59","","","","2"
"1973","Saskatchewan","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1027015","9.2.2","28.57","","","","2"
"1973","Saskatchewan","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027016","9.3.1","34.25","","","","2"
"1973","Saskatchewan","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027017","9.3.2","29.24","","","","2"
"1973","Saskatchewan","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027018","9.4.1","28.62","","","","2"
"1973","Saskatchewan","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027019","9.4.2","23.73","","","","2"
"1973","Saskatchewan","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027020","9.5.1","29.06","","","","2"
"1973","Saskatchewan","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027021","9.5.2","22.64","","","","2"
"1973","Saskatchewan","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027022","9.6.1","29.77","","","","2"
"1973","Saskatchewan","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027023","9.6.2","24.35","","","","2"
"1973","Saskatchewan","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027024","9.7.1","24.67","","","","2"
"1973","Saskatchewan","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027025","9.7.2","22.17","","","","2"
"1973","Saskatchewan","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027026","9.8.1","31.94","","","","2"
"1973","Saskatchewan","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027027","9.8.2","21.94","","","","2"
"1973","Alberta","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1027028","10.1.1","33.45","","","","2"
"1973","Alberta","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1027029","10.1.2","26.55","","","","2"
"1973","Alberta","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1027030","10.2.1","34.40","","","","2"
"1973","Alberta","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1027031","10.2.2","27.43","","","","2"
"1973","Alberta","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027032","10.3.1","35.41","","","","2"
"1973","Alberta","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027033","10.3.2","28.19","","","","2"
"1973","Alberta","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027034","10.4.1","28.42","","","","2"
"1973","Alberta","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027035","10.4.2","23.35","","","","2"
"1973","Alberta","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027036","10.5.1","29.17","","","","2"
"1973","Alberta","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027037","10.5.2","22.73","","","","2"
"1973","Alberta","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027038","10.6.1","29.77","","","","2"
"1973","Alberta","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027039","10.6.2","24.35","","","","2"
"1973","Alberta","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027040","10.7.1","26.57","","","","2"
"1973","Alberta","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027041","10.7.2","23.34","","","","2"
"1973","Alberta","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027042","10.8.1","31.07","","","","2"
"1973","Alberta","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027043","10.8.2","21.10","","","","2"
"1973","British Columbia","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1027044","11.1.1","34.63","","","","2"
"1973","British Columbia","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1027045","11.1.2","25.96","","","","2"
"1973","British Columbia","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1027046","11.2.1","35.93","","","","2"
"1973","British Columbia","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1027047","11.2.2","26.51","","","","2"
"1973","British Columbia","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027048","11.3.1","37.36","","","","2"
"1973","British Columbia","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027049","11.3.2","27.06","","","","2"
"1973","British Columbia","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1027050","11.4.1","28.62","","","","2"
"1973","British Columbia","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1027051","11.4.2","23.52","","","","2"
"1973","British Columbia","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1027052","11.5.1","27.60","","","","2"
"1973","British Columbia","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1027053","11.5.2","23.19","","","","2"
"1973","British Columbia","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1027054","11.6.1","29.77","","","","2"
"1973","British Columbia","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1027055","11.6.2","24.35","","","","2"
"1973","British Columbia","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1027056","11.7.1","25.54","","","","2"
"1973","British Columbia","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1027057","11.7.2","23.16","","","","2"
"1973","British Columbia","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1027058","11.8.1","28.14","","","","2"
"1973","British Columbia","","Fees and contractual services sub-index","Base year 1992=100","Index","160","units ","0","v1027059","11.8.2","20.66","","","","2"
"1974","Canada","","Education price index (EPI)","Base year 1986=100","Index","160","units ","0","v1026884","1.1.1","36.46","","","","2"
"1974","Canada","","Education price index (EPI)","Base year 1992=100","Index","160","units ","0","v1026885","1.1.2","27.91","","","","2"
"1974","Canada","","Salaries and wages sub-index","Base year 1986=100","Index","160","units ","0","v1026886","1.2.1","37.10","","","","2"
"1974","Canada","","Salaries and wages sub-index","Base year 1992=100","Index","160","units ","0","v1026887","1.2.2","28.40","","","","2"
"1974","Canada","","Teachers' salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026888","1.3.1","37.96","","","","2"
"1974","Canada","","Teachers' salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026889","1.3.2","28.85","","","","2"
"1974","Canada","","Non-teaching salaries sub-index","Base year 1986=100","Index","160","units ","0","v1026890","1.4.1","31.16","","","","2"
"1974","Canada","","Non-teaching salaries sub-index","Base year 1992=100","Index","160","units ","0","v1026891","1.4.2","25.39","","","","2"
"1974","Canada","","Non-salary sub-index","Base year 1986=100","Index","160","units ","0","v1026892","1.5.1","33.79","","","","2"
"1974","Canada","","Non-salary sub-index","Base year 1992=100","Index","160","units ","0","v1026893","1.5.2","25.85","","","","2"
"1974","Canada","","Instructional supplies sub-index","Base year 1986=100","Index","160","units ","0","v1026894","1.6.1","39.60","","","","2"
"1974","Canada","","Instructional supplies sub-index","Base year 1992=100","Index","160","units ","0","v1026895","1.6.2","32.39","","","","2"
"1974","Canada","","School facilities, supplies and services sub-index","Base year 1986=100","Index","160","units ","0","v1026896","1.7.1","30.73","","","","2"
"1974","Canada","","School facilities, supplies and services sub-index","Base year 1992=100","Index","160","units ","0","v1026897","1.7.2","26.62","","","","2"
"1974","Canada","","Fees and contractual services sub-index","Base year 1986=100","Index","160","units ","0","v1026898","1.8.1","31.72","","","","2"
