"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1971","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","271282","","","","0"
"1972","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","275294","","","","0"
"1973","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","278279","","","","0"
"1974","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","280173","","","","0"
"1975","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","283508","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","286381","","","","0"
"1977","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","287349","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","288034","","","","0"
"1979","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","288878","","","","0"
"1980","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","289605","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","290254","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","288825","","","","0"
"1983","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","291762","","","","0"
"1984","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","291963","","","","0"
"1985","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","291226","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","289070","","","","0"
"1987","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","288364","","","","0"
"1988","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","288199","","","","0"
"1989","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","289249","","","","0"
"1990","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","289707","","","","0"
"1991","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","290868","","","","0"
"1992","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","290983","","","","0"
"1993","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","290650","","","","0"
"1994","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","287457","","","","0"
"1995","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","283056","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","278745","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","273841","","","","0"
"1998","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","267283","","","","0"
"1999","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","263704","","","","0"
"2000","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","260785","","","","0"
"2001","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","257229","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","255888","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","255481","","","","0"
"2004","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","255065","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","253613","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","251545","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","250427","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","251730","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","254402","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","257474","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","259030","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","259856","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","260379","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","261226","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","261756","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","262616","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","262655","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","261715","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","261230","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","260669","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","260460","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","262743","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","266564","","","","0"
"2024","Newfoundland and Labrador","2016A000210","Men+","All ages","Persons","249","units","0","v466984","2.2.1","269459","","","","0"
"1971","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","100029","","","","0"
"1972","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","100105","","","","0"
"1973","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","99818","","","","0"
"1974","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","98940","","","","0"
"1975","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","97928","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","96535","","","","0"
"1977","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","95041","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","93269","","","","0"
"1979","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","91051","","","","0"
"1980","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","88585","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","86117","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","83927","","","","0"
"1983","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","82548","","","","0"
"1984","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","80381","","","","0"
"1985","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","77958","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","75434","","","","0"
"1987","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","73177","","","","0"
"1988","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","71091","","","","0"
"1989","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","69285","","","","0"
"1990","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","67476","","","","0"
"1991","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","65441","","","","0"
"1992","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","64134","","","","0"
"1993","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","62779","","","","0"
"1994","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","60730","","","","0"
"1995","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","58552","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","56351","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","53871","","","","0"
"1998","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","51367","","","","0"
"1999","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","49311","","","","0"
"2000","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","47580","","","","0"
"2001","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","45932","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","44734","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","43623","","","","0"
"2004","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","42602","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","41278","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","40139","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","39575","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","39419","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","39539","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","39621","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","39514","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","39375","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","39076","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","38999","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","38672","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","38527","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","38122","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","37433","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","36693","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","36039","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","35416","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","35134","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","35089","","","","0"
"2024","Newfoundland and Labrador","2016A000210","Men+","0 to 14 years","Persons","249","units","0","v467272","2.2.91","34970","","","","0"
"1971","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","106490","","","","0"
"1972","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","106469","","","","0"
"1973","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","106258","","","","0"
"1974","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","105515","","","","0"
"1975","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","104774","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","103508","","","","0"
"1977","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","101656","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","99869","","","","0"
"1979","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","97994","","","","0"
"1980","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","95639","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","92929","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","90204","","","","0"
"1983","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","88835","","","","0"
"1984","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","86719","","","","0"
"1985","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","84192","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","81655","","","","0"
"1987","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","79251","","","","0"
"1988","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","76934","","","","0"
"1989","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","75016","","","","0"
"1990","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","73209","","","","0"
"1991","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","71090","","","","0"
"1992","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","69231","","","","0"
"1993","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","67739","","","","0"
"1994","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","65656","","","","0"
"1995","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","63333","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","60851","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","58274","","","","0"
"1998","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","55732","","","","0"
"1999","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","53593","","","","0"
"2000","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","51692","","","","0"
"2001","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","49790","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","48359","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","47229","","","","0"
"2004","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","46190","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","44992","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","43615","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","42783","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","42556","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","42645","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","42655","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","42474","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","42237","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","41981","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","41852","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","41578","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","41339","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","40876","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","40083","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","39426","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","38634","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","38097","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","37908","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","37909","","","","0"
"2024","Newfoundland and Labrador","2016A000210","Men+","0 to 15 years","Persons","249","units","0","v467275","2.2.92","37836","","","","0"
"1971","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","113006","","","","0"
"1972","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","112787","","","","0"
"1973","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","112505","","","","0"
"1974","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","111846","","","","0"
"1975","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","111299","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","110335","","","","0"
"1977","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","108360","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","106308","","","","0"
"1979","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","104465","","","","0"
"1980","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","102506","","","","0"
"1981","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","99895","","","","0"
"1982","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","96778","","","","0"
"1983","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","95043","","","","0"
"1984","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","92955","","","","0"
"1985","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","90457","","","","0"
"1986","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","87754","","","","0"
"1987","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","85365","","","","0"
"1988","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","82952","","","","0"
"1989","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","80828","","","","0"
"1990","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","78902","","","","0"
"1991","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","76781","","","","0"
"1992","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","74835","","","","0"
"1993","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","72821","","","","0"
"1994","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","70580","","","","0"
"1995","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","68216","","","","0"
"1996","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","65544","","","","0"
"1997","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","62694","","","","0"
"1998","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","60043","","","","0"
"1999","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","57924","","","","0"
"2000","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","55939","","","","0"
"2001","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","53849","","","","0"
"2002","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","52189","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","50818","","","","0"
"2004","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","49783","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","48548","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","47281","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","46254","","","","0"
"2008","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","45750","","","","0"
"2009","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","45790","","","","0"
"2010","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","45776","","","","0"
"2011","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","45528","","","","0"
"2012","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","45192","","","","0"
"2013","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","44858","","","","0"
"2014","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","44784","","","","0"
"2015","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","44466","","","","0"
"2016","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","44266","","","","0"
"2017","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","43678","","","","0"
"2018","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","42819","","","","0"
"2019","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","42084","","","","0"
"2020","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","41397","","","","0"
"2021","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","40708","","","","0"
"2022","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","40639","","","","0"
"2023","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","40745","","","","0"
"2024","Newfoundland and Labrador","2016A000210","Men+","0 to 16 years","Persons","249","units","0","v467278","2.2.93","40693","","","","0"
"1971","Newfoundland and Labrador","2016A000210","Men+","0 to 17 years","Persons","249","units","0","v467281","2.2.94","119404","","","","0"
"1972","Newfoundland and Labrador","2016A000210","Men+","0 to 17 years","Persons","249","units","0","v467281","2.2.94","119120","","","","0"
"1973","Newfoundland and Labrador","2016A000210","Men+","0 to 17 years","Persons","249","units","0","v467281","2.2.94","118659","","","","0"
"1974","Newfoundland and Labrador","2016A000210","Men+","0 to 17 years","Persons","249","units","0","v467281","2.2.94","117951","","","","0"
"1975","Newfoundland and Labrador","2016A000210","Men+","0 to 17 years","Persons","249","units","0","v467281","2.2.94","117528","","","","0"
"1976","Newfoundland and Labrador","2016A000210","Men+","0 to 17 years","Persons","249","units","0","v467281","2.2.94","116795","","","","0"
"1977","Newfoundland and Labrador","2016A000210","Men+","0 to 17 years","Persons","249","units","0","v467281","2.2.94","114908","","","","0"
"1978","Newfoundland and Labrador","2016A000210","Men+","0 to 17 years","Persons","249","units","0","v467281","2.2.94","112723","","","","0"
