,REF_DATE,GEO,DGUID,Sex,Birth weight,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
25135,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 500 to 749 grams",Percentage of live births,Percentage,242,units,0,v21402722,7.1.4.2,0.1,,,,1
25136,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 750 to 999 grams",Number of live births,Number,223,units,0,v21402723,7.1.5.1,223.0,,,,0
25137,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 750 to 999 grams",Percentage of live births,Percentage,242,units,0,v21402724,7.1.5.2,0.2,,,,1
25138,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,000 to 1,249 grams",Number of live births,Number,223,units,0,v21402725,7.1.6.1,301.0,,,,0
25139,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,000 to 1,249 grams",Percentage of live births,Percentage,242,units,0,v21402726,7.1.6.2,0.2,,,,1
25140,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,250 to 1,499 grams",Number of live births,Number,223,units,0,v21402727,7.1.7.1,373.0,,,,0
25141,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,250 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402728,7.1.7.2,0.3,,,,1
25142,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,500 to 2,499 grams",Number of live births,Number,223,units,0,v21402729,7.1.8.1,6267.0,,,,0
25143,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,500 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402730,7.1.8.2,4.7,,,,1
25144,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,500 to 1,749 grams",Number of live births,Number,223,units,0,v21402731,7.1.9.1,583.0,,,,0
25145,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,500 to 1,749 grams",Percentage of live births,Percentage,242,units,0,v21402732,7.1.9.2,0.4,,,,1
25146,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,750 to 1,999 grams",Number of live births,Number,223,units,0,v21402733,7.1.10.1,904.0,,,,0
25147,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 1,750 to 1,999 grams",Percentage of live births,Percentage,242,units,0,v21402734,7.1.10.2,0.7,,,,1
25148,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,000 to 2,249 grams",Number of live births,Number,223,units,0,v21402735,7.1.11.1,1661.0,,,,0
25149,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,000 to 2,249 grams",Percentage of live births,Percentage,242,units,0,v21402736,7.1.11.2,1.3,,,,1
25150,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,250 to 2,499 grams",Number of live births,Number,223,units,0,v21402737,7.1.12.1,3119.0,,,,0
25151,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,250 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402738,7.1.12.2,2.4,,,,1
25152,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,500 to 4,499 grams",Number of live births,Number,223,units,0,v21402739,7.1.13.1,121117.0,,,,0
25153,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,500 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402740,7.1.13.2,91.4,,,,1
25154,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,500 to 2,749 grams",Number of live births,Number,223,units,0,v21402741,7.1.14.1,6259.0,,,,0
25155,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,500 to 2,749 grams",Percentage of live births,Percentage,242,units,0,v21402742,7.1.14.2,4.7,,,,1
25156,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,750 to 2,999 grams",Number of live births,Number,223,units,0,v21402743,7.1.15.1,11855.0,,,,0
25157,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 2,750 to 2,999 grams",Percentage of live births,Percentage,242,units,0,v21402744,7.1.15.2,8.9,,,,1
25158,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,000 to 3,249 grams",Number of live births,Number,223,units,0,v21402745,7.1.16.1,20549.0,,,,0
25159,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,000 to 3,249 grams",Percentage of live births,Percentage,242,units,0,v21402746,7.1.16.2,15.5,,,,1
25160,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,250 to 3,499 grams",Number of live births,Number,223,units,0,v21402747,7.1.17.1,25831.0,,,,0
25161,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,250 to 3,499 grams",Percentage of live births,Percentage,242,units,0,v21402748,7.1.17.2,19.5,,,,1
25162,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,500 to 3,749 grams",Number of live births,Number,223,units,0,v21402749,7.1.18.1,24036.0,,,,0
25163,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,500 to 3,749 grams",Percentage of live births,Percentage,242,units,0,v21402750,7.1.18.2,18.1,,,,1
25164,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,750 to 3,999 grams",Number of live births,Number,223,units,0,v21402751,7.1.19.1,17679.0,,,,0
25165,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 3,750 to 3,999 grams",Percentage of live births,Percentage,242,units,0,v21402752,7.1.19.2,13.3,,,,1
25166,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,000 to 4,249 grams",Number of live births,Number,223,units,0,v21402753,7.1.20.1,9917.0,,,,0
25167,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,000 to 4,249 grams",Percentage of live births,Percentage,242,units,0,v21402754,7.1.20.2,7.5,,,,1
25168,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,250 to 4,499 grams",Number of live births,Number,223,units,0,v21402755,7.1.21.1,4991.0,,,,0
25169,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,250 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402756,7.1.21.2,3.8,,,,1
25170,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,500 grams or more",Number of live births,Number,223,units,0,v21402757,7.1.22.1,3247.0,,,,0
25171,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402758,7.1.22.2,2.5,,,,1
25172,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,500 to 4,749 grams",Number of live births,Number,223,units,0,v21402759,7.1.23.1,2058.0,,,,0
25173,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,500 to 4,749 grams",Percentage of live births,Percentage,242,units,0,v21402760,7.1.23.2,1.6,,,,1
25174,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,750 to 4,999 grams",Number of live births,Number,223,units,0,v21402761,7.1.24.1,767.0,,,,0
25175,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 4,750 to 4,999 grams",Percentage of live births,Percentage,242,units,0,v21402762,7.1.24.2,0.6,,,,1
25176,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,000 to 5,249 grams",Number of live births,Number,223,units,0,v21402763,7.1.25.1,269.0,,,,0
25177,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,000 to 5,249 grams",Percentage of live births,Percentage,242,units,0,v21402764,7.1.25.2,0.2,,,,1
25178,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,250 to 5,499 grams",Number of live births,Number,223,units,0,v21402765,7.1.26.1,84.0,,,,0
25179,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,250 to 5,499 grams",Percentage of live births,Percentage,242,units,0,v21402766,7.1.26.2,0.1,,,,1
25180,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,500 grams or more",Number of live births,Number,223,units,0,v21402767,7.1.27.1,69.0,,,,0
25181,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, 5,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402768,7.1.27.2,0.1,,,,1
25182,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, not stated",Number of live births,Number,223,units,0,v21402769,7.1.28.1,713.0,,,,0
25183,2001,"Ontario, place of residence of mother",2016A000235,Both sexes,"Birth weight, not stated",Percentage of live births,Percentage,242,units,0,v21402770,7.1.28.2,0.5,,,,1
25184,2001,"Ontario, place of residence of mother",2016A000235,Males,"Total, birth weight",Number of live births,Number,223,units,0,v21402771,7.2.1.1,67935.0,,,,0
25185,2001,"Ontario, place of residence of mother",2016A000235,Males,"Total, birth weight",Percentage of live births,Percentage,242,units,0,v21402772,7.2.1.2,100.0,,,,1
25186,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, less than 500 grams",Number of live births,Number,223,units,0,v21402773,7.2.2.1,31.0,,,,0
25187,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, less than 500 grams",Percentage of live births,Percentage,242,units,0,v21402774,7.2.2.2,0.0,,,,1
25188,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 500 to 1,499 grams",Number of live births,Number,223,units,0,v21402775,7.2.3.1,575.0,,,,0
25189,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 500 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402776,7.2.3.2,0.8,,,,1
25190,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 500 to 749 grams",Number of live births,Number,223,units,0,v21402777,7.2.4.1,106.0,,,,0
25191,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 500 to 749 grams",Percentage of live births,Percentage,242,units,0,v21402778,7.2.4.2,0.2,,,,1
25192,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 750 to 999 grams",Number of live births,Number,223,units,0,v21402779,7.2.5.1,126.0,,,,0
25193,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 750 to 999 grams",Percentage of live births,Percentage,242,units,0,v21402780,7.2.5.2,0.2,,,,1
25194,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,000 to 1,249 grams",Number of live births,Number,223,units,0,v21402781,7.2.6.1,148.0,,,,0
25195,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,000 to 1,249 grams",Percentage of live births,Percentage,242,units,0,v21402782,7.2.6.2,0.2,,,,1
25196,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,250 to 1,499 grams",Number of live births,Number,223,units,0,v21402783,7.2.7.1,195.0,,,,0
25197,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,250 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402784,7.2.7.2,0.3,,,,1
25198,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,500 to 2,499 grams",Number of live births,Number,223,units,0,v21402785,7.2.8.1,2992.0,,,,0
25199,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,500 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402786,7.2.8.2,4.4,,,,1
25200,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,500 to 1,749 grams",Number of live births,Number,223,units,0,v21402787,7.2.9.1,288.0,,,,0
25201,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,500 to 1,749 grams",Percentage of live births,Percentage,242,units,0,v21402788,7.2.9.2,0.4,,,,1
25202,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,750 to 1,999 grams",Number of live births,Number,223,units,0,v21402789,7.2.10.1,447.0,,,,0
25203,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 1,750 to 1,999 grams",Percentage of live births,Percentage,242,units,0,v21402790,7.2.10.2,0.7,,,,1
25204,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,000 to 2,249 grams",Number of live births,Number,223,units,0,v21402791,7.2.11.1,775.0,,,,0
25205,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,000 to 2,249 grams",Percentage of live births,Percentage,242,units,0,v21402792,7.2.11.2,1.1,,,,1
25206,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,250 to 2,499 grams",Number of live births,Number,223,units,0,v21402793,7.2.12.1,1482.0,,,,0
25207,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,250 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402794,7.2.12.2,2.2,,,,1
25208,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,500 to 4,499 grams",Number of live births,Number,223,units,0,v21402795,7.2.13.1,61841.0,,,,0
25209,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,500 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402796,7.2.13.2,91.0,,,,1
25210,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,500 to 2,749 grams",Number of live births,Number,223,units,0,v21402797,7.2.14.1,2787.0,,,,0
25211,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,500 to 2,749 grams",Percentage of live births,Percentage,242,units,0,v21402798,7.2.14.2,4.1,,,,1
25212,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,750 to 2,999 grams",Number of live births,Number,223,units,0,v21402799,7.2.15.1,5233.0,,,,0
25213,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 2,750 to 2,999 grams",Percentage of live births,Percentage,242,units,0,v21402800,7.2.15.2,7.7,,,,1
25214,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,000 to 3,249 grams",Number of live births,Number,223,units,0,v21402801,7.2.16.1,9363.0,,,,0
25215,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,000 to 3,249 grams",Percentage of live births,Percentage,242,units,0,v21402802,7.2.16.2,13.8,,,,1
25216,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,250 to 3,499 grams",Number of live births,Number,223,units,0,v21402803,7.2.17.1,12674.0,,,,0
25217,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,250 to 3,499 grams",Percentage of live births,Percentage,242,units,0,v21402804,7.2.17.2,18.7,,,,1
25218,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,500 to 3,749 grams",Number of live births,Number,223,units,0,v21402805,7.2.18.1,12646.0,,,,0
25219,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,500 to 3,749 grams",Percentage of live births,Percentage,242,units,0,v21402806,7.2.18.2,18.6,,,,1
25220,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,750 to 3,999 grams",Number of live births,Number,223,units,0,v21402807,7.2.19.1,10028.0,,,,0
25221,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 3,750 to 3,999 grams",Percentage of live births,Percentage,242,units,0,v21402808,7.2.19.2,14.8,,,,1
25222,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,000 to 4,249 grams",Number of live births,Number,223,units,0,v21402809,7.2.20.1,5944.0,,,,0
25223,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,000 to 4,249 grams",Percentage of live births,Percentage,242,units,0,v21402810,7.2.20.2,8.7,,,,1
25224,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,250 to 4,499 grams",Number of live births,Number,223,units,0,v21402811,7.2.21.1,3166.0,,,,0
25225,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,250 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402812,7.2.21.2,4.7,,,,1
25226,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,500 grams or more",Number of live births,Number,223,units,0,v21402813,7.2.22.1,2157.0,,,,0
25227,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402814,7.2.22.2,3.2,,,,1
25228,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,500 to 4,749 grams",Number of live births,Number,223,units,0,v21402815,7.2.23.1,1341.0,,,,0
25229,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,500 to 4,749 grams",Percentage of live births,Percentage,242,units,0,v21402816,7.2.23.2,2.0,,,,1
25230,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,750 to 4,999 grams",Number of live births,Number,223,units,0,v21402817,7.2.24.1,530.0,,,,0
25231,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 4,750 to 4,999 grams",Percentage of live births,Percentage,242,units,0,v21402818,7.2.24.2,0.8,,,,1
25232,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,000 to 5,249 grams",Number of live births,Number,223,units,0,v21402819,7.2.25.1,182.0,,,,0
25233,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,000 to 5,249 grams",Percentage of live births,Percentage,242,units,0,v21402820,7.2.25.2,0.3,,,,1
25234,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,250 to 5,499 grams",Number of live births,Number,223,units,0,v21402821,7.2.26.1,57.0,,,,0
25235,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,250 to 5,499 grams",Percentage of live births,Percentage,242,units,0,v21402822,7.2.26.2,0.1,,,,1
25236,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,500 grams or more",Number of live births,Number,223,units,0,v21402823,7.2.27.1,47.0,,,,0
25237,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, 5,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402824,7.2.27.2,0.1,,,,1
25238,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, not stated",Number of live births,Number,223,units,0,v21402825,7.2.28.1,339.0,,,,0
25239,2001,"Ontario, place of residence of mother",2016A000235,Males,"Birth weight, not stated",Percentage of live births,Percentage,242,units,0,v21402826,7.2.28.2,0.5,,,,1
25240,2001,"Ontario, place of residence of mother",2016A000235,Females,"Total, birth weight",Number of live births,Number,223,units,0,v21402827,7.3.1.1,64570.0,,,,0
25241,2001,"Ontario, place of residence of mother",2016A000235,Females,"Total, birth weight",Percentage of live births,Percentage,242,units,0,v21402828,7.3.1.2,100.0,,,,1
25242,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, less than 500 grams",Number of live births,Number,223,units,0,v21402829,7.3.2.1,35.0,,,,0
25243,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, less than 500 grams",Percentage of live births,Percentage,242,units,0,v21402830,7.3.2.2,0.1,,,,1
25244,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 500 to 1,499 grams",Number of live births,Number,223,units,0,v21402831,7.3.3.1,520.0,,,,0
25245,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 500 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402832,7.3.3.2,0.8,,,,1
25246,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 500 to 749 grams",Number of live births,Number,223,units,0,v21402833,7.3.4.1,92.0,,,,0
25247,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 500 to 749 grams",Percentage of live births,Percentage,242,units,0,v21402834,7.3.4.2,0.1,,,,1
25248,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 750 to 999 grams",Number of live births,Number,223,units,0,v21402835,7.3.5.1,97.0,,,,0
25249,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 750 to 999 grams",Percentage of live births,Percentage,242,units,0,v21402836,7.3.5.2,0.2,,,,1
25250,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,000 to 1,249 grams",Number of live births,Number,223,units,0,v21402837,7.3.6.1,153.0,,,,0
25251,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,000 to 1,249 grams",Percentage of live births,Percentage,242,units,0,v21402838,7.3.6.2,0.2,,,,1
25252,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,250 to 1,499 grams",Number of live births,Number,223,units,0,v21402839,7.3.7.1,178.0,,,,0
25253,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,250 to 1,499 grams",Percentage of live births,Percentage,242,units,0,v21402840,7.3.7.2,0.3,,,,1
25254,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,500 to 2,499 grams",Number of live births,Number,223,units,0,v21402841,7.3.8.1,3275.0,,,,0
25255,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,500 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402842,7.3.8.2,5.1,,,,1
25256,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,500 to 1,749 grams",Number of live births,Number,223,units,0,v21402843,7.3.9.1,295.0,,,,0
25257,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,500 to 1,749 grams",Percentage of live births,Percentage,242,units,0,v21402844,7.3.9.2,0.5,,,,1
25258,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,750 to 1,999 grams",Number of live births,Number,223,units,0,v21402845,7.3.10.1,457.0,,,,0
25259,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 1,750 to 1,999 grams",Percentage of live births,Percentage,242,units,0,v21402846,7.3.10.2,0.7,,,,1
25260,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,000 to 2,249 grams",Number of live births,Number,223,units,0,v21402847,7.3.11.1,886.0,,,,0
25261,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,000 to 2,249 grams",Percentage of live births,Percentage,242,units,0,v21402848,7.3.11.2,1.4,,,,1
25262,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,250 to 2,499 grams",Number of live births,Number,223,units,0,v21402849,7.3.12.1,1637.0,,,,0
25263,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,250 to 2,499 grams",Percentage of live births,Percentage,242,units,0,v21402850,7.3.12.2,2.5,,,,1
25264,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,500 to 4,499 grams",Number of live births,Number,223,units,0,v21402851,7.3.13.1,59276.0,,,,0
25265,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,500 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402852,7.3.13.2,91.8,,,,1
25266,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,500 to 2,749 grams",Number of live births,Number,223,units,0,v21402853,7.3.14.1,3472.0,,,,0
25267,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,500 to 2,749 grams",Percentage of live births,Percentage,242,units,0,v21402854,7.3.14.2,5.4,,,,1
25268,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,750 to 2,999 grams",Number of live births,Number,223,units,0,v21402855,7.3.15.1,6622.0,,,,0
25269,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 2,750 to 2,999 grams",Percentage of live births,Percentage,242,units,0,v21402856,7.3.15.2,10.3,,,,1
25270,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,000 to 3,249 grams",Number of live births,Number,223,units,0,v21402857,7.3.16.1,11186.0,,,,0
25271,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,000 to 3,249 grams",Percentage of live births,Percentage,242,units,0,v21402858,7.3.16.2,17.3,,,,1
25272,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,250 to 3,499 grams",Number of live births,Number,223,units,0,v21402859,7.3.17.1,13157.0,,,,0
25273,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,250 to 3,499 grams",Percentage of live births,Percentage,242,units,0,v21402860,7.3.17.2,20.4,,,,1
25274,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,500 to 3,749 grams",Number of live births,Number,223,units,0,v21402861,7.3.18.1,11390.0,,,,0
25275,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,500 to 3,749 grams",Percentage of live births,Percentage,242,units,0,v21402862,7.3.18.2,17.6,,,,1
25276,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,750 to 3,999 grams",Number of live births,Number,223,units,0,v21402863,7.3.19.1,7651.0,,,,0
25277,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 3,750 to 3,999 grams",Percentage of live births,Percentage,242,units,0,v21402864,7.3.19.2,11.8,,,,1
25278,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,000 to 4,249 grams",Number of live births,Number,223,units,0,v21402865,7.3.20.1,3973.0,,,,0
25279,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,000 to 4,249 grams",Percentage of live births,Percentage,242,units,0,v21402866,7.3.20.2,6.2,,,,1
25280,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,250 to 4,499 grams",Number of live births,Number,223,units,0,v21402867,7.3.21.1,1825.0,,,,0
25281,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,250 to 4,499 grams",Percentage of live births,Percentage,242,units,0,v21402868,7.3.21.2,2.8,,,,1
25282,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,500 grams or more",Number of live births,Number,223,units,0,v21402869,7.3.22.1,1090.0,,,,0
25283,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,500 grams or more",Percentage of live births,Percentage,242,units,0,v21402870,7.3.22.2,1.7,,,,1
25284,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,500 to 4,749 grams",Number of live births,Number,223,units,0,v21402871,7.3.23.1,717.0,,,,0
25285,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,500 to 4,749 grams",Percentage of live births,Percentage,242,units,0,v21402872,7.3.23.2,1.1,,,,1
25286,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,750 to 4,999 grams",Number of live births,Number,223,units,0,v21402873,7.3.24.1,237.0,,,,0
25287,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 4,750 to 4,999 grams",Percentage of live births,Percentage,242,units,0,v21402874,7.3.24.2,0.4,,,,1
25288,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 5,000 to 5,249 grams",Number of live births,Number,223,units,0,v21402875,7.3.25.1,87.0,,,,0
25289,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 5,000 to 5,249 grams",Percentage of live births,Percentage,242,units,0,v21402876,7.3.25.2,0.1,,,,1
25290,2001,"Ontario, place of residence of mother",2016A000235,Females,"Birth weight, 5,250 to 5,499 grams",Number of live births,Number,223,units,0,v21402877,7.3.26.1,27.0,,,,0
