REF_DATE,GEO,Housing completions,Housing starts,Housing under construction
1985-04-01,Quebec,26042.0,33061.3,56280.0
1985-04-01,Saskatchewan,1458.0,3584.1,9780.0
1985-05-01,Alberta,1611.5217391304348,3715.291304347826,9698.608695652174
1985-05-01,British Columbia,1765.0434782608695,3846.4826086956523,9617.217391304348
1985-05-01,Canada,1918.5652173913045,3977.673913043478,9535.826086956522
1985-05-01,Manitoba,2072.086956521739,4108.865217391304,9454.434782608696
1985-05-01,New Brunswick,2225.608695652174,4240.05652173913,9373.04347826087
1985-05-01,Newfoundland and Labrador,2379.130434782609,4371.247826086957,9291.652173913044
1985-05-01,Nova Scotia,2532.6521739130435,4502.439130434783,9210.260869565218
1985-05-01,Ontario,2686.173913043478,4633.630434782609,9128.869565217392
1985-05-01,Prince Edward Island,2839.695652173913,4764.821739130435,9047.478260869566
1985-05-01,Quebec,2993.217391304348,4896.01304347826,8966.08695652174
1985-05-01,Saskatchewan,3146.7391304347825,5027.2043478260875,8884.695652173912
1985-06-01,Alberta,3300.2608695652175,5158.395652173913,8803.304347826086
1985-06-01,British Columbia,3453.782608695652,5289.586956521739,8721.91304347826
1985-06-01,Canada,3607.304347826087,5420.778260869565,8640.521739130434
1985-06-01,Manitoba,3760.8260869565215,5551.969565217391,8559.130434782608
1985-06-01,New Brunswick,3914.3478260869565,5683.160869565218,8477.739130434782
1985-06-01,Newfoundland and Labrador,4067.8695652173915,5814.352173913044,8396.347826086956
1985-06-01,Nova Scotia,4221.391304347826,5945.54347826087,8314.95652173913
1985-06-01,Ontario,4374.913043478261,6076.734782608695,8233.565217391304
1985-06-01,Prince Edward Island,4528.434782608696,6207.926086956522,8152.173913043478
1985-06-01,Quebec,4681.95652173913,6339.117391304348,8070.782608695652
1985-06-01,Saskatchewan,4835.478260869565,6470.308695652175,7989.391304347826
1985-07-01,Alberta,4989.0,6601.5,7908.0
1985-07-01,British Columbia,13526.0,10270.3,21771.0
1985-07-01,Canada,108765.0,112695.8,200720.0
1985-07-01,Manitoba,4648.0,4819.1,8470.0
1985-07-01,New Brunswick,1993.0,3335.6,5282.0
1985-07-01,Newfoundland and Labrador,987.0,2308.9,6831.0
1985-07-01,Nova Scotia,4045.0,5760.6,9508.0
1985-07-01,Ontario,34956.0,45506.1,84296.0
1985-07-01,Prince Edward Island,467.0,579.8,865.0
1985-07-01,Quebec,38880.0,29077.3,46055.0
1985-07-01,Saskatchewan,4274.0,4261.8,9734.0
1985-08-01,Alberta,4312.086956521739,4309.547826086957,9648.304347826086
1985-08-01,British Columbia,4350.173913043478,4357.295652173913,9562.608695652174
1985-08-01,Canada,4388.260869565217,4405.04347826087,9476.91304347826
1985-08-01,Manitoba,4426.347826086957,4452.791304347827,9391.217391304348
1985-08-01,New Brunswick,4464.434782608696,4500.539130434783,9305.521739130434
1985-08-01,Newfoundland and Labrador,4502.521739130435,4548.286956521739,9219.826086956522
1985-08-01,Nova Scotia,4540.608695652174,4596.034782608695,9134.130434782608
1985-08-01,Ontario,4578.695652173913,4643.782608695652,9048.434782608696
1985-08-01,Prince Edward Island,4616.782608695652,4691.530434782609,8962.739130434782
1985-08-01,Quebec,4654.869565217391,4739.278260869565,8877.04347826087
1985-08-01,Saskatchewan,4692.95652173913,4787.026086956522,8791.347826086956
1985-09-01,Alberta,4731.04347826087,4834.773913043478,8705.652173913044
1985-09-01,British Columbia,4769.130434782609,4882.521739130435,8619.95652173913
1985-09-01,Canada,4807.217391304348,4930.269565217392,8534.260869565218
1985-09-01,Manitoba,4845.304347826087,4978.017391304348,8448.565217391304
1985-09-01,New Brunswick,4883.391304347826,5025.765217391305,8362.869565217392
1985-09-01,Newfoundland and Labrador,4921.478260869565,5073.51304347826,8277.173913043478
1985-09-01,Nova Scotia,4959.565217391304,5121.260869565218,8191.478260869565
1985-09-01,Ontario,4997.652173913044,5169.008695652174,8105.782608695652
1985-09-01,Prince Edward Island,5035.739130434783,5216.75652173913,8020.086956521739
1985-09-01,Quebec,5073.826086956522,5264.504347826087,7934.391304347826
1985-09-01,Saskatchewan,5111.913043478261,5312.252173913043,7848.695652173913
1985-10-01,Alberta,5150.0,5360.0,7763.0
1985-10-01,British Columbia,11759.0,11541.2,21655.0
1985-10-01,Canada,98839.0,116924.2,217502.0
1985-10-01,Manitoba,2955.0,4390.3,9891.0
1985-10-01,New Brunswick,2678.0,2320.4,4891.0
1985-10-01,Newfoundland and Labrador,1461.0,1622.7,6976.0
1985-10-01,Nova Scotia,4562.0,3981.8,8846.0
1985-10-01,Ontario,37506.0,44926.2,91030.0
1985-10-01,Prince Edward Island,499.0,580.9,946.0
1985-10-01,Quebec,26454.0,38859.3,58434.0
1985-10-01,Saskatchewan,5815.0,3146.6,7070.0
1985-11-01,Alberta,5741.739130434783,3174.0565217391304,7087.695652173913
1985-11-01,British Columbia,5668.478260869565,3201.513043478261,7105.391304347826
1985-11-01,Canada,5595.217391304348,3228.9695652173914,7123.086956521739
1985-11-01,Manitoba,5521.95652173913,3256.4260869565214,7140.782608695652
1985-11-01,New Brunswick,5448.695652173913,3283.882608695652,7158.478260869565
1985-11-01,Newfoundland and Labrador,5375.434782608696,3311.3391304347824,7176.173913043478
1985-11-01,Nova Scotia,5302.173913043478,3338.795652173913,7193.869565217391
1985-11-01,Ontario,5228.913043478261,3366.2521739130434,7211.565217391304
1985-11-01,Prince Edward Island,5155.652173913044,3393.708695652174,7229.260869565217
1985-11-01,Quebec,5082.391304347826,3421.1652173913044,7246.95652173913
1985-11-01,Saskatchewan,5009.130434782609,3448.6217391304344,7264.652173913043
1985-12-01,Alberta,4935.869565217391,3476.078260869565,7282.347826086956
1985-12-01,British Columbia,4862.608695652174,3503.5347826086954,7300.04347826087
1985-12-01,Canada,4789.347826086956,3530.991304347826,7317.739130434783
1985-12-01,Manitoba,4716.086956521739,3558.4478260869564,7335.434782608696
1985-12-01,New Brunswick,4642.826086956522,3585.904347826087,7353.130434782609
1985-12-01,Newfoundland and Labrador,4569.565217391304,3613.3608695652174,7370.826086956522
1985-12-01,Nova Scotia,4496.304347826087,3640.817391304348,7388.521739130435
1985-12-01,Ontario,4423.04347826087,3668.2739130434784,7406.217391304348
1985-12-01,Prince Edward Island,4349.782608695652,3695.7304347826084,7423.913043478261
1985-12-01,Quebec,4276.521739130435,3723.186956521739,7441.608695652174
1985-12-01,Saskatchewan,4203.260869565218,3750.6434782608694,7459.304347826087
1986-01-01,Alberta,4130.0,3778.1,7477.0
1986-01-01,British Columbia,9185.0,11098.4,23454.0
1986-01-01,Canada,77598.0,71934.4,211817.0
1986-01-01,Manitoba,3327.0,4076.4,10631.0
1986-01-01,New Brunswick,2190.0,749.3,3453.0
1986-01-01,Newfoundland and Labrador,1145.0,507.7,6337.0
1986-01-01,Nova Scotia,4263.0,2912.0,7478.0
1986-01-01,Ontario,29410.0,23776.9,85761.0
1986-01-01,Prince Edward Island,559.0,309.1,672.0
1986-01-01,Quebec,19363.0,22534.8,61534.0
1986-01-01,Saskatchewan,4026.0,2011.0,5020.0
1986-02-01,Alberta,4102.95652173913,2141.282608695652,5102.304347826087
1986-02-01,British Columbia,4179.913043478261,2271.5652173913045,5184.608695652174
1986-02-01,Canada,4256.869565217391,2401.8478260869565,5266.913043478261
1986-02-01,Manitoba,4333.826086956522,2532.130434782609,5349.217391304348
1986-02-01,New Brunswick,4410.782608695652,2662.413043478261,5431.521739130435
1986-02-01,Newfoundland and Labrador,4487.739130434783,2792.695652173913,5513.826086956522
1986-02-01,Nova Scotia,4564.695652173913,2922.978260869565,5596.130434782609
1986-02-01,Ontario,4641.652173913044,3053.2608695652175,5678.434782608696
1986-02-01,Prince Edward Island,4718.608695652174,3183.54347826087,5760.739130434783
1986-02-01,Quebec,4795.565217391304,3313.826086956522,5843.04347826087
1986-02-01,Saskatchewan,4872.521739130435,3444.108695652174,5925.347826086956
1986-03-01,Alberta,4949.478260869565,3574.391304347826,6007.652173913044
1986-03-01,British Columbia,5026.434782608696,3704.6739130434785,6089.95652173913
1986-03-01,Canada,5103.391304347826,3834.9565217391305,6172.260869565217
1986-03-01,Manitoba,5180.347826086956,3965.239130434783,6254.565217391304
1986-03-01,New Brunswick,5257.304347826087,4095.521739130435,6336.869565217391
1986-03-01,Newfoundland and Labrador,5334.260869565218,4225.804347826087,6419.173913043478
1986-03-01,Nova Scotia,5411.217391304348,4356.08695652174,6501.478260869565
1986-03-01,Ontario,5488.173913043478,4486.369565217392,6583.782608695652
1986-03-01,Prince Edward Island,5565.130434782609,4616.652173913044,6666.086956521739
1986-03-01,Quebec,5642.086956521739,4746.934782608696,6748.391304347826
1986-03-01,Saskatchewan,5719.04347826087,4877.217391304348,6830.695652173913
1986-04-01,Alberta,5796.0,5007.5,6913.0
1986-04-01,British Columbia,11768.0,14340.7,26063.0
1986-04-01,Canada,103726.0,146055.2,253803.0
1986-04-01,Manitoba,5046.0,4571.4,10149.0
1986-04-01,New Brunswick,1896.0,3243.7,5063.0
1986-04-01,Newfoundland and Labrador,1190.0,2451.3,7583.0
1986-04-01,Nova Scotia,4665.0,4584.7,7394.0
1986-04-01,Ontario,36581.0,56801.8,105474.0
1986-04-01,Prince Edward Island,384.0,1002.5,1289.0
1986-04-01,Quebec,34378.0,50474.6,77463.0
1986-04-01,Saskatchewan,2022.0,3377.2,6412.0
1986-05-01,Alberta,2138.9565217391305,3427.169565217391,6425.782608695652
1986-05-01,British Columbia,2255.913043478261,3477.1391304347826,6439.565217391304
1986-05-01,Canada,2372.8695652173915,3527.108695652174,6453.347826086957
1986-05-01,Manitoba,2489.826086956522,3577.078260869565,6467.130434782609
1986-05-01,New Brunswick,2606.782608695652,3627.0478260869563,6480.913043478261
1986-05-01,Newfoundland and Labrador,2723.7391304347825,3677.0173913043477,6494.695652173913
1986-05-01,Nova Scotia,2840.695652173913,3726.986956521739,6508.478260869565
1986-05-01,Ontario,2957.6521739130435,3776.9565217391305,6522.260869565217
1986-05-01,Prince Edward Island,3074.608695652174,3826.9260869565214,6536.04347826087
1986-05-01,Quebec,3191.5652173913045,3876.895652173913,6549.826086956522
1986-05-01,Saskatchewan,3308.521739130435,3926.865217391304,6563.608695652174
1986-06-01,Alberta,3425.478260869565,3976.8347826086956,6577.391304347826
1986-06-01,British Columbia,3542.434782608696,4026.804347826087,6591.173913043478
1986-06-01,Canada,3659.391304347826,4076.7739130434784,6604.95652173913
1986-06-01,Manitoba,3776.3478260869565,4126.74347826087,6618.739130434783
1986-06-01,New Brunswick,3893.304347826087,4176.713043478261,6632.521739130435
1986-06-01,Newfoundland and Labrador,4010.2608695652175,4226.682608695652,6646.304347826087
1986-06-01,Nova Scotia,4127.217391304348,4276.652173913044,6660.086956521739
1986-06-01,Ontario,4244.173913043478,4326.621739130434,6673.869565217391
1986-06-01,Prince Edward Island,4361.130434782609,4376.591304347826,6687.652173913044
1986-06-01,Quebec,4478.086956521739,4426.560869565217,6701.434782608696
1986-06-01,Saskatchewan,4595.04347826087,4476.530434782609,6715.217391304348
1986-07-01,Alberta,4712.0,4526.5,6729.0
1986-07-01,British Columbia,13535.0,12470.0,24931.0
1986-07-01,Canada,132784.0,134365.0,254708.0
1986-07-01,Manitoba,5322.0,6012.6,10843.0
1986-07-01,New Brunswick,2153.0,2782.8,5705.0
1986-07-01,Newfoundland and Labrador,1029.0,1848.3,8400.0
1986-07-01,Nova Scotia,4549.0,6711.1,9527.0
1986-07-01,Ontario,45545.0,54096.7,113782.0
1986-07-01,Prince Edward Island,670.0,687.9,1365.0
1986-07-01,Quebec,52706.0,41613.0,66184.0
1986-07-01,Saskatchewan,2563.0,3410.3,7242.0
1986-08-01,Alberta,2662.695652173913,3477.708695652174,7223.347826086957
1986-08-01,British Columbia,2762.391304347826,3545.117391304348,7204.695652173913
1986-08-01,Canada,2862.086956521739,3612.526086956522,7186.04347826087
1986-08-01,Manitoba,2961.782608695652,3679.934782608696,7167.391304347826
1986-08-01,New Brunswick,3061.478260869565,3747.3434782608697,7148.739130434783
1986-08-01,Newfoundland and Labrador,3161.173913043478,3814.7521739130434,7130.086956521739
1986-08-01,Nova Scotia,3260.8695652173915,3882.1608695652176,7111.434782608696
1986-08-01,Ontario,3360.5652173913045,3949.5695652173913,7092.782608695652
1986-08-01,Prince Edward Island,3460.2608695652175,4016.9782608695655,7074.130434782609
1986-08-01,Quebec,3559.9565217391305,4084.386956521739,7055.478260869565
1986-08-01,Saskatchewan,3659.6521739130435,4151.795652173913,7036.826086956522
1986-09-01,Alberta,3759.3478260869565,4219.2043478260875,7018.173913043478
1986-09-01,British Columbia,3859.0434782608695,4286.613043478261,6999.521739130435
1986-09-01,Canada,3958.739130434783,4354.021739130435,6980.869565217391
1986-09-01,Manitoba,4058.434782608696,4421.430434782609,6962.217391304348
1986-09-01,New Brunswick,4158.130434782609,4488.839130434782,6943.565217391304
1986-09-01,Newfoundland and Labrador,4257.826086956522,4556.247826086957,6924.913043478261
1986-09-01,Nova Scotia,4357.521739130435,4623.656521739131,6906.260869565217
1986-09-01,Ontario,4457.217391304348,4691.065217391304,6887.608695652174
1986-09-01,Prince Edward Island,4556.913043478261,4758.473913043478,6868.95652173913
1986-09-01,Quebec,4656.608695652174,4825.882608695652,6850.304347826087
1986-09-01,Saskatchewan,4756.304347826087,4893.291304347826,6831.652173913044
1986-10-01,Alberta,4856.0,4960.7,6813.0
1986-10-01,British Columbia,15239.0,11268.7,20905.0
1986-10-01,Canada,128805.0,128589.0,254115.0
1986-10-01,Manitoba,4124.0,3677.7,10390.0
1986-10-01,New Brunswick,4018.0,2141.0,3822.0
1986-10-01,Newfoundland and Labrador,1619.0,1224.2,7999.0
1986-10-01,Nova Scotia,4761.0,3986.2,8680.0
1986-10-01,Ontario,47897.0,53612.6,119583.0
1986-10-01,Prince Edward Island,1127.0,552.0,795.0
1986-10-01,Quebec,42183.0,42971.1,67025.0
1986-10-01,Saskatchewan,2981.0,3983.4,8103.0
1986-11-01,Alberta,2986.782608695652,3933.095652173913,8029.913043478261
1986-11-01,British Columbia,2992.5652173913045,3882.791304347826,7956.826086956522
1986-11-01,Canada,2998.3478260869565,3832.486956521739,7883.739130434783
1986-11-01,Manitoba,3004.1304347826085,3782.182608695652,7810.652173913044
1986-11-01,New Brunswick,3009.913043478261,3731.8782608695656,7737.565217391304
1986-11-01,Newfoundland and Labrador,3015.695652173913,3681.5739130434786,7664.478260869565
1986-11-01,Nova Scotia,3021.478260869565,3631.2695652173916,7591.391304347826
1986-11-01,Ontario,3027.2608695652175,3580.9652173913046,7518.304347826087
1986-11-01,Prince Edward Island,3033.0434782608695,3530.6608695652176,7445.217391304348
1986-11-01,Quebec,3038.8260869565215,3480.3565217391306,7372.130434782609
1986-11-01,Saskatchewan,3044.608695652174,3430.0521739130436,7299.04347826087
1986-12-01,Alberta,3050.391304347826,3379.7478260869566,7225.95652173913
1986-12-01,British Columbia,3056.1739130434785,3329.4434782608696,7152.869565217391
1986-12-01,Canada,3061.9565217391305,3279.1391304347826,7079.782608695652
1986-12-01,Manitoba,3067.7391304347825,3228.8347826086956,7006.695652173913
1986-12-01,New Brunswick,3073.521739130435,3178.5304347826086,6933.608695652174
1986-12-01,Newfoundland and Labrador,3079.304347826087,3128.2260869565216,6860.521739130435
1986-12-01,Nova Scotia,3085.086956521739,3077.921739130435,6787.434782608696
1986-12-01,Ontario,3090.8695652173915,3027.617391304348,6714.347826086956
1986-12-01,Prince Edward Island,3096.6521739130435,2977.313043478261,6641.260869565218
1986-12-01,Quebec,3102.4347826086955,2927.008695652174,6568.173913043478
1986-12-01,Saskatchewan,3108.217391304348,2876.704347826087,6495.086956521739
1987-01-01,Alberta,3114.0,2826.4,6422.0
1987-01-01,British Columbia,10009.0,11272.3,22247.0
1987-01-01,Canada,93304.0,105352.2,262201.0
1987-01-01,Manitoba,3670.0,4074.9,10726.0
1987-01-01,New Brunswick,2098.0,931.8,2623.0
1987-01-01,Newfoundland and Labrador,1702.0,479.5,6619.0
1987-01-01,Nova Scotia,4445.0,1948.8,5806.0
1987-01-01,Ontario,41518.0,45519.6,121983.0
1987-01-01,Prince Edward Island,408.0,221.1,575.0
1987-01-01,Quebec,22482.0,34341.7,77514.0
1987-01-01,Saskatchewan,3858.0,3486.4,7686.0
1987-02-01,Alberta,3877.6521739130435,3618.5,7726.086956521739
1987-02-01,British Columbia,3897.304347826087,3750.6,7766.173913043478
1987-02-01,Canada,3916.9565217391305,3882.7,7806.260869565217
1987-02-01,Manitoba,3936.608695652174,4014.8,7846.347826086957
1987-02-01,New Brunswick,3956.2608695652175,4146.9,7886.434782608696
1987-02-01,Newfoundland and Labrador,3975.913043478261,4279.0,7926.521739130435
1987-02-01,Nova Scotia,3995.5652173913045,4411.1,7966.608695652174
1987-02-01,Ontario,4015.217391304348,4543.2,8006.695652173913
1987-02-01,Prince Edward Island,4034.8695652173915,4675.3,8046.782608695652
1987-02-01,Quebec,4054.521739130435,4807.4,8086.869565217391
1987-02-01,Saskatchewan,4074.173913043478,4939.5,8126.95652173913
1987-03-01,Alberta,4093.8260869565215,5071.6,8167.04347826087
1987-03-01,British Columbia,4113.478260869565,5203.7,8207.130434782608
1987-03-01,Canada,4133.130434782609,5335.8,8247.217391304348
1987-03-01,Manitoba,4152.782608695652,5467.9,8287.304347826088
1987-03-01,New Brunswick,4172.434782608696,5600.0,8327.391304347826
1987-03-01,Newfoundland and Labrador,4192.086956521739,5732.1,8367.478260869566
1987-03-01,Nova Scotia,4211.739130434783,5864.2,8407.565217391304
1987-03-01,Ontario,4231.391304347826,5996.3,8447.652173913044
1987-03-01,Prince Edward Island,4251.04347826087,6128.4,8487.739130434782
1987-03-01,Quebec,4270.695652173913,6260.5,8527.826086956522
1987-03-01,Saskatchewan,4290.347826086956,6392.6,8567.91304347826
1987-04-01,Alberta,4310.0,6524.7,8608.0
1987-04-01,British Columbia,12189.0,20438.0,30620.0
1987-04-01,Canada,119694.0,186139.4,328172.0
1987-04-01,Manitoba,3503.0,5580.5,12795.0
1987-04-01,New Brunswick,1611.0,3029.1,4037.0
1987-04-01,Newfoundland and Labrador,1167.0,1806.5,7254.0
1987-04-01,Nova Scotia,2641.0,5268.9,8335.0
1987-04-01,Ontario,46787.0,78255.4,153413.0
1987-04-01,Prince Edward Island,306.0,883.2,1159.0
1987-04-01,Quebec,43362.0,61347.3,95288.0
1987-04-01,Saskatchewan,3818.0,2753.3,6663.0
1987-05-01,Alberta,3909.391304347826,2932.8,6789.434782608696
1987-05-01,British Columbia,4000.782608695652,3112.3,6915.869565217391
1987-05-01,Canada,4092.173913043478,3291.8,7042.304347826087
1987-05-01,Manitoba,4183.565217391304,3471.3,7168.739130434783
1987-05-01,New Brunswick,4274.95652173913,3650.8,7295.173913043478
1987-05-01,Newfoundland and Labrador,4366.347826086956,3830.3,7421.608695652174
1987-05-01,Nova Scotia,4457.739130434783,4009.8,7548.04347826087
1987-05-01,Ontario,4549.130434782609,4189.3,7674.478260869565
1987-05-01,Prince Edward Island,4640.521739130435,4368.8,7800.913043478261
1987-05-01,Quebec,4731.913043478261,4548.3,7927.347826086956
1987-05-01,Saskatchewan,4823.304347826087,4727.8,8053.782608695652
1987-06-01,Alberta,4914.695652173913,4907.3,8180.217391304348
1987-06-01,British Columbia,5006.086956521739,5086.8,8306.652173913044
1987-06-01,Canada,5097.478260869565,5266.3,8433.08695652174
1987-06-01,Manitoba,5188.869565217392,5445.8,8559.521739130434
1987-06-01,New Brunswick,5280.260869565218,5625.3,8685.95652173913
1987-06-01,Newfoundland and Labrador,5371.652173913044,5804.8,8812.391304347826
1987-06-01,Nova Scotia,5463.04347826087,5984.3,8938.826086956522
1987-06-01,Ontario,5554.434782608696,6163.8,9065.260869565218
1987-06-01,Prince Edward Island,5645.826086956522,6343.3,9191.695652173912
1987-06-01,Quebec,5737.217391304348,6522.8,9318.130434782608
1987-06-01,Saskatchewan,5828.608695652174,6702.3,9444.565217391304
1987-07-01,Alberta,5920.0,6881.8,9571.0
1987-07-01,British Columbia,15802.0,23555.3,38355.0
1987-07-01,Canada,163382.0,167604.0,331149.0
1987-07-01,Manitoba,6464.0,5922.2,12423.0
1987-07-01,New Brunswick,1998.0,2027.9,4062.0
1987-07-01,Newfoundland and Labrador,1343.0,2032.8,7941.0
1987-07-01,Nova Scotia,3431.0,4429.0,9325.0
1987-07-01,Ontario,59343.0,73736.8,167552.0
1987-07-01,Prince Edward Island,643.0,676.0,1192.0
1987-07-01,Quebec,65515.0,45221.8,74138.0
1987-07-01,Saskatchewan,2923.0,2907.3,6590.0
1987-08-01,Alberta,3078.086956521739,3071.4565217391305,6727.782608695652
1987-08-01,British Columbia,3233.173913043478,3235.613043478261,6865.565217391304
1987-08-01,Canada,3388.2608695652175,3399.7695652173916,7003.347826086957
1987-08-01,Manitoba,3543.3478260869565,3563.926086956522,7141.130434782609
1987-08-01,New Brunswick,3698.4347826086955,3728.082608695652,7278.913043478261
1987-08-01,Newfoundland and Labrador,3853.521739130435,3892.2391304347825,7416.695652173913
1987-08-01,Nova Scotia,4008.608695652174,4056.395652173913,7554.478260869565
1987-08-01,Ontario,4163.695652173913,4220.552173913044,7692.260869565218
1987-08-01,Prince Edward Island,4318.782608695652,4384.708695652173,7830.04347826087
1987-08-01,Quebec,4473.869565217391,4548.865217391304,7967.826086956522
1987-08-01,Saskatchewan,4628.95652173913,4713.021739130434,8105.608695652174
1987-09-01,Alberta,4784.04347826087,4877.178260869565,8243.391304347826
1987-09-01,British Columbia,4939.130434782608,5041.334782608696,8381.173913043478
1987-09-01,Canada,5094.217391304348,5205.491304347826,8518.95652173913
1987-09-01,Manitoba,5249.304347826087,5369.647826086956,8656.739130434784
1987-09-01,New Brunswick,5404.391304347826,5533.804347826086,8794.521739130436
1987-09-01,Newfoundland and Labrador,5559.478260869565,5697.960869565217,8932.304347826088
1987-09-01,Nova Scotia,5714.565217391304,5862.117391304348,9070.08695652174
1987-09-01,Ontario,5869.652173913044,6026.273913043478,9207.869565217392
1987-09-01,Prince Edward Island,6024.739130434782,6190.430434782608,9345.652173913044
1987-09-01,Quebec,6179.826086956522,6354.586956521738,9483.434782608696
1987-09-01,Saskatchewan,6334.913043478261,6518.743478260869,9621.217391304348
1987-10-01,Alberta,6490.0,6682.9,9759.0
1987-10-01,British Columbia,18002.0,15329.1,35689.0
1987-10-01,Canada,144301.0,140691.8,327329.0
1987-10-01,Manitoba,4309.0,4347.6,12454.0
1987-10-01,New Brunswick,2903.0,2216.6,3373.0
1987-10-01,Newfoundland and Labrador,1775.0,1205.9,7464.0
1987-10-01,Nova Scotia,4757.0,3641.8,8364.0
1987-10-01,Ontario,56779.0,53659.1,164163.0
1987-10-01,Prince Edward Island,744.0,323.5,778.0
1987-10-01,Quebec,45824.0,50492.9,78920.0
1987-10-01,Saskatchewan,2718.0,2563.5,6365.0
1987-11-01,Alberta,2843.217391304348,2611.669565217391,6427.304347826087
1987-11-01,British Columbia,2968.4347826086955,2659.8391304347824,6489.608695652174
1987-11-01,Canada,3093.6521739130435,2708.008695652174,6551.913043478261
1987-11-01,Manitoba,3218.8695652173915,2756.1782608695653,6614.217391304348
1987-11-01,New Brunswick,3344.086956521739,2804.3478260869565,6676.521739130435
1987-11-01,Newfoundland and Labrador,3469.304347826087,2852.5173913043477,6738.826086956522
1987-11-01,Nova Scotia,3594.521739130435,2900.6869565217394,6801.130434782609
1987-11-01,Ontario,3719.7391304347825,2948.8565217391306,6863.434782608696
1987-11-01,Prince Edward Island,3844.9565217391305,2997.026086956522,6925.739130434783
1987-11-01,Quebec,3970.173913043478,3045.195652173913,6988.04347826087
1987-11-01,Saskatchewan,4095.391304347826,3093.365217391304,7050.347826086956
1987-12-01,Alberta,4220.608695652174,3141.5347826086954,7112.652173913044
1987-12-01,British Columbia,4345.826086956522,3189.704347826087,7174.95652173913
1987-12-01,Canada,4471.04347826087,3237.8739130434783,7237.260869565217
1987-12-01,Manitoba,4596.260869565218,3286.0434782608695,7299.565217391304
1987-12-01,New Brunswick,4721.478260869565,3334.213043478261,7361.869565217391
1987-12-01,Newfoundland and Labrador,4846.695652173913,3382.3826086956524,7424.173913043478
1987-12-01,Nova Scotia,4971.913043478261,3430.5521739130436,7486.478260869565
1987-12-01,Ontario,5097.130434782608,3478.721739130435,7548.782608695652
1987-12-01,Prince Edward Island,5222.347826086956,3526.891304347826,7611.086956521739
1987-12-01,Quebec,5347.565217391304,3575.060869565217,7673.391304347826
1987-12-01,Saskatchewan,5472.782608695652,3623.230434782609,7735.695652173913
1988-01-01,Alberta,5598.0,3671.4,7798.0
1988-01-01,British Columbia,14349.0,12043.2,33430.0
1988-01-01,Canada,104547.0,91012.0,313096.0
1988-01-01,Manitoba,3208.0,1638.3,10880.0
1988-01-01,New Brunswick,1957.0,846.4,2246.0
1988-01-01,Newfoundland and Labrador,1588.0,374.0,6240.0
1988-01-01,Nova Scotia,3579.0,1789.1,6567.0
1988-01-01,Ontario,44150.0,38018.1,157878.0
1988-01-01,Prince Edward Island,399.0,277.3,653.0
1988-01-01,Quebec,27016.0,30710.7,82370.0
1988-01-01,Saskatchewan,2703.0,1427.4,5034.0
1988-02-01,Alberta,2815.6521739130435,1627.0391304347827,5185.347826086957
1988-02-01,British Columbia,2928.304347826087,1826.6782608695653,5336.695652173913
1988-02-01,Canada,3040.9565217391305,2026.317391304348,5488.04347826087
1988-02-01,Manitoba,3153.608695652174,2225.9565217391305,5639.391304347826
1988-02-01,New Brunswick,3266.2608695652175,2425.595652173913,5790.739130434783
1988-02-01,Newfoundland and Labrador,3378.913043478261,2625.234782608696,5942.086956521739
1988-02-01,Nova Scotia,3491.5652173913045,2824.8739130434788,6093.434782608696
1988-02-01,Ontario,3604.217391304348,3024.5130434782614,6244.782608695652
1988-02-01,Prince Edward Island,3716.8695652173915,3224.152173913044,6396.130434782609
1988-02-01,Quebec,3829.521739130435,3423.7913043478266,6547.478260869565
1988-02-01,Saskatchewan,3942.173913043478,3623.430434782609,6698.826086956522
1988-03-01,Alberta,4054.826086956522,3823.0695652173918,6850.173913043478
1988-03-01,British Columbia,4167.478260869565,4022.7086956521744,7001.521739130435
1988-03-01,Canada,4280.130434782609,4222.347826086957,7152.869565217392
1988-03-01,Manitoba,4392.782608695652,4421.98695652174,7304.217391304348
1988-03-01,New Brunswick,4505.434782608696,4621.626086956522,7455.565217391304
1988-03-01,Newfoundland and Labrador,4618.086956521739,4821.265217391305,7606.913043478261
1988-03-01,Nova Scotia,4730.739130434783,5020.904347826087,7758.260869565218
1988-03-01,Ontario,4843.391304347826,5220.54347826087,7909.608695652174
1988-03-01,Prince Edward Island,4956.04347826087,5420.182608695653,8060.95652173913
1988-03-01,Quebec,5068.695652173913,5619.821739130435,8212.304347826088
1988-03-01,Saskatchewan,5181.347826086956,5819.460869565219,8363.652173913044
1988-04-01,Alberta,5294.0,6019.1,8515.0
1988-04-01,British Columbia,16402.0,22915.4,39810.0
1988-04-01,Canada,131524.0,167924.0,348206.0
1988-04-01,Manitoba,2423.0,4569.8,13020.0
1988-04-01,New Brunswick,1368.0,2774.2,3650.0
1988-04-01,Newfoundland and Labrador,1914.0,2269.0,6580.0
1988-04-01,Nova Scotia,3233.0,3828.8,7151.0
1988-04-01,Ontario,49595.0,74741.7,182770.0
1988-04-01,Prince Edward Island,445.0,992.3,1207.0
1988-04-01,Quebec,47614.0,46362.8,80574.0
1988-04-01,Saskatchewan,3236.0,3224.4,4929.0
1988-05-01,Alberta,3387.6521739130435,3412.4,5118.652173913043
1988-05-01,British Columbia,3539.304347826087,3600.4,5308.304347826087
1988-05-01,Canada,3690.9565217391305,3788.4,5497.95652173913
1988-05-01,Manitoba,3842.608695652174,3976.4,5687.608695652174
1988-05-01,New Brunswick,3994.2608695652175,4164.4,5877.260869565217
